# GESTURE_START label=4 caster=lucky rep=1 nsamples=38 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1122,13486,-8992,2109,-934,-16,821,-50,-4396,24,10033,0
1,911,13533,-9018,1775,-961,-4,729,-115,-4613,-2,10000,0
2,688,13574,-9038,1426,-1065,55,487,-86,-4813,-19,10000,0
3,448,13608,-9051,1069,-1095,85,335,-86,-4813,-19,10100,0
4,193,13631,-9060,706,-1095,92,174,17,-4994,-21,10000,0
5,76,-13642,9066,-343,-1100,35,-121,136,-5134,16,10000,0
6,353,-13640,9069,15,-1032,-13,-245,265,-5215,73,10000,0
7,634,-13626,9068,365,-976,-37,-367,372,-5222,126,10030,0
8,915,-13602,9061,703,-943,-29,-495,474,-5167,159,10176,0
9,1189,-13567,9049,1031,-907,-24,-750,546,-5066,173,10002,0
10,1446,-13525,9033,1350,-847,7,-899,551,-4921,182,9988,0
11,1677,-13477,9013,1659,-775,2,-1039,444,-4740,195,9928,0
12,1876,-13428,8988,1958,-717,17,-1157,265,-4490,209,10110,0
13,2040,-13379,8957,2248,-680,48,-1372,18,-4198,195,10001,0
14,2175,-13332,8923,2520,-637,85,-1481,-266,-3891,174,9999,0
15,2292,-13286,8888,2769,-590,107,-1572,-433,-3556,149,10030,0
16,2401,-13240,8857,2987,-572,128,-1655,-450,-3209,135,10087,0
17,2505,-13193,8833,3173,-559,116,-1701,-331,-2863,142,10003,0
18,2601,-13148,8815,3332,-505,76,-1755,-164,-2530,163,10018,0
19,2682,-13105,8802,3466,-441,27,-1812,-60,-2207,184,10023,0
20,2749,-13069,8791,3577,-361,-48,-1858,-32,-1883,192,9999,0
21,2799,-13041,8782,3662,-302,-87,-1855,-26,-1544,174,10117,0
22,2833,-13022,8774,3722,-238,-128,-1836,-38,-1188,133,9974,0
23,2856,-13012,8767,3756,-176,-158,-1754,-40,-828,69,10000,0
24,2872,-13012,8760,3760,-151,-134,-1689,2,-488,-7,10012,0
25,2881,-13020,8755,3736,-131,-100,-1617,102,-150,-92,10108,0
26,2881,-13037,8750,3689,-122,-63,-1545,203,171,-176,10002,0
27,2868,-13062,8745,3623,-134,10,-1410,244,467,-244,9992,0
28,2840,-13093,8742,3540,-142,65,-1352,228,748,-291,9995,0
29,2796,-13129,8739,3446,-167,120,-1295,175,1001,-321,10116,0
30,2732,-13170,8738,3344,-232,170,-1241,88,1228,-328,10018,0
31,2646,-13213,8739,3236,-170,263,-1199,-41,1442,-307,9993,0
32,2536,-13258,8744,3124,-194,291,-1175,-210,1638,-260,9984,0
33,2401,-13303,8754,3011,-176,283,-1135,-405,1827,-185,10128,0
34,2226,-13350,8764,2908,-215,133,-1063,-627,2002,-92,9994,0
35,2039,-13395,8777,2797,-234,158,-1015,-1060,2170,7,10033,0
36,1873,-13434,8797,2660,-261,193,-999,-1124,2318,59,9973,0
37,1724,-13466,8824,2502,-274,186,-1001,-732,2425,78,10027,0
# GESTURE_END
