# GESTURE_START label=4 caster=lucky rep=5 nsamples=57 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7543,-515,-14502,-978,14,71,217,-32,127,62,10024,0
1,7550,-523,-14498,-977,9,56,243,-45,117,71,9995,0
2,7556,-530,-14495,-969,12,47,263,-39,93,90,9981,0
3,7559,-533,-14495,-954,19,50,281,47,66,112,10146,0
4,7560,-536,-14496,-933,-10,87,354,138,27,123,9972,0
5,7558,-534,-14499,-901,-14,102,409,204,-11,135,10028,0
6,7553,-530,-14504,-859,-33,123,481,327,-45,152,9972,0
7,7544,-528,-14511,-816,-53,137,574,465,-85,175,10132,0
8,7527,-527,-14523,-768,-89,146,753,452,-154,199,9996,0
9,7502,-528,-14538,-716,-107,142,821,496,-246,233,10015,0
10,7468,-534,-14558,-668,-128,141,880,526,-357,264,9971,0
11,7423,-547,-14582,-630,-178,137,978,451,-483,288,10126,0
12,7368,-573,-14610,-612,-200,101,1039,316,-603,306,10020,0
13,7304,-606,-14641,-604,-231,47,1109,47,-728,328,9989,0
14,7233,-633,-14676,-582,-255,-24,1183,-104,-843,345,9991,0
15,7154,-648,-14715,-544,-289,-126,1336,66,-933,340,10117,0
16,7062,-660,-14760,-511,-338,-73,1433,298,-1045,303,10042,0
17,6954,-680,-14811,-511,-401,63,1536,258,-1193,232,9979,0
18,6822,-720,-14868,-560,-601,362,1607,-133,-1389,143,9999,0
19,6822,-720,-14868,-560,-662,469,1596,-744,-1651,107,10109,0
20,6664,-789,-14932,-660,-806,496,1655,-1444,-1937,144,9985,0
21,6481,-880,-15001,-783,-789,443,1496,-1788,-2229,256,10022,0
22,6273,-975,-15079,-878,-819,136,1176,-1529,-2550,407,10000,0
23,6045,-1061,-15163,-915,-815,17,1042,-873,-2826,553,10048,0
24,5802,-1135,-15254,-898,-828,-58,896,-261,-3058,644,10081,0
25,5542,-1198,-15349,-840,-826,-10,497,221,-3269,673,9972,0
26,5266,-1256,-15445,-769,-822,79,286,369,-3458,655,10024,0
27,4968,-1325,-15539,-740,-823,139,53,-160,-3656,613,10008,0
28,4651,-1409,-15628,-768,-806,121,-155,-849,-3817,575,10101,0
29,4326,-1495,-15711,-805,-735,-168,-549,-968,-3864,576,10010,0
30,4009,-1571,-15788,-798,-650,-319,-746,-443,-3797,594,9998,0
31,3708,-1629,-15859,-734,-594,-372,-874,256,-3659,589,9996,0
32,3421,-1676,-15922,-650,-550,-413,-975,517,-3501,516,10109,0
33,3150,-1709,-15978,-554,-493,-363,-1101,700,-3309,408,10013,0
34,2903,-1721,-16027,-410,-495,-309,-1139,1326,-3067,308,9998,0
35,2673,-1723,-16070,-257,-432,-286,-1152,1452,-2884,213,9998,0
36,2447,-1728,-16107,-162,-349,-220,-1307,798,-2739,155,10123,0
37,2234,-1734,-16138,-100,-261,-179,-1376,438,-2550,102,9996,0
38,2032,-1738,-16164,-78,-196,-104,-1416,-3,-2369,36,10007,0
39,1840,-1744,-16186,-122,-151,12,-1422,-738,-2169,-25,9997,0
40,1664,-1751,-16204,-208,-69,176,-1419,-1213,-1935,-71,10087,0
41,1508,-1759,-16217,-302,4,178,-1405,-1272,-1681,-60,10031,0
42,1381,-1768,-16226,-364,54,148,-1337,-876,-1387,3,9992,0
43,1281,-1782,-16231,-404,97,27,-1095,-595,-1099,84,9985,0
44,1204,-1800,-16234,-442,125,-43,-947,-541,-840,150,10134,0
45,1148,-1820,-16235,-469,134,-58,-818,-403,-619,185,9984,0
46,1108,-1838,-16236,-478,130,-25,-732,-165,-453,181,9992,0
47,1073,-1853,-16236,-492,136,7,-671,-220,-385,149,10039,0
48,1035,-1867,-16235,-536,142,-1,-668,-564,-390,123,10104,0
49,996,-1883,-16234,-588,158,-24,-702,-659,-378,123,10019,0
50,961,-1897,-16233,-632,91,-10,-663,-554,-352,119,9982,0
51,928,-1910,-16232,-662,122,-17,-668,-402,-334,120,9988,0
52,900,-1923,-16231,-684,122,-17,-668,-295,-294,115,10122,0
53,880,-1933,-16232,-675,140,18,-701,72,-247,119,9984,0
54,866,-1944,-16232,-660,113,30,-723,138,-189,122,9924,0
55,858,-1957,-16231,-649,138,-12,-789,113,-108,151,10076,0
56,860,-1970,-16230,-638,150,-51,-806,120,0,164,10131,0
# GESTURE_END
