# GESTURE_START label=4 caster=lucky rep=0 nsamples=81 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7486,-790,-14519,-980,-28,202,184,115,63,9,10000,0
1,7491,-788,-14518,-962,-23,164,188,209,48,75,10000,0
2,7495,-787,-14518,-936,-18,128,185,264,30,133,10001,0
3,7497,-793,-14518,-913,-11,82,179,213,3,180,9997,0
4,7498,-802,-14518,-891,8,-9,148,167,-13,206,10003,0
5,7498,-813,-14519,-873,7,-36,127,135,-17,212,10001,0
6,7498,-827,-14519,-862,9,-58,110,39,-15,198,10004,0
7,7498,-842,-14518,-858,11,-75,106,-46,0,173,10041,0
8,7501,-854,-14516,-856,18,-95,134,-36,28,142,10051,0
9,7506,-862,-14513,-852,12,-101,161,6,61,106,10050,0
10,7513,-866,-14509,-847,13,-96,186,30,84,68,10082,0
11,7520,-866,-14506,-843,5,-97,217,40,90,34,9960,0
12,7528,-865,-14502,-841,10,-104,240,32,93,1,10022,0
13,7536,-859,-14499,-838,4,-109,272,58,99,-34,10053,0
14,7543,-850,-14495,-835,0,-111,306,85,100,-73,10013,0
15,7550,-836,-14493,-833,-28,-118,396,92,90,-122,10000,0
16,7555,-822,-14491,-838,-36,-125,459,92,90,-122,10129,0
17,7557,-804,-14490,-845,-25,-129,528,31,68,-168,9970,0
18,7556,-781,-14492,-849,-48,-75,693,27,39,-213,10001,0
19,7549,-757,-14496,-862,-76,25,809,81,-5,-264,9999,0
20,7533,-740,-14503,-895,-134,167,900,-11,-75,-317,10199,0
21,7502,-742,-14515,-961,-194,284,1089,-249,-177,-360,10000,0
22,7456,-759,-14532,-1038,-241,336,1148,-691,-342,-361,10011,0
23,7400,-766,-14559,-1068,-285,320,1146,-896,-534,-272,10000,0
24,7332,-760,-14595,-1041,-285,240,1154,-353,-706,-135,10011,0
25,7253,-742,-14641,-961,-262,142,1153,295,-893,8,10024,0
26,7163,-706,-14695,-822,-319,24,1154,907,-1081,147,9998,0
27,7058,-673,-14755,-673,-359,25,1205,1610,-1253,253,10012,0
28,6936,-656,-14819,-550,-413,50,1226,1697,-1444,312,9989,0
29,6793,-661,-14888,-463,-538,104,1175,1338,-1644,355,10109,0
30,6626,-692,-14962,-424,-574,93,1089,851,-1873,387,10000,0
31,6437,-743,-15042,-419,-592,39,982,196,-2137,421,10029,0
32,6234,-794,-15126,-402,-614,-22,891,-244,-2384,470,10001,0
33,6022,-831,-15210,-349,-678,-8,708,-142,-2564,508,10089,0
34,5802,-864,-15295,-283,-717,64,613,313,-2671,530,10008,0
35,5566,-910,-15381,-254,-750,111,495,458,-2773,526,10000,0
36,5314,-970,-15466,-258,-797,41,216,8,-2927,513,9988,0
37,5055,-1026,-15549,-243,-775,-39,98,-429,-3078,533,10117,0
38,4800,-1065,-15628,-162,-759,-130,4,-202,-3156,573,10000,0
39,4551,-1092,-15701,-43,-730,-223,-69,575,-3139,607,10010,0
40,4301,-1117,-15770,66,-723,-299,-250,1045,-3092,614,10003,0
41,4047,-1142,-15835,153,-721,-238,-360,936,-3078,578,10026,0
42,3788,-1165,-15896,211,-708,-147,-486,693,-3092,494,10080,0
43,3529,-1193,-15954,211,-687,-45,-645,358,-3113,401,10030,0
44,3281,-1221,-16004,219,-624,26,-987,-292,-3050,301,9977,0
45,3055,-1244,-16046,272,-534,-24,-1109,-196,-2922,338,10001,0
46,2858,-1262,-16079,369,-455,-84,-1207,346,-2685,384,10115,0
47,2682,-1281,-16106,458,-322,-206,-1294,881,-2387,414,10025,0
48,2522,-1303,-16128,514,-264,-228,-1315,799,-2132,416,9975,0
49,2379,-1327,-16147,530,-200,-222,-1301,453,-1896,391,10000,0
50,2254,-1348,-16163,529,-170,-202,-1265,0,-1671,332,10137,0
51,2151,-1364,-16176,533,-108,-144,-1179,-172,-1435,266,9990,0
52,2061,-1380,-16187,521,-76,-120,-1125,-85,-1202,222,10019,0
53,1985,-1395,-16196,500,-49,-113,-1070,-252,-1024,180,9982,0
54,1923,-1407,-16202,485,5,-116,-988,-339,-856,160,10014,0
55,1874,-1418,-16208,462,32,-114,-937,-254,-689,138,10105,0
56,1832,-1429,-16213,425,47,-115,-878,-326,-551,106,10008,0
57,1801,-1437,-16217,389,62,-118,-823,-477,-435,77,9979,0
58,1777,-1442,-16220,356,78,-106,-733,-459,-330,48,10029,0
59,1759,-1445,-16222,324,80,-109,-687,-404,-243,20,10117,0
60,1746,-1446,-16224,298,82,-119,-640,-392,-175,-1,9971,0
61,1738,-1443,-16225,281,92,-126,-598,-313,-118,-23,10027,0
62,1733,-1437,-16226,267,100,-129,-587,-198,-82,-52,10033,0
63,1732,-1428,-16228,254,105,-122,-592,-157,-43,-85,10078,0
64,1733,-1416,-16229,229,101,-98,-613,-135,-7,-121,10006,0
65,1738,-1404,-16230,185,100,-43,-651,-269,35,-166,9999,0
66,1749,-1392,-16230,126,93,-21,-651,-491,90,-192,9975,0
67,1749,-1392,-16230,126,77,10,-641,-651,182,-213,10124,0
68,1769,-1379,-16230,61,55,22,-632,-700,292,-228,9999,0
69,1799,-1366,-16228,-3,46,43,-601,-690,415,-230,10019,0
70,1841,-1353,-16224,-63,25,41,-567,-628,536,-225,10011,0
71,1894,-1339,-16219,-115,13,25,-536,-525,662,-215,10083,0
72,1958,-1325,-16212,-156,-11,16,-451,-388,781,-204,9988,0
73,2031,-1310,-16204,-189,-36,-5,-424,-297,886,-199,10003,0
74,2113,-1294,-16194,-210,-5,-35,-435,-137,973,-190,10029,0
75,2204,-1276,-16183,-211,-57,-26,-372,91,1059,-187,9990,0
76,2305,-1254,-16171,-199,-100,-14,-256,261,1161,-206,10127,0
77,2409,-1233,-16158,-207,-127,4,-211,40,1215,-224,10019,0
78,2513,-1215,-16143,-238,-118,20,-193,-238,1246,-231,9979,0
79,2615,-1202,-16126,-303,-121,-7,-125,-637,1242,-233,9991,0
80,2715,-1194,-16109,-389,-133,5,-124,-881,1249,-209,10127,0
# GESTURE_END
