# GESTURE_START label=4 caster=lucky rep=14 nsamples=64 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,8021,-915,-14202,-1248,-35,2,291,287,-371,57,10003,0
1,7992,-910,-14221,-1222,-35,-16,293,294,-419,60,10000,0
2,7958,-906,-14243,-1198,-33,-37,301,252,-471,50,10000,0
3,7920,-901,-14266,-1176,-37,-60,307,246,-516,27,10005,0
4,7879,-894,-14290,-1156,-36,-58,316,239,-561,-2,9997,0
5,7835,-887,-14317,-1138,-45,-53,322,209,-600,-32,9998,0
6,7787,-879,-14344,-1124,-54,-50,332,178,-637,-59,10004,0
7,7736,-869,-14373,-1111,-67,9,348,182,-673,-82,9998,0
8,7683,-859,-14404,-1098,-81,63,368,175,-708,-95,9999,0
9,7627,-849,-14435,-1084,-99,104,395,182,-739,-79,10004,0
10,7568,-841,-14468,-1063,-95,131,420,247,-779,-39,9995,0
11,7506,-835,-14502,-1040,-119,171,474,258,-827,6,10000,0
12,7440,-834,-14538,-1013,-133,185,518,271,-884,57,9997,0
13,7368,-836,-14577,-981,-137,182,547,297,-954,114,10005,0
14,7290,-845,-14618,-952,-146,149,574,240,-1041,166,9998,0
15,7204,-862,-14661,-930,-140,120,585,119,-1137,206,9997,0
16,7109,-885,-14707,-913,-135,99,592,30,-1237,233,10003,0
17,7006,-909,-14755,-896,-134,90,590,21,-1336,247,10000,0
18,6896,-934,-14807,-874,-168,62,567,61,-1434,262,9999,0
19,6780,-954,-14861,-838,-157,56,559,236,-1516,271,10007,0
20,6657,-968,-14918,-789,-186,86,555,403,-1595,274,9994,0
21,6527,-984,-14977,-741,-212,157,491,371,-1693,282,10000,0
22,6390,-1004,-15037,-692,-225,178,464,364,-1767,315,10005,0
23,6247,-1027,-15098,-642,-239,198,426,354,-1842,362,9995,0
24,6096,-1064,-15158,-613,-248,195,397,59,-1910,403,10001,0
25,5941,-1107,-15217,-593,-283,179,347,-55,-1946,445,10004,0
26,5782,-1154,-15276,-569,-299,155,370,-44,-1981,483,10033,0
27,5620,-1203,-15333,-542,-303,112,380,-19,-2034,527,10051,0
28,5451,-1252,-15391,-506,-304,71,364,74,-2101,554,10051,0
29,5274,-1303,-15450,-476,-321,-20,273,8,-2192,558,10059,0
30,5089,-1355,-15508,-450,-314,-84,201,-61,-2270,548,10046,0
31,4903,-1401,-15565,-418,-288,-157,124,22,-2292,509,9962,0
32,4718,-1440,-15619,-381,-277,-261,53,104,-2270,439,10094,0
33,4534,-1470,-15671,-349,-263,-233,40,80,-2239,342,9980,0
34,4350,-1496,-15722,-332,-269,-138,31,-69,-2222,238,10000,0
35,4164,-1520,-15769,-332,-281,-47,44,-69,-2222,238,10029,0
36,3981,-1542,-15815,-331,-299,119,35,-261,-2209,173,10071,0
37,3796,-1569,-15857,-340,-299,158,12,-236,-2184,160,10028,0
38,3609,-1605,-15896,-374,-283,168,-19,-369,-2176,183,9965,0
39,3423,-1646,-15932,-418,-235,139,-78,-677,-2166,220,10032,0
40,3241,-1690,-15964,-461,-221,99,-65,-802,-2139,265,10169,0
41,3063,-1735,-15994,-498,-201,49,-29,-785,-2083,299,10003,0
42,2888,-1777,-16021,-527,-176,7,8,-727,-2042,321,10006,0
43,2711,-1817,-16046,-553,-193,-5,78,-617,-2022,325,10000,0
44,2531,-1855,-16070,-577,-202,-2,94,-592,-2028,302,10036,0
45,2346,-1889,-16094,-587,-201,8,68,-563,-2073,275,10001,0
46,2155,-1921,-16117,-597,-232,115,-135,-414,-2136,261,10010,0
47,1957,-1956,-16137,-623,-213,145,-241,-409,-2208,245,10010,0
48,1758,-1994,-16154,-657,-174,132,-341,-611,-2265,243,9983,0
49,1566,-2034,-16167,-681,-152,107,-429,-703,-2259,275,10122,0
50,1381,-2074,-16178,-701,-143,48,-466,-586,-2192,311,9991,0
51,1206,-2114,-16187,-703,-136,19,-464,-532,-2108,330,9995,0
52,1039,-2152,-16194,-684,-133,17,-484,-313,-2021,354,10027,0
53,873,-2190,-16200,-659,-130,17,-533,-56,-1966,363,10115,0
54,710,-2230,-16204,-628,-121,47,-733,6,-1956,367,9988,0
55,551,-2270,-16205,-604,-108,25,-831,80,-1930,385,10002,0
56,402,-2312,-16204,-586,-44,-42,-957,15,-1872,402,9979,0
57,271,-2351,-16203,-553,9,-127,-1022,-58,-1755,421,10146,0
58,155,-2387,-16200,-536,-5,-176,-993,150,-1563,410,9960,0
59,52,-2418,-16196,-533,33,-204,-927,-2,-1375,370,10007,0
60,36,2443,16192,529,14,-183,-914,-140,-1186,318,10006,0
61,116,2462,16189,535,-8,-77,-909,-106,-1025,256,10113,0
62,183,2480,16185,532,-4,-57,-940,-207,-910,200,10001,0
63,233,2500,16183,506,20,-73,-977,-92,-780,186,10023,0
# GESTURE_END
