# GESTURE_START label=4 caster=lucky rep=12 nsamples=73 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7473,-907,-14491,-1333,1,11,164,23,472,-112,10003,0
1,7506,-893,-14475,-1334,-3,26,177,63,437,-101,10002,0
2,7537,-877,-14460,-1326,-12,42,190,174,407,-82,10000,0
3,7567,-859,-14447,-1309,-10,41,187,276,381,-63,9998,0
4,7595,-843,-14435,-1294,-15,41,180,244,358,-44,10000,0
5,7622,-833,-14422,-1287,-12,35,172,130,340,-30,10000,0
6,7647,-829,-14409,-1287,-6,10,156,21,326,-15,10000,0
7,7671,-829,-14396,-1292,-5,-10,158,-45,324,-8,10000,0
8,7697,-826,-14382,-1294,-3,-37,168,-6,339,-6,9997,0
9,7723,-821,-14368,-1293,-2,-66,215,39,351,-23,10003,0
10,7750,-812,-14354,-1291,-15,-76,261,76,350,-43,10000,0
11,7776,-797,-14342,-1282,-24,-77,309,174,337,-71,9997,0
12,7800,-775,-14332,-1264,-38,-68,349,299,306,-98,10003,0
13,7820,-748,-14324,-1241,-53,-47,413,386,260,-123,9997,0
14,7837,-718,-14319,-1217,-72,-16,439,416,211,-146,10003,0
15,7848,-691,-14315,-1198,-80,24,480,345,152,-160,10002,0
16,7855,-667,-14314,-1183,-106,68,517,279,83,-155,9998,0
17,7855,-644,-14317,-1163,-139,91,636,334,0,-128,9997,0
18,7851,-611,-14324,-1120,-144,82,698,623,-80,-89,10003,0
19,7841,-570,-14336,-1053,-172,95,765,914,-161,-62,10012,0
20,7822,-533,-14353,-988,-235,132,907,861,-283,-40,10004,0
21,7792,-510,-14373,-941,-225,167,945,608,-414,-6,10051,0
22,7749,-503,-14397,-918,-260,199,1012,266,-572,18,10056,0
23,7692,-519,-14427,-929,-287,242,1074,-195,-749,55,10050,0
24,7618,-559,-14462,-973,-314,275,1153,-669,-958,105,10055,0
25,7526,-615,-14503,-1036,-333,249,1177,-950,-1171,162,9959,0
26,7419,-674,-14552,-1090,-338,213,1197,-876,-1372,215,10053,0
27,7298,-722,-14609,-1112,-368,164,1165,-488,-1571,250,10041,0
28,7162,-758,-14675,-1103,-362,158,1125,-109,-1766,278,10000,0
29,7011,-791,-14747,-1080,-389,169,1079,41,-1971,300,10000,0
30,6845,-827,-14825,-1055,-404,186,1030,41,-1971,300,10105,0
31,6664,-864,-14907,-1023,-457,213,897,47,-2158,326,9995,0
32,6470,-905,-14992,-989,-475,214,833,109,-2330,360,10000,0
33,6263,-953,-15079,-960,-492,184,749,118,-2491,399,10028,0
34,6044,-1005,-15167,-931,-500,102,544,15,-2642,443,10175,0
35,5815,-1061,-15254,-908,-516,93,427,-19,-2768,473,10025,0
36,5575,-1122,-15339,-894,-514,96,304,-98,-2878,489,9980,0
37,5331,-1180,-15423,-870,-516,102,182,-222,-2982,491,9998,0
38,5088,-1233,-15503,-824,-538,117,-46,-99,-3027,505,9917,0
39,4845,-1289,-15579,-776,-527,104,-150,145,-3019,536,10119,0
40,4604,-1350,-15649,-735,-511,50,-240,150,-3005,574,9997,0
41,4369,-1408,-15713,-686,-481,-37,-301,68,-2961,610,10020,0
42,4140,-1465,-15771,-640,-429,-141,-476,161,-2875,625,10000,0
43,3915,-1525,-15824,-625,-395,-160,-542,137,-2788,603,10088,0
44,3696,-1584,-15870,-632,-354,-168,-596,-215,-2707,551,10009,0
45,3490,-1638,-15911,-643,-289,-199,-691,-463,-2589,493,9995,0
46,3297,-1685,-15947,-649,-260,-171,-704,-474,-2427,436,9997,0
47,3117,-1726,-15978,-656,-247,-120,-674,-392,-2272,381,10147,0
48,2948,-1763,-16006,-652,-219,-88,-629,-373,-2108,331,9968,0
49,2790,-1799,-16031,-642,-148,-84,-622,-233,-1981,315,10012,0
50,2637,-1835,-16053,-647,-118,-103,-597,-146,-1873,315,10000,0
51,2490,-1872,-16071,-665,-83,-126,-561,-308,-1780,307,10116,0
52,2349,-1905,-16088,-682,-52,-160,-533,-448,-1691,290,10029,0
53,2213,-1933,-16103,-694,-27,-176,-529,-431,-1627,256,9964,0
54,2080,-1957,-16118,-706,-13,-172,-542,-356,-1567,216,10004,0
55,1948,-1977,-16131,-723,-8,-137,-564,-348,-1526,170,10118,0
56,1821,-1993,-16143,-738,10,-79,-659,-407,-1501,114,10000,0
57,1701,-2006,-16155,-743,27,-62,-702,-364,-1457,78,10005,0
58,1591,-2016,-16165,-739,39,-38,-716,-229,-1381,59,10056,0
59,1491,-2025,-16173,-738,30,37,-693,-120,-1274,47,10057,0
60,1396,-2036,-16180,-747,36,60,-658,-134,-1159,43,10000,0
61,1308,-2050,-16185,-757,40,52,-615,-247,-1076,60,10026,0
62,1230,-2066,-16189,-748,64,19,-584,-253,-1002,94,9972,0
63,1160,-2081,-16194,-715,99,-24,-621,-19,-925,135,10103,0
64,1094,-2098,-16198,-686,132,-40,-655,264,-858,162,10016,0
65,1034,-2115,-16200,-667,126,-76,-745,214,-804,176,10008,0
66,984,-2132,-16202,-646,196,-1,-680,125,-726,179,9986,0
67,943,-2148,-16203,-623,140,6,-718,152,-610,177,10039,0
68,915,-2164,-16204,-593,147,2,-689,185,-510,179,10091,0
69,896,-2181,-16204,-564,139,-31,-688,287,-376,192,9987,0
70,889,-2197,-16203,-534,161,-113,-667,292,-261,204,10009,0
71,890,-2212,-16202,-506,148,-164,-629,328,-143,205,10005,0
72,902,-2223,-16200,-484,168,-177,-597,309,-25,182,10103,0
# GESTURE_END
