# GESTURE_START label=4 caster=lucky rep=5 nsamples=63 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,4956,10192,-9555,6979,-469,-158,1196,-190,-372,-1,10079,0
1,4916,10226,-9568,6939,-539,-178,1420,-2,-549,-34,10025,0
2,4866,10269,-9586,6886,-552,-149,1429,67,-763,-73,9980,0
3,4804,10321,-9608,6821,-649,-136,1526,63,-991,-98,10009,0
4,4747,10373,-9650,6720,-664,-274,1603,82,-1220,-117,10115,0
5,4689,10433,-9707,6587,-648,-403,1714,-299,-1516,-117,10002,0
6,4612,10506,-9766,6435,-676,-475,1764,-540,-1839,-157,10020,0
7,4518,10597,-9828,6257,-748,-541,1804,-514,-2188,-217,9999,0
8,4405,10707,-9889,6051,-797,-567,1808,-518,-2577,-315,10104,0
9,4264,10841,-9942,5821,-955,-461,1680,-500,-3006,-465,10000,0
10,4094,10997,-9987,5566,-1073,-380,1574,-344,-3456,-645,10019,0
11,3895,11171,-10026,5287,-1126,-301,1445,-201,-3925,-816,9981,0
12,3671,11356,-10058,4982,-1271,-151,1067,-77,-4366,-959,10006,0
13,3426,11545,-10088,4653,-1383,-72,840,3,-4765,-1050,10126,0
14,3140,11742,-10114,4291,-1427,-14,660,11,-5120,-1097,9977,0
15,2839,11929,-10137,3914,-1433,145,395,146,-5693,-1118,10030,0
16,2526,12103,-10156,3527,-1491,402,-235,148,-5891,-1075,9977,0
17,2215,12256,-10174,3133,-1474,424,-500,163,-6017,-992,10134,0
18,1908,12387,-10190,2739,-1487,450,-800,52,-6015,-872,9994,0
19,1604,12498,-10202,2363,-1373,448,-1425,8,-5923,-737,10024,0
20,1311,12588,-10209,2010,-1261,469,-1673,82,-5709,-607,9972,0
21,1049,12657,-10215,1671,-1163,601,-1966,130,-5391,-499,10145,0
22,832,12706,-10222,1349,-1078,553,-2131,-55,-4995,-394,9981,0
23,646,12738,-10229,1061,-894,597,-2461,-360,-4508,-272,10019,0
24,480,12754,-10240,820,-706,552,-2542,-402,-3960,-158,9987,0
25,329,12757,-10256,631,-525,460,-2531,-238,-3378,-5,10111,0
26,205,12748,-10278,485,-367,338,-2441,-20,-2798,151,10037,0
27,123,12734,-10302,367,-141,21,-2070,49,-2214,278,9982,0
28,84,12718,-10325,268,-58,-131,-1842,-125,-1659,334,10031,0
29,84,12718,-10325,268,-7,-246,-1603,-384,-1172,322,10084,0
30,80,12706,-10342,184,44,-367,-1149,-578,-777,237,10002,0
31,96,12700,-10350,116,47,-369,-950,-640,-489,110,10011,0
32,123,12702,-10348,61,17,-300,-802,-649,-299,-42,9985,0
33,156,12712,-10335,10,9,-251,-692,-657,-211,-196,10058,0
34,188,12729,-10313,-36,8,-79,-549,-626,-182,-325,10071,0
35,212,12752,-10285,-77,1,8,-495,-503,-185,-420,9976,0
36,225,12776,-10254,-111,15,74,-452,-370,-206,-469,9994,0
37,232,12802,-10221,-143,47,174,-398,-288,-226,-482,10031,0
38,236,12826,-10190,-173,47,200,-393,-251,-245,-459,10107,0
39,238,12848,-10162,-205,43,215,-401,-251,-262,-419,9989,0
40,240,12868,-10136,-237,48,223,-418,-240,-269,-373,10019,0
41,238,12884,-10115,-266,50,264,-487,-195,-263,-318,10004,0
42,234,12897,-10097,-290,55,285,-541,-135,-241,-262,10110,0
43,224,12908,-10084,-305,62,307,-582,-19,-203,-197,10003,0
44,206,12914,-10076,-306,79,311,-612,154,-141,-121,10000,0
45,186,12916,-10074,-296,79,303,-607,255,-43,-34,9996,0
46,174,12914,-10078,-278,74,292,-597,239,67,47,10101,0
47,172,12908,-10086,-257,65,331,-589,174,181,119,9983,0
48,180,12898,-10099,-229,49,291,-581,124,302,188,10036,0
49,203,12885,-10116,-203,56,242,-596,-28,397,265,9993,0
50,246,12867,-10139,-181,29,180,-584,-226,498,342,10109,0
51,298,12845,-10165,-158,30,142,-601,-316,575,397,10004,0
52,343,12822,-10193,-123,-41,117,-602,-155,636,440,10014,0
53,377,12797,-10223,-71,-35,91,-574,65,696,462,10008,0
54,404,12773,-10253,-11,-60,65,-663,186,734,470,10124,0
55,431,12748,-10283,55,-40,16,-723,219,780,470,9973,0
56,459,12723,-10312,128,-57,-15,-752,272,846,458,9995,0
57,481,12700,-10338,212,-128,-51,-783,398,912,422,10005,0
58,514,12679,-10360,296,-77,-64,-840,310,995,379,10111,0
59,558,12660,-10378,385,-154,-52,-919,249,1106,313,10009,0
60,616,12644,-10390,476,-203,-48,-946,136,1244,248,10023,0
61,689,12630,-10398,573,-246,-30,-959,52,1403,193,9974,0
62,766,12617,-10401,687,-246,-30,-959,149,1579,142,10114,0
# GESTURE_END
