# GESTURE_START label=4 caster=lucky rep=8 nsamples=56 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3647,11190,-10111,5263,-728,-309,1585,-712,-2521,-17,10020,0
1,3517,11275,-10179,5033,-772,-353,1563,-722,-2864,-86,10116,0
2,3361,11376,-10239,4784,-889,-353,1456,-646,-3233,-185,10004,0
3,3181,11490,-10292,4514,-972,-333,1386,-514,-3609,-308,9996,0
4,2976,11614,-10337,4223,-1044,-312,1277,-407,-3976,-430,10025,0
5,2746,11747,-10372,3915,-1202,-250,952,-320,-4343,-543,10092,0
6,2487,11886,-10395,3594,-1273,-245,773,-185,-4679,-643,9981,0
7,2203,12027,-10407,3263,-1292,-156,570,6,-4984,-729,10008,0
8,1905,12163,-10409,2920,-1336,-90,364,180,-5236,-792,10098,0
9,1603,12292,-10402,2564,-1368,89,-176,205,-5421,-835,10010,0
10,1309,12409,-10388,2196,-1299,121,-391,172,-5530,-861,10000,0
11,1025,12512,-10368,1828,-1290,252,-628,10,-5551,-861,10026,0
12,750,12599,-10342,1472,-1219,361,-1025,-83,-5444,-830,10003,0
13,490,12671,-10314,1129,-1102,381,-1193,-91,-5253,-766,10094,0
14,248,12726,-10284,804,-1050,468,-1362,-125,-5006,-688,10000,0
15,38,12767,-10257,488,-913,430,-1447,-156,-4701,-587,10053,0
16,139,-12796,10230,-189,-738,431,-1677,-381,-4386,-481,9947,0
17,286,-12814,10205,92,-612,345,-1669,-555,-3986,-392,10149,0
18,417,-12824,10182,342,-576,376,-1718,-703,-3606,-315,9973,0
19,536,-12827,10164,560,-401,342,-1645,-623,-3206,-237,10025,0
20,638,-12824,10150,753,-365,310,-1582,-495,-2828,-152,9984,0
21,723,-12816,10140,926,-309,269,-1520,-463,-2489,-69,10138,0
22,792,-12805,10133,1082,-255,221,-1462,-467,-2184,-3,9982,0
23,844,-12793,10128,1224,-215,112,-1347,-493,-1912,48,10013,0
24,885,-12780,10124,1352,-168,54,-1311,-538,-1670,85,9985,0
25,921,-12768,10120,1464,-111,-5,-1281,-539,-1459,97,10045,0
26,959,-12758,10116,1556,-83,-41,-1246,-472,-1281,84,10081,0
27,1000,-12751,10110,1628,-38,-51,-1146,-317,-1111,52,10010,0
28,1043,-12746,10102,1682,-17,-34,-1099,-149,-951,6,9987,0
29,1082,-12745,10093,1722,-1,-17,-1043,-6,-799,-46,10129,0
30,1111,-12747,10082,1753,11,26,-940,56,-645,-90,10001,0
31,1125,-12753,10068,1780,47,40,-891,21,-494,-130,9990,0
32,1126,-12761,10054,1801,57,59,-825,-79,-345,-154,10010,0
33,1126,-12761,10054,1801,52,92,-764,-167,-196,-176,10116,0
34,1117,-12771,10039,1814,45,173,-626,-204,-58,-181,9999,0
35,1099,-12783,10025,1822,39,191,-559,-243,68,-176,10000,0
36,1072,-12794,10014,1823,33,214,-500,-271,173,-146,10000,0
37,1046,-12803,10006,1817,37,275,-373,-212,256,-99,10092,0
38,1022,-12809,10004,1800,46,288,-325,-104,320,-44,10026,0
39,1002,-12811,10008,1775,40,363,-267,-4,371,28,10008,0
40,986,-12808,10019,1743,48,365,-234,101,403,118,9972,0
41,972,-12799,10038,1709,59,305,-202,139,419,221,10117,0
42,950,-12785,10063,1678,83,245,-218,65,435,338,10028,0
43,926,-12765,10095,1649,79,200,-231,32,424,432,9965,0
44,905,-12742,10132,1618,23,156,-323,96,425,505,10022,0
45,887,-12715,10172,1583,11,112,-372,152,442,550,10020,0
46,866,-12687,10214,1547,-49,68,-406,135,465,582,10094,0
47,837,-12659,10257,1512,18,39,-463,56,515,596,9992,0
48,799,-12632,10298,1477,-54,-34,-484,-31,585,583,9991,0
49,748,-12607,10337,1444,-60,-47,-484,-156,655,557,10135,0
50,695,-12585,10373,1406,-49,-62,-500,-151,723,514,10000,0
51,639,-12565,10406,1364,-105,-70,-491,-139,781,472,10000,0
52,586,-12548,10436,1313,-44,-63,-599,-64,833,424,9999,0
53,536,-12532,10465,1255,-84,-54,-640,21,882,390,10045,0
54,478,-12518,10491,1197,-150,5,-710,-62,944,366,10101,0
55,419,-12506,10515,1130,-184,22,-813,7,1023,326,9996,0
# GESTURE_END
