# GESTURE_START label=4 caster=lucky rep=1 nsamples=104 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,8045,-1427,-14070,-1921,-24,-59,137,-39,102,91,10002,0
1,8051,-1432,-14067,-1919,-16,-58,140,5,65,75,9998,0
2,8055,-1433,-14066,-1912,-18,-49,134,61,39,55,10002,0
3,8057,-1433,-14065,-1906,-24,-30,130,57,11,39,10000,0
4,8056,-1436,-14066,-1905,-24,-26,136,2,-16,30,9998,0
5,8053,-1437,-14068,-1902,-23,-22,140,24,-37,26,10002,0
6,8077,-1437,-14055,-1896,-22,-12,137,75,-50,23,9995,0
7,8071,-1438,-14058,-1893,-30,9,142,25,-76,21,10003,0
8,8063,-1444,-14062,-1896,-30,18,141,-63,-108,22,10000,0
9,8053,-1451,-14067,-1900,-41,17,135,-78,-133,29,10004,0
10,8042,-1456,-14073,-1896,-32,-20,115,-2,-157,45,9996,0
11,8030,-1456,-14082,-1884,-25,-52,101,122,-177,54,9997,0
12,8019,-1449,-14092,-1857,-24,-88,92,309,-180,54,10003,0
13,8010,-1432,-14104,-1817,-25,-123,90,497,-182,36,10000,0
14,8001,-1409,-14117,-1772,-9,-150,75,592,-177,1,10005,0
15,7991,-1381,-14131,-1727,-23,-131,73,608,-183,-51,9995,0
16,7978,-1358,-14144,-1699,-37,-107,82,416,-203,-103,9997,0
17,7963,-1338,-14157,-1683,-46,-83,85,266,-217,-143,10003,0
18,7947,-1314,-14170,-1666,-47,-43,77,309,-217,-165,10049,0
19,7932,-1287,-14183,-1644,-45,-8,88,376,-214,-183,9951,0
20,7916,-1258,-14197,-1621,-66,32,176,389,-219,-189,10002,0
21,7901,-1228,-14212,-1594,-62,79,180,443,-229,-181,9998,0
22,7883,-1198,-14228,-1562,-63,94,203,491,-260,-159,9997,0
23,7861,-1173,-14244,-1535,-80,101,237,406,-305,-129,10003,0
24,7836,-1154,-14263,-1507,-84,96,269,389,-356,-86,10002,0
25,7807,-1136,-14284,-1475,-76,59,323,417,-416,-44,10000,0
26,7773,-1122,-14307,-1439,-82,36,353,435,-485,-7,10003,0
27,7732,-1113,-14333,-1407,-81,9,381,361,-569,19,9995,0
28,7684,-1110,-14361,-1382,-95,-47,421,266,-660,36,10000,0
29,7629,-1109,-14393,-1359,-103,-82,457,220,-746,35,9997,0
30,7565,-1113,-14427,-1346,-115,-108,515,102,-845,26,10008,0
31,7493,-1118,-14466,-1336,-125,-119,563,51,-956,0,9995,0
32,7411,-1117,-14509,-1320,-174,-88,637,137,-1075,-33,10005,0
33,7319,-1112,-14558,-1298,-189,-62,655,234,-1211,-63,10029,0
34,7216,-1103,-14613,-1269,-219,1,664,316,-1350,-78,10048,0
35,7101,-1096,-14672,-1244,-249,80,666,252,-1502,-86,10049,0
36,6971,-1102,-14734,-1235,-324,151,610,21,-1669,-61,10052,0
37,6829,-1114,-14800,-1226,-331,172,563,-24,-1819,-10,10049,0
38,6677,-1126,-14870,-1204,-347,196,505,106,-1951,52,9959,0
39,6516,-1142,-14943,-1172,-371,139,355,197,-2069,122,10050,0
40,6350,-1158,-15017,-1121,-371,76,285,397,-2157,203,10037,0
41,6180,-1168,-15093,-1043,-360,31,225,700,-2203,268,9999,0
42,6009,-1177,-15167,-951,-350,-3,176,851,-2232,301,9999,0
43,5834,-1187,-15240,-860,-348,-118,6,851,-2232,301,10101,0
44,5658,-1195,-15310,-761,-324,-167,-91,832,-2261,319,10000,0
45,5485,-1199,-15378,-660,-286,-214,-163,927,-2268,323,10030,0
46,5316,-1202,-15441,-568,-254,-230,-273,972,-2230,303,9967,0
47,5154,-1204,-15498,-494,-245,-197,-296,874,-2157,253,10068,0
48,4997,-1209,-15550,-459,-238,-141,-309,678,-2042,177,10133,0
49,4843,-1221,-15597,-468,-235,-69,-325,254,-1941,88,10016,0
50,4693,-1236,-15641,-505,-273,56,-337,-257,-1852,10,9993,0
51,4550,-1250,-15680,-542,-245,69,-360,-580,-1769,-48,10009,0
52,4417,-1260,-15717,-561,-220,60,-382,-565,-1677,-59,10025,0
53,4294,-1268,-15750,-566,-168,19,-392,-343,-1578,-32,10000,0
54,4180,-1276,-15780,-566,-150,12,-378,-172,-1467,-5,10012,0
55,4076,-1283,-15807,-562,-130,21,-337,-123,-1358,16,10018,0
56,3979,-1293,-15830,-573,-128,41,-278,-51,-1243,23,10081,0
57,3888,-1312,-15850,-618,-130,71,-182,-236,-1144,24,10011,0
58,3798,-1332,-15868,-664,-135,82,-154,-626,-1039,25,10000,0
59,3707,-1351,-15886,-704,-137,101,-123,-643,-1030,39,9992,0
60,3616,-1369,-15905,-721,-136,125,-103,-574,-1035,55,10141,0
61,3526,-1385,-15924,-712,-145,152,-100,-321,-1055,87,10001,0
62,3435,-1400,-15944,-682,-130,134,-121,-12,-1085,134,10018,0
63,3343,-1417,-15964,-641,-114,105,-159,217,-1107,183,9981,0
64,3252,-1437,-15982,-598,-107,52,-221,340,-1125,232,10004,0
65,3161,-1458,-16000,-553,-111,36,-243,349,-1126,263,10124,0
66,3070,-1480,-16017,-510,-109,19,-270,376,-1118,279,9961,0
67,2978,-1504,-16034,-477,-91,-6,-305,353,-1118,289,10011,0
68,2886,-1528,-16049,-449,-94,-55,-399,227,-1124,295,9988,0
69,2797,-1551,-16063,-419,-77,-87,-447,181,-1102,284,10130,0
70,2715,-1569,-16077,-374,-50,-120,-495,200,-1075,273,10003,0
71,2643,-1580,-16089,-309,-23,-182,-573,382,-1014,254,10016,0
72,2580,-1586,-16100,-242,3,-178,-585,643,-918,219,10001,0
73,2524,-1589,-16109,-189,3,-166,-589,687,-811,166,10094,0
74,2474,-1590,-16117,-162,14,-146,-584,526,-713,106,10000,0
75,2429,-1592,-16124,-159,8,-98,-592,256,-615,54,10029,0
76,2390,-1593,-16129,-176,8,-67,-595,-21,-523,10,9969,0
77,2360,-1594,-16133,-202,1,-46,-600,-240,-428,-26,10120,0
78,2339,-1593,-16136,-226,-2,-30,-598,-327,-327,-46,10026,0
79,2330,-1591,-16138,-242,3,12,-577,-296,-214,-51,9987,0
80,2329,-1589,-16137,-261,0,24,-547,-184,-88,-56,10005,0
81,2336,-1589,-16136,-286,-1,26,-514,-215,16,-50,10024,0
82,2350,-1589,-16134,-305,9,14,-453,-280,104,-39,10102,0
83,2372,-1588,-16130,-316,5,6,-420,-204,188,-29,10003,0
84,2401,-1585,-16126,-319,1,-5,-386,-95,266,-23,9976,0
85,2434,-1582,-16122,-324,0,-7,-355,-5,338,-21,10008,0
86,2468,-1581,-16116,-342,2,6,-291,-13,389,-27,10109,0
87,2505,-1581,-16110,-367,-4,2,-270,-170,423,-33,10019,0
88,2545,-1580,-16103,-385,-5,-4,-253,-243,455,-30,10000,0
89,2590,-1577,-16096,-393,-24,-11,-211,-158,491,-24,10001,0
90,2636,-1574,-16089,-404,-29,-20,-189,-36,528,-28,10117,0
91,2681,-1573,-16081,-430,-52,-30,-168,-65,551,-30,9976,0
92,2722,-1576,-16072,-477,-65,-42,-156,-250,549,-34,10004,0
93,2761,-1581,-16063,-552,-65,-45,-145,-500,540,-41,10036,0
94,2797,-1591,-16052,-655,4,-76,-116,-813,537,-54,9976,0
95,2797,-1591,-16052,-655,-72,-95,-70,-1151,540,-63,10106,0
96,2839,-1596,-16040,-734,-80,-43,-125,-869,584,-73,10023,0
97,2886,-1594,-16029,-792,-72,-17,-88,-604,626,-94,9980,0
98,2933,-1594,-16017,-862,-86,13,-70,-743,630,-102,10010,0
99,2982,-1593,-16005,-924,-86,29,-53,-644,654,-93,10106,0
100,3036,-1591,-15992,-966,-85,49,-17,-419,674,-69,9992,0
101,3091,-1587,-15981,-989,-84,47,3,-198,681,-43,10000,0
102,3148,-1583,-15969,-1000,-86,53,22,-61,684,-13,9990,0
103,3206,-1579,-15958,-997,-79,64,33,96,677,15,10115,0
# GESTURE_END
