# GESTURE_START label=4 caster=lucky rep=2 nsamples=58 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,8286,-57,-14091,-1108,-23,-9,47,7,74,36,9786,0
1,8291,-56,-14088,-1102,-20,-31,80,61,66,34,10051,0
2,8296,-54,-14086,-1093,-11,-33,92,94,58,26,9932,0
3,8299,-52,-14085,-1090,-19,-26,106,40,40,12,9878,0
4,8300,-55,-14084,-1095,-26,6,159,-67,15,5,10000,0
5,8299,-60,-14084,-1103,-33,21,182,-108,-14,6,9999,0
6,8295,-65,-14085,-1109,-36,38,204,-81,-45,10,10001,0
7,8289,-68,-14089,-1110,-40,57,235,-28,-82,22,9997,0
8,8280,-69,-14095,-1102,-49,55,278,79,-126,46,10005,0
9,8268,-63,-14104,-1077,-45,39,284,287,-175,71,9997,0
10,8252,-48,-14116,-1035,-33,35,297,511,-213,87,10000,0
11,8234,-32,-14130,-988,-54,63,349,573,-261,94,10001,0
12,8210,-21,-14147,-950,-74,97,376,453,-327,101,10000,0
13,8178,-24,-14166,-931,-81,110,380,184,-427,120,10000,0
14,8141,-33,-14189,-914,-85,99,363,135,-513,154,9997,0
15,8100,-35,-14215,-880,-84,53,333,347,-556,189,10002,0
16,8056,-33,-14242,-836,-77,28,346,463,-591,204,10001,0
17,8010,-32,-14270,-793,-74,11,375,458,-629,208,9997,0
18,7959,-33,-14301,-754,-81,-2,411,395,-683,204,10002,0
19,7904,-39,-14333,-725,-111,-11,525,283,-744,189,10001,0
20,7842,-45,-14368,-699,-95,26,539,244,-827,177,9998,0
21,7770,-55,-14408,-679,-177,-4,651,160,-950,176,10002,0
22,7691,-63,-14452,-654,-175,38,645,229,-1052,179,9999,0
23,7604,-72,-14499,-627,-195,80,679,241,-1152,184,10001,0
24,7508,-83,-14550,-604,-205,124,735,195,-1254,199,9997,0
25,7404,-98,-14604,-580,-217,143,773,182,-1365,230,10002,0
26,7289,-120,-14662,-561,-245,134,738,102,-1504,271,10001,0
27,7162,-154,-14724,-560,-254,107,710,-158,-1646,302,9999,0
28,7026,-194,-14789,-565,-270,93,673,-243,-1751,326,10000,0
29,6884,-230,-14855,-559,-297,54,579,-109,-1831,344,10001,0
30,6735,-264,-14923,-546,-312,51,541,-19,-1899,352,10001,0
31,6581,-297,-14992,-530,-332,51,510,6,-1963,352,9999,0
32,6422,-329,-15061,-510,-344,49,476,61,-2016,358,10000,0
33,6259,-359,-15129,-483,-375,27,396,135,-2068,358,10000,0
34,6089,-391,-15198,-466,-384,18,344,24,-2135,350,9999,0
35,5911,-433,-15267,-473,-385,15,288,-277,-2211,337,10000,0
36,5727,-479,-15335,-497,-396,21,222,-489,-2278,315,10001,0
37,5539,-523,-15402,-519,-417,85,111,-455,-2309,299,10007,0
38,5350,-561,-15467,-525,-425,144,75,-264,-2314,296,9990,0
39,5161,-599,-15530,-524,-430,181,41,-185,-2324,322,10003,0
40,4968,-643,-15590,-528,-427,145,-91,-261,-2347,373,9997,0
41,4775,-690,-15649,-524,-408,70,-157,-188,-2351,428,10016,0
42,4585,-731,-15705,-491,-383,-22,-226,165,-2314,467,10011,0
43,4402,-764,-15757,-429,-334,-132,-308,504,-2246,473,10050,0
44,4224,-792,-15806,-366,-240,-291,-501,526,-2163,431,10054,0
45,4055,-820,-15850,-332,-228,-294,-511,208,-2050,340,10055,0
46,3894,-845,-15889,-332,-240,-264,-460,-156,-1918,226,10051,0
47,3742,-865,-15924,-346,-233,-214,-403,-288,-1789,125,9965,0
48,3599,-879,-15955,-368,-220,-193,-386,-363,-1684,43,10047,0
49,3461,-890,-15984,-410,-196,-147,-366,-581,-1609,-33,10019,0
50,3325,-900,-16011,-471,-185,-104,-351,-787,-1558,-91,10001,0
51,3194,-907,-16035,-534,-242,114,-249,-787,-1558,-91,10099,0
52,3063,-915,-16058,-593,-220,203,-259,-801,-1500,-128,10005,0
53,2933,-925,-16081,-627,-230,234,-226,-761,-1501,-101,9995,0
54,2805,-939,-16102,-635,-186,167,-201,-484,-1498,-32,10010,0
55,2679,-955,-16124,-614,-162,128,-206,-198,-1499,66,10181,0
56,2550,-976,-16144,-596,-147,98,-212,139,-1498,153,10015,0
57,2417,-1002,-16163,-594,-144,66,-234,89,-1522,204,9990,0
# GESTURE_END
