# GESTURE_START label=4 caster=lucky rep=8 nsamples=63 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7736,-691,-14342,-1553,6,-29,-16,83,-113,59,10004,0
1,7731,-689,-14347,-1536,10,-51,-21,121,-102,62,10122,0
2,7726,-686,-14351,-1519,16,-76,-18,184,-89,62,10072,0
3,7723,-682,-14355,-1504,26,-79,1,197,-69,53,10011,0
4,7721,-677,-14357,-1495,24,-69,23,172,-51,32,10037,0
5,7721,-671,-14358,-1486,19,-59,55,125,-32,9,9960,0
6,7722,-660,-14360,-1471,11,-42,91,125,-11,-11,10036,0
7,7724,-643,-14362,-1446,6,-12,174,213,6,-27,10021,0
8,7726,-622,-14365,-1414,-24,-1,217,346,16,-35,9980,0
9,7727,-599,-14369,-1378,-24,7,255,441,12,-37,9999,0
10,7725,-574,-14375,-1336,-29,16,285,497,-4,-38,10114,0
11,7721,-545,-14383,-1286,-73,12,346,571,-42,-33,10025,0
12,7715,-511,-14393,-1224,-62,0,387,666,-80,-26,9976,0
13,7706,-468,-14406,-1144,-55,-10,437,821,-114,-19,9995,0
14,7694,-419,-14421,-1051,-76,-28,568,1058,-149,-11,10127,0
15,7676,-367,-14439,-954,-90,7,649,1210,-196,-10,10000,0
16,7650,-322,-14458,-872,-126,69,736,1282,-267,-19,9989,0
17,7613,-298,-14481,-827,-161,139,809,1082,-358,-36,9995,0
18,7564,-298,-14507,-822,-222,260,919,597,-494,-34,10118,0
19,7500,-321,-14538,-845,-263,283,963,59,-649,0,10013,0
20,7422,-359,-14576,-879,-280,271,999,-362,-827,64,9998,0
21,7330,-401,-14620,-899,-310,128,968,-544,-1018,156,10004,0
22,7227,-431,-14671,-878,-352,54,949,-418,-1197,261,10118,0
23,7113,-450,-14730,-823,-328,-31,950,70,-1350,337,10017,0
24,6987,-461,-14794,-750,-312,-75,940,466,-1507,381,10002,0
25,6849,-471,-14861,-678,-343,-26,900,700,-1662,393,9980,0
26,6698,-492,-14931,-635,-355,37,863,697,-1800,366,10123,0
27,6532,-534,-15002,-646,-376,107,833,333,-1942,328,10011,0
28,6350,-601,-15075,-712,-454,211,691,-341,-2103,300,10000,0
29,6154,-682,-15147,-810,-470,213,609,-1045,-2262,288,9981,0
30,5949,-764,-15220,-902,-487,158,525,-1452,-2407,290,10051,0
31,5741,-832,-15293,-951,-479,69,465,-1398,-2514,319,10080,0
32,5532,-880,-15368,-941,-455,-87,322,-868,-2564,359,10005,0
33,5321,-915,-15443,-899,-454,-145,290,-158,-2590,374,9982,0
34,5105,-945,-15516,-858,-423,-181,256,229,-2626,354,10026,0
35,4882,-972,-15588,-823,-409,-176,223,246,-2675,306,10120,0
36,4651,-999,-15657,-809,-421,-32,112,176,-2738,237,9978,0
37,4413,-1027,-15724,-819,-458,107,44,-57,-2808,159,10013,0
38,4167,-1060,-15787,-849,-502,225,-21,-328,-2865,94,10106,0
39,3917,-1097,-15847,-879,-502,234,-214,-574,-2918,79,10019,0
40,3669,-1134,-15904,-875,-463,188,-322,-601,-2964,135,9999,0
41,3426,-1170,-15957,-834,-422,131,-419,-207,-2956,228,10001,0
42,3189,-1208,-16006,-779,-377,93,-499,200,-2919,312,9998,0
43,2959,-1249,-16050,-730,-342,23,-675,361,-2851,377,10097,0
44,2735,-1297,-16087,-696,-282,-78,-754,287,-2768,417,10004,0
45,2521,-1345,-16119,-674,-220,-208,-843,106,-2669,458,10013,0
46,2317,-1390,-16146,-671,-112,-436,-1050,-24,-2533,457,10007,0
47,2317,-1390,-16146,-671,-91,-420,-1124,-222,-2387,402,10112,0
48,2125,-1429,-16167,-705,-99,-298,-1178,-628,-2210,270,9999,0
49,1947,-1455,-16184,-772,-105,-142,-1205,-976,-2004,92,9997,0
50,1787,-1468,-16198,-846,-87,40,-1151,-1019,-1778,-56,10014,0
51,1648,-1472,-16209,-910,-67,59,-1119,-878,-1536,-127,10102,0
52,1532,-1472,-16218,-950,-33,45,-1091,-568,-1291,-129,9995,0
53,1436,-1472,-16226,-968,0,21,-1045,-299,-1089,-95,10007,0
54,1356,-1473,-16231,-983,66,3,-978,-257,-907,-60,9995,0
55,1290,-1475,-16235,-1004,48,61,-879,-302,-735,-53,10107,0
56,1235,-1477,-16237,-1042,59,64,-811,-497,-602,-52,10003,0
57,1187,-1479,-16236,-1104,84,131,-719,-757,-485,-63,10000,0
58,1145,-1483,-16234,-1172,76,138,-688,-830,-403,-41,10001,0
59,1112,-1488,-16232,-1229,46,154,-663,-692,-319,-15,10127,0
60,1086,-1495,-16230,-1270,125,99,-620,-500,-264,35,10000,0
61,1066,-1507,-16228,-1292,113,17,-583,-293,-215,97,9993,0
62,1053,-1521,-16228,-1291,126,8,-574,-10,-157,154,10006,0
# GESTURE_END
