# GESTURE_START label=4 caster=lucky rep=2 nsamples=53 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2119,12687,-8770,5105,-767,45,1371,-212,-2224,-326,10000,0
1,2017,12767,-8778,4930,-826,51,1297,-84,-2506,-320,10000,0
2,1892,12853,-8785,4742,-846,58,1272,60,-2773,-310,10000,0
3,1748,12942,-8790,4540,-842,65,1246,160,-3024,-290,10006,0
4,1591,13033,-8796,4323,-866,89,1162,176,-3251,-271,10003,0
5,1427,13122,-8804,4088,-896,110,1122,124,-3468,-248,10011,0
6,1258,13209,-8813,3834,-933,127,1086,54,-3661,-221,10051,0
7,1080,13293,-8823,3566,-959,156,1054,33,-3835,-181,10053,0
8,896,13372,-8834,3284,-1084,179,981,9,-4005,-138,10054,0
9,708,13445,-8847,2984,-1103,167,937,-69,-4180,-90,10058,0
10,515,13512,-8859,2667,-1104,139,895,-146,-4354,-50,9959,0
11,318,13572,-8871,2336,-1119,122,837,-187,-4518,-18,10053,0
12,115,13625,-8879,1989,-1197,102,684,-231,-4682,3,10032,0
13,90,-13670,8883,-1626,-1212,67,603,-301,-4837,20,10000,0
14,298,-13707,8883,-1249,-1249,33,515,-359,-4979,32,10001,0
15,512,-13735,8876,-862,-1275,-40,286,-359,-4979,32,10099,0
16,733,-13753,8862,-467,-1231,-95,143,-362,-5109,30,10001,0
17,968,-13762,8838,-69,-1192,-130,-4,-325,-5237,19,10008,0
18,1219,-13760,8804,325,-1157,-159,-153,-204,-5351,-6,10038,0
19,1481,-13746,8762,712,-1150,-188,-475,-23,-5413,-32,10190,0
20,1746,-13722,8712,1093,-1146,-149,-667,142,-5429,-56,9981,0
21,1993,-13691,8652,1473,-1139,-117,-866,219,-5397,-76,10002,0
22,2201,-13656,8582,1859,-1120,-73,-1327,41,-5304,-102,9990,0
23,2368,-13620,8503,2243,-1015,-9,-1624,-365,-5129,-136,10049,0
24,2509,-13582,8418,2608,-953,13,-1817,-767,-4892,-171,10018,0
25,2638,-13541,8335,2940,-868,53,-2044,-898,-4550,-199,9971,0
26,2778,-13494,8263,3217,-778,95,-2234,-824,-4166,-206,10003,0
27,2930,-13440,8208,3441,-723,156,-2300,-345,-3710,-176,10124,0
28,3080,-13384,8171,3615,-673,159,-2303,115,-3243,-115,10027,0
29,3199,-13333,8142,3759,-557,123,-2246,439,-2739,-34,9992,0
30,3275,-13294,8119,3882,-514,105,-2215,328,-2234,33,9981,0
31,3312,-13266,8100,3983,-476,81,-2157,38,-1748,80,10116,0
32,3320,-13249,8086,4059,-446,61,-2078,-214,-1282,108,9993,0
33,3307,-13242,8079,4109,-382,26,-1904,-362,-839,125,9998,0
34,3281,-13241,8078,4134,-356,14,-1798,-409,-434,130,9998,0
35,3244,-13247,8083,4133,-324,8,-1701,-387,-78,128,10126,0
36,3201,-13259,8094,4110,-296,3,-1617,-339,241,119,10003,0
37,3155,-13274,8110,4064,-238,-19,-1457,-269,523,104,10001,0
38,3108,-13293,8131,3994,-224,-26,-1375,-154,776,89,9998,0
39,3061,-13315,8157,3904,-228,-28,-1298,-19,1015,75,10109,0
40,3011,-13341,8184,3796,-254,-32,-1174,97,1236,47,10008,0
41,2957,-13371,8213,3671,-271,-24,-1116,172,1437,14,10049,0
42,2897,-13404,8241,3531,-289,-14,-1060,226,1633,-23,9967,0
43,2832,-13440,8269,3379,-314,-5,-1003,256,1806,-63,10000,0
44,2760,-13478,8296,3216,-350,39,-914,253,1963,-94,10092,0
45,2681,-13518,8322,3043,-361,45,-874,259,2112,-122,10000,0
46,2595,-13558,8348,2862,-402,38,-830,249,2247,-138,10027,0
47,2510,-13596,8376,2667,-345,36,-801,215,2367,-144,10082,0
48,2410,-13635,8404,2469,-393,4,-737,322,2494,-143,10011,0
49,2278,-13677,8426,2279,-519,-32,-711,202,2614,-131,9987,0
50,2127,-13720,8445,2088,-561,-13,-685,-174,2722,-121,9997,0
51,1975,-13761,8463,1885,-544,-20,-619,-367,2846,-139,10032,0
52,1823,-13799,8480,1671,-568,-38,-594,-297,2956,-157,10118,0
# GESTURE_END
