# GESTURE_START label=4 caster=lucky rep=10 nsamples=77 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7356,-632,-14552,-1474,-4,-24,208,-79,185,-45,10000,0
1,7368,-629,-14545,-1481,-16,0,223,-61,167,-49,10005,0
2,7379,-626,-14539,-1486,-17,33,248,-31,143,-45,9996,0
3,7387,-623,-14535,-1486,-19,39,252,15,108,-25,10000,0
4,7393,-619,-14533,-1481,-20,36,249,69,76,-4,10000,0
5,7397,-616,-14532,-1474,-9,8,247,92,42,12,9999,0
6,7398,-613,-14532,-1463,11,-1,258,121,12,25,10000,0
7,7398,-608,-14534,-1448,19,6,269,182,-15,26,10000,0
8,7394,-603,-14538,-1432,3,10,297,193,-56,28,10001,0
9,7388,-596,-14544,-1409,11,-13,378,279,-100,31,10000,0
10,7378,-580,-14553,-1368,13,-30,415,507,-153,33,10000,0
11,7363,-556,-14567,-1313,5,-26,445,701,-219,25,10004,0
12,7342,-533,-14583,-1262,-10,2,514,643,-301,6,9996,0
13,7312,-518,-14601,-1226,-32,39,554,453,-402,-6,9999,0
14,7275,-508,-14622,-1200,-11,81,592,328,-494,-10,10005,0
15,7230,-501,-14646,-1179,-18,136,661,258,-582,2,9995,0
16,7178,-504,-14673,-1166,-70,246,860,123,-685,34,10007,0
17,7114,-518,-14704,-1164,-111,261,931,-42,-828,93,9993,0
18,7036,-542,-14741,-1162,-123,242,944,-105,-1016,176,10001,0
19,6942,-568,-14785,-1146,-147,191,912,35,-1224,262,10001,0
20,6838,-590,-14836,-1104,-203,94,786,334,-1375,323,9998,0
21,6725,-602,-14893,-1031,-174,81,724,706,-1494,371,10007,0
22,6605,-607,-14952,-935,-199,58,658,967,-1579,397,9995,0
23,6481,-615,-15012,-839,-197,93,533,965,-1634,417,9997,0
24,6353,-629,-15070,-755,-237,147,508,806,-1668,431,10003,0
25,6219,-657,-15127,-702,-249,180,477,406,-1716,449,9999,0
26,6080,-703,-15183,-681,-263,169,421,-17,-1768,487,10000,0
27,5935,-762,-15237,-682,-277,46,286,-307,-1814,531,10000,0
28,5789,-823,-15290,-682,-269,-41,246,-300,-1823,553,10006,0
29,5645,-871,-15342,-649,-274,-133,199,94,-1803,554,10043,0
30,5505,-905,-15394,-586,-275,-290,125,488,-1771,519,10058,0
31,5367,-930,-15443,-519,-278,-316,120,555,-1751,445,10049,0
32,5228,-950,-15491,-465,-287,-328,139,443,-1735,343,10039,0
33,5089,-964,-15538,-420,-289,-337,171,363,-1734,240,9974,0
34,4946,-969,-15585,-377,-316,-280,188,372,-1756,136,10052,0
35,4799,-970,-15631,-349,-341,-187,183,209,-1797,35,10052,0
36,4644,-975,-15678,-358,-358,-73,163,-207,-1873,-43,10008,0
37,4479,-986,-15724,-392,-382,39,114,-518,-1951,-66,9996,0
38,4311,-1000,-15769,-426,-367,234,14,-518,-1951,-66,10103,0
