# GESTURE_START label=4 caster=lucky rep=13 nsamples=60 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,8410,-848,-13863,-2192,-16,35,279,-91,48,-68,9690,0
1,8409,-849,-13862,-2203,-15,36,284,-109,8,-53,9999,0
2,8406,-849,-13863,-2208,-25,29,279,-51,-30,-36,10146,0
3,8401,-847,-13866,-2207,-22,1,286,26,-67,-27,9853,0
4,8394,-841,-13872,-2199,-24,-7,296,115,-98,-25,9997,0
5,8384,-831,-13881,-2184,-27,-12,317,215,-138,-23,10003,0
6,8371,-819,-13892,-2165,-21,-16,339,263,-185,-33,9998,0
7,8354,-807,-13906,-2145,-16,0,381,277,-243,-40,10004,0
8,8333,-795,-13923,-2126,-29,27,400,274,-304,-45,10001,0
9,8305,-789,-13942,-2113,-41,59,427,173,-372,-37,9999,0
10,8274,-786,-13962,-2102,-69,95,445,142,-432,-15,9998,0
11,8239,-785,-13985,-2086,-89,94,456,178,-487,19,10008,0
12,8201,-782,-14012,-2059,-109,83,486,302,-533,56,9992,0
13,8162,-772,-14042,-2013,-120,63,519,530,-572,88,9997,0
14,8119,-757,-14075,-1955,-162,18,612,680,-628,110,10004,0
15,8071,-742,-14113,-1893,-191,-1,676,732,-709,123,9996,0
16,8015,-727,-14154,-1826,-222,-24,724,775,-804,128,10003,0
17,7951,-713,-14199,-1762,-241,-46,800,742,-913,121,10002,0
18,7877,-703,-14247,-1704,-261,-8,845,664,-1023,112,9998,0
19,7794,-704,-14298,-1663,-297,53,916,423,-1147,109,10000,0
20,7697,-722,-14352,-1642,-335,115,1028,130,-1303,148,10002,0
21,7587,-749,-14411,-1623,-432,144,1131,63,-1477,226,10000,0
22,7461,-783,-14478,-1595,-494,99,1165,102,-1684,313,10003,0
23,7319,-816,-14553,-1547,-495,32,1151,328,-1913,390,9998,0
24,7161,-849,-14637,-1484,-513,-90,1026,476,-2134,437,9997,0
25,6986,-879,-14726,-1412,-517,-143,971,580,-2326,443,9997,0
26,6799,-901,-14821,-1322,-503,-165,919,801,-2494,425,10003,0
27,6600,-916,-14918,-1224,-508,-158,871,923,-2619,384,10000,0
28,6386,-939,-15015,-1148,-546,-74,772,643,-2773,342,10000,0
29,6154,-974,-15112,-1110,-561,2,686,166,-2950,293,10000,0
30,5904,-1023,-15209,-1109,-566,74,547,-307,-3125,263,10002,0
31,5640,-1083,-15303,-1133,-577,100,366,-614,-3255,265,9995,0
32,5372,-1140,-15393,-1149,-566,67,-37,-532,-3288,267,10003,0
33,5110,-1186,-15480,-1135,-533,42,-193,-160,-3222,273,10003,0
34,4858,-1223,-15561,-1095,-487,28,-292,150,-3114,274,9997,0
35,4615,-1254,-15636,-1043,-428,25,-372,308,-2988,273,10000,0
36,4381,-1285,-15703,-995,-398,49,-378,281,-2864,264,9997,0
37,4151,-1321,-15764,-973,-386,82,-378,-33,-2787,251,10005,0
38,3919,-1367,-15818,-996,-360,88,-384,-576,-2753,238,10000,0
39,3687,-1419,-15866,-1044,-313,54,-475,-870,-2710,231,9998,0
40,3459,-1470,-15909,-1102,-266,22,-517,-975,-2640,218,9997,0
41,3238,-1519,-15946,-1163,-222,3,-553,-1011,-2548,184,10005,0
42,3027,-1562,-15980,-1213,-183,77,-584,-852,-2431,157,10000,0
43,2824,-1602,-16010,-1259,-193,136,-556,-803,-2335,148,10007,0
44,2629,-1640,-16037,-1284,-179,159,-529,-556,-2270,170,10073,0
45,2445,-1675,-16064,-1262,-154,165,-519,8,-2183,240,10041,0
46,2268,-1711,-16090,-1216,-160,93,-482,270,-2141,308,10052,0
47,2093,-1751,-16114,-1158,-130,33,-497,406,-2127,359,10052,0
48,1919,-1790,-16136,-1085,-102,-22,-542,568,-2129,390,9959,0
49,1745,-1831,-16155,-1020,-72,-71,-613,489,-2125,390,10050,0
50,1570,-1871,-16172,-975,-27,-129,-776,240,-2101,369,10029,0
51,1399,-1909,-16185,-942,15,-140,-885,124,-2031,328,10036,0
52,1242,-1941,-16196,-906,54,-86,-1004,173,-1880,286,9962,0
53,1098,-1972,-16204,-877,36,-16,-1033,173,-1880,286,10107,0
54,974,-2001,-16210,-838,69,-6,-1004,117,-1710,271,9992,0
55,871,-2029,-16216,-784,50,-9,-1002,247,-1490,279,10001,0
56,786,-2057,-16219,-723,79,-20,-978,455,-1280,291,10000,0
57,717,-2086,-16221,-667,97,-86,-965,564,-1076,309,10199,0
58,659,-2114,-16221,-641,109,-88,-953,522,-886,316,9999,0
59,612,-2140,-16219,-644,106,-78,-934,206,-716,306,10011,0
# GESTURE_END
