# GESTURE_START label=4 caster=lucky rep=4 nsamples=58 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3583,11695,-9768,4839,-633,-380,1918,-558,-2037,-265,10002,0
1,3514,11761,-9809,4642,-657,-414,1956,-761,-2427,-373,9998,0
2,3431,11839,-9851,4411,-747,-420,1944,-854,-2864,-497,10000,0
3,3320,11933,-9889,4150,-960,-415,1814,-778,-3333,-627,10000,0
4,3174,12043,-9919,3866,-1058,-366,1705,-576,-3804,-750,10000,0
5,2987,12167,-9940,3561,-1162,-297,1552,-324,-4283,-857,10005,0
6,2764,12299,-9954,3233,-1309,-178,1039,-146,-4741,-937,10041,0
7,2513,12433,-9962,2881,-1400,-163,754,-48,-5143,-986,10052,0
8,2243,12564,-9964,2504,-1464,-95,401,-50,-5478,-1025,10053,0
9,1945,12692,-9955,2116,-1493,-27,64,131,-5745,-1061,10064,0
10,1626,12809,-9937,1725,-1546,286,-753,291,-5903,-1051,10041,0
11,1295,12912,-9912,1337,-1469,355,-1172,425,-5920,-987,9969,0
12,974,12995,-9884,958,-1313,363,-1493,374,-5756,-883,10047,0
13,682,13059,-9854,592,-1100,329,-2071,190,-5425,-771,10009,0
14,431,13104,-9822,245,-949,420,-2286,-68,-4947,-673,9999,0
15,212,13137,-9788,-62,-721,324,-2369,-68,-4947,-673,10110,0
16,27,13159,-9755,-328,-595,340,-2421,-82,-4352,-594,9990,0
17,126,-13174,9724,549,-353,371,-2261,-123,-3738,-507,10001,0
18,241,-13184,9696,733,-280,405,-2122,-105,-3099,-429,10041,0
19,307,-13191,9672,894,-196,416,-1963,-204,-2500,-356,10180,0
20,324,-13194,9653,1038,-150,410,-1795,-501,-1944,-273,9996,0
21,302,-13194,9638,1167,-85,304,-1462,-838,-1462,-184,9992,0
22,259,-13191,9630,1279,-46,234,-1300,-1095,-1058,-87,10012,0
23,217,-13185,9627,1366,-29,167,-1134,-1169,-746,8,9926,0
24,194,-13177,9630,1425,11,86,-826,-979,-530,71,10103,0
25,192,-13168,9637,1462,18,71,-757,-614,-404,115,10000,0
26,204,-13159,9645,1486,43,30,-669,-255,-340,128,10029,0
27,222,-13152,9651,1505,54,2,-625,-45,-313,120,9954,0
28,239,-13147,9655,1524,51,-24,-569,38,-303,93,10131,0
29,258,-13145,9655,1539,65,-4,-555,40,-294,53,10009,0
30,280,-13145,9653,1550,65,27,-533,74,-274,4,10002,0
31,306,-13146,9649,1555,84,129,-497,129,-251,-41,10018,0
32,335,-13148,9646,1553,82,176,-481,200,-217,-67,10145,0
33,364,-13149,9645,1546,74,215,-480,278,-178,-70,9972,0
34,385,-13148,9646,1538,71,215,-481,309,-133,-52,9980,0
35,398,-13146,9650,1529,58,177,-496,261,-70,-12,10019,0
36,403,-13142,9657,1515,59,160,-481,181,3,33,10099,0
37,405,-13138,9666,1495,51,152,-466,150,87,78,10027,0
38,404,-13132,9678,1469,38,145,-451,167,171,109,9961,0
39,400,-13126,9691,1437,35,147,-453,184,247,139,10011,0
40,392,-13119,9706,1401,15,158,-463,185,316,160,10118,0
41,382,-13111,9723,1360,-5,168,-474,196,385,184,9999,0
42,369,-13101,9743,1313,-22,161,-535,209,446,214,10022,0
43,354,-13090,9765,1261,-12,109,-568,217,515,248,9977,0
44,332,-13078,9789,1207,-26,83,-600,244,585,282,10120,0
45,310,-13065,9815,1145,-48,79,-633,190,646,312,10021,0
46,289,-13052,9840,1076,-44,78,-732,258,718,322,9979,0
47,266,-13040,9866,1002,-43,115,-817,303,767,325,10000,0
48,242,-13027,9891,918,-39,115,-876,320,846,328,10093,0
49,209,-13013,9918,828,-119,123,-1027,382,931,327,10016,0
50,164,-13000,9944,731,-122,80,-1062,344,1053,339,10012,0
51,109,-12986,9970,622,-162,95,-1110,284,1205,348,9978,0
52,46,-12971,9996,496,-202,71,-1118,280,1384,355,10145,0
53,26,12956,-10022,-355,-268,61,-1079,316,1584,360,9970,0
54,107,12940,-10046,-198,-300,56,-1048,350,1795,362,10028,0
55,203,12923,-10069,-30,-335,43,-1021,375,2008,357,10002,0
56,314,12904,-10089,148,-360,46,-945,308,2210,353,10093,0
57,432,12883,-10107,342,-405,66,-880,258,2408,350,10007,0
# GESTURE_END
