# GESTURE_START label=4 caster=lucky rep=0 nsamples=98 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2562,13248,-8065,4618,39,18,-87,160,55,-118,10005,0
1,2559,13252,-8052,4628,31,25,-66,135,83,-109,10000,0
2,2559,13255,-8042,4638,32,23,-53,89,103,-102,10007,0
3,2565,13257,-8032,4647,29,25,-41,30,130,-95,10055,0
4,2575,13256,-8025,4656,27,27,-38,-21,151,-88,10056,0
5,2587,13255,-8018,4664,15,34,-30,-47,167,-77,10053,0
6,2601,13252,-8013,4674,12,37,-20,-62,185,-63,10055,0
7,2615,13249,-8008,4685,6,39,-12,-55,200,-51,9967,0
8,2628,13244,-8004,4697,-2,39,13,-49,208,-33,10052,0
9,2642,13239,-8001,4709,-5,40,23,-63,212,-18,10035,0
10,2657,13232,-8001,4719,-9,45,28,-95,209,1,9996,0
11,2674,13225,-8002,4728,-12,49,28,-95,209,1,10022,0
12,2690,13216,-8006,4738,-18,46,23,-125,203,20,10083,0
13,2704,13207,-8010,4748,-21,46,18,-126,201,44,9994,0
14,2712,13198,-8014,4761,-27,46,13,-94,192,65,10000,0
15,2717,13191,-8017,4774,-35,38,9,-40,188,90,10187,0
16,2714,13183,-8020,4792,-12,7,3,47,183,112,10038,0
17,2706,13174,-8023,4815,-3,-10,1,129,185,130,9983,0
18,2697,13166,-8025,4840,12,-27,-5,173,193,141,10027,0
19,2687,13158,-8025,4867,24,-15,7,200,204,142,9976,0
20,2680,13149,-8025,4895,40,7,15,237,225,136,10030,0
21,2686,13137,-8027,4919,-30,-13,55,200,254,127,10021,0
22,2696,13124,-8029,4945,-20,14,77,54,290,118,9972,0
23,2718,13109,-8035,4965,2,-24,147,21,327,103,10000,0
24,2752,13091,-8043,4981,-3,-37,205,-137,360,100,10127,0
25,2796,13072,-8052,4991,-31,-44,262,-289,384,84,10019,0
26,2844,13054,-8060,4999,-54,-40,374,-412,394,57,10005,0
27,2891,13037,-8066,5004,-54,-36,423,-467,389,22,9975,0
28,2933,13024,-8070,5009,-75,-24,490,-457,366,-6,10117,0
29,2966,13015,-8071,5012,-104,-8,558,-396,320,-31,9990,0
30,2986,13010,-8068,5015,-183,55,710,-309,250,-49,10000,0
31,2991,13011,-8064,5018,-204,90,799,-165,158,-61,10043,0
32,2984,13015,-8060,5016,-251,105,913,-13,60,-59,10083,0
33,2964,13024,-8059,5008,-327,114,1180,69,-61,-38,10000,0
34,2923,13037,-8062,4993,-373,130,1325,162,-215,4,10006,0
35,2865,13054,-8072,4965,-409,147,1471,304,-419,63,9991,0
36,2790,13076,-8093,4917,-430,162,1594,384,-674,140,10137,0
37,2703,13100,-8130,4841,-578,105,1750,382,-984,237,10001,0
38,2597,13128,-8179,4737,-641,87,1810,283,-1356,351,9982,0
39,2459,13164,-8237,4611,-718,68,1868,278,-1762,461,10010,0
