# GESTURE_START label=4 caster=lucky rep=6 nsamples=78 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,5333,9881,-9276,7504,-176,4,425,66,-92,17,9995,0
1,5323,9887,-9280,7499,-192,8,441,44,-151,28,10004,0
2,5309,9894,-9287,7490,-203,1,459,19,-212,41,9995,0
3,5294,9902,-9298,7477,-237,-6,502,-10,-275,55,10008,0
4,5277,9911,-9312,7460,-255,-12,531,-24,-336,62,9992,0
5,5258,9921,-9329,7437,-282,-21,566,-75,-398,67,10000,0
6,5241,9933,-9352,7407,-302,-31,604,-152,-470,64,10001,0
7,5223,9945,-9379,7369,-354,-68,691,-221,-546,60,10006,0
8,5201,9960,-9408,7326,-390,-82,748,-229,-632,50,9993,0
9,5172,9983,-9436,7280,-430,-89,817,-158,-739,36,10000,0
10,5129,10014,-9461,7234,-444,-196,1077,-22,-852,22,10000,0
11,5070,10056,-9480,7192,-420,-41,1032,194,-975,4,10000,0
12,4999,10106,-9499,7147,-489,-132,1170,282,-1116,-8,10000,0
13,4947,10150,-9543,7061,-506,-218,1273,-270,-1336,-20,10000,0
14,4904,10197,-9601,6945,-518,-317,1448,-601,-1561,-92,10000,0
15,4862,10252,-9666,6801,-566,-350,1543,-804,-1813,-193,10001,0
16,4819,10318,-9738,6628,-635,-390,1648,-982,-2113,-326,10001,0
17,4763,10403,-9807,6430,-672,-395,1736,-984,-2453,-480,10012,0
18,4688,10507,-9875,6209,-786,-370,1778,-934,-2842,-624,10001,0
19,4594,10628,-9943,5959,-864,-339,1752,-942,-3270,-758,10004,0
20,4475,10767,-10010,5681,-927,-293,1695,-896,-3716,-871,9996,0
21,4331,10921,-10075,5377,-1174,-193,1457,-831,-4160,-972,10000,0
22,4149,11089,-10134,5054,-1304,-134,1318,-596,-4596,-1042,9999,0
23,3925,11270,-10185,4721,-1343,-72,1128,-283,-5005,-1077,10002,0
24,3671,11454,-10232,4368,-1419,-75,918,-170,-5378,-1080,9998,0
25,3390,11638,-10273,3997,-1539,12,360,-55,-5701,-1086,10000,0
26,3083,11818,-10305,3614,-1610,64,82,85,-5960,-1091,10001,0
27,2757,11991,-10329,3219,-1637,173,-269,164,-6161,-1092,10000,0
28,2415,12153,-10341,2822,-1722,263,-909,292,-6245,-1068,9999,0
29,2063,12300,-10342,2434,-1646,261,-1174,432,-6204,-1028,9999,0
30,1713,12430,-10333,2054,-1559,257,-1445,468,-6053,-985,10067,0
31,1387,12541,-10315,1683,-1500,323,-1758,320,-5780,-937,9935,0
32,1084,12634,-10290,1329,-1267,352,-2315,217,-5428,-879,10000,0
33,793,12709,-10260,1015,-1102,469,-2511,399,-4953,-786,9999,0
34,512,12766,-10229,756,-867,464,-2619,698,-4390,-635,10001,0
35,252,12804,-10204,550,-697,554,-2660,886,-3741,-433,10002,0
36,32,12824,-10190,393,-364,512,-2406,866,-3008,-212,9998,0
37,112,-12828,10189,-254,-257,424,-2201,304,-2292,-9,9999,0
38,165,-12823,10197,-115,-193,283,-1983,-525,-1640,130,10000,0
39,144,-12813,10210,22,-131,-14,-1478,-1172,-1091,204,10001,0
40,84,-12802,10223,146,-90,-125,-1213,-1436,-675,206,10006,0
41,9,-12794,10232,250,-82,-197,-968,-1421,-402,148,10043,0
42,63,12791,-10232,-337,-62,-222,-761,-1280,-262,42,10058,0
43,119,12794,-10226,-406,-47,-124,-453,-1009,-220,-74,10044,0
44,152,12802,-10213,-462,-60,-66,-339,-698,-263,-170,10058,0
45,162,12814,-10196,-508,-50,-24,-261,-431,-344,-233,10048,0
46,155,12827,-10177,-554,-42,2,-214,-273,-451,-268,9967,0
47,137,12840,-10158,-602,-37,5,-248,-187,-558,-289,10048,0
48,108,12855,-10137,-652,-23,23,-296,-103,-654,-310,10008,0
49,70,12870,-10114,-702,-15,48,-355,-17,-715,-330,10033,0
50,20,12885,-10092,-745,-3,142,-449,-17,-715,-330,10074,0
51,43,-12901,10070,777,14,197,-488,137,-740,-344,9990,0
52,112,-12914,10050,798,29,253,-514,328,-726,-339,10001,0
53,175,-12926,10033,813,32,294,-551,469,-675,-316,9999,0
54,223,-12934,10021,827,39,287,-556,461,-586,-266,10198,0
55,249,-12939,10012,841,35,258,-549,326,-462,-199,10000,0
56,252,-12941,10008,855,34,219,-526,134,-311,-126,10009,0
57,234,-12941,10008,868,28,146,-453,-73,-150,-53,10000,0
58,201,-12939,10010,877,18,114,-411,-253,14,10,10044,0
59,158,-12936,10014,881,6,82,-365,-369,150,56,9942,0
60,112,-12933,10020,878,-2,59,-321,-420,265,86,10044,0
61,71,-12929,10026,868,-25,67,-268,-392,348,102,9999,0
62,36,-12925,10032,850,-5,69,-240,-297,388,107,10031,0
63,7,-12922,10039,830,-14,115,-265,-184,402,105,10097,0
64,21,12917,-10046,-810,8,16,-336,-128,384,101,9990,0
65,57,12912,-10054,-800,-17,23,-438,-100,375,112,9999,0
66,90,12907,-10061,-787,-24,-46,-485,-252,343,129,10010,0
67,119,12903,-10067,-770,-1,-42,-573,-205,348,124,10058,0
68,142,12902,-10070,-743,-19,14,-722,-144,367,91,10063,0
69,162,12904,-10070,-704,-105,12,-694,-15,412,50,10001,0
70,178,12908,-10068,-653,-50,63,-778,101,491,8,9999,0
71,196,12913,-10065,-594,-59,123,-718,204,581,-28,10055,0
72,223,12918,-10062,-530,-161,164,-760,261,672,-45,10032,0
73,279,12920,-10061,-467,-173,142,-807,206,777,-46,10015,0
74,331,12919,-10063,-388,-159,122,-847,-58,963,13,9996,0
75,375,12917,-10068,-285,-180,131,-913,86,1094,51,10113,0
76,421,12913,-10074,-166,-204,125,-916,321,1244,90,10003,0
77,477,12906,-10081,-32,-229,119,-905,427,1416,131,10018,0
# GESTURE_END
