# GESTURE_START label=1 caster=lucky rep=18 nsamples=116 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3929,10724,-8977,-7577,-505,-984,-1126,-906,-2516,-1733,10000,0
1,3784,10695,-8896,-7784,-481,-919,-1291,-724,-2417,-1772,10000,0
2,3632,10671,-8819,-7974,-480,-924,-1384,-530,-2312,-1776,10000,0
3,3477,10653,-8745,-8148,-445,-949,-1452,-378,-2190,-1772,10000,0
4,3322,10641,-8668,-8309,-407,-1044,-1584,-302,-2046,-1787,10000,0
5,3174,10635,-8581,-8462,-391,-1096,-1653,-348,-1888,-1837,10000,0
6,3036,10638,-8481,-8609,-379,-1116,-1719,-442,-1702,-1926,10004,0
7,2899,10654,-8369,-8746,-360,-1094,-1770,-443,-1503,-2060,9996,0
8,2760,10685,-8247,-8868,-354,-974,-1845,-362,-1305,-2209,10000,0
9,2616,10731,-8117,-8976,-337,-850,-1892,-266,-1103,-2361,10000,0
10,2475,10790,-7974,-9073,-282,-832,-1919,-284,-911,-2493,10000,0
11,2332,10863,-7823,-9154,-280,-686,-1968,-214,-688,-2613,10000,0
12,2188,10950,-7668,-9217,-205,-447,-2021,-91,-455,-2702,10000,0
13,2044,11049,-7512,-9260,-164,-287,-2040,19,-229,-2754,10000,0
14,1901,11160,-7356,-9283,-114,-126,-2033,133,15,-2768,10000,0
15,1765,11280,-7201,-9286,-27,140,-1997,199,257,-2733,10001,0
16,1640,11406,-7049,-9271,16,271,-1966,231,503,-2659,10000,0
17,1525,11539,-6903,-9236,53,395,-1922,303,743,-2541,10011,0
18,1420,11676,-6768,-9181,85,504,-1860,388,978,-2388,10003,0
19,1331,11815,-6642,-9108,121,640,-1737,400,1197,-2205,10001,0
20,1265,11954,-6521,-9023,144,695,-1670,308,1415,-2006,10001,0
21,1225,12093,-6404,-8926,151,722,-1611,158,1619,-1795,9998,0
22,1209,12231,-6293,-8819,139,732,-1507,36,1806,-1578,10000,0
23,1209,12367,-6194,-8698,133,733,-1439,34,1977,-1362,10011,0
24,1219,12503,-6109,-8562,122,723,-1357,110,2134,-1153,10051,0
25,1237,12636,-6039,-8412,113,715,-1269,174,2270,-956,10050,0
26,1267,12768,-5979,-8250,89,696,-1113,184,2400,-775,10052,0
27,1310,12895,-5928,-8081,70,685,-1023,140,2501,-597,10058,0
28,1367,13019,-5883,-7904,55,667,-937,79,2594,-427,9958,0
29,1437,13137,-5847,-7720,43,639,-855,40,2674,-258,10039,0
30,1514,13250,-5822,-7528,29,581,-694,49,2737,-87,10061,0
31,1598,13358,-5807,-7330,18,545,-604,61,2781,72,10000,0
32,1689,13458,-5801,-7128,25,499,-519,50,2804,229,10000,0
33,1788,13552,-5802,-6923,30,404,-378,50,2804,229,10099,0
34,1894,13637,-5811,-6716,16,353,-300,20,2823,376,9999,0
35,2007,13715,-5827,-6508,0,299,-223,-12,2820,515,10001,0
36,2128,13784,-5848,-6301,4,239,-147,-55,2811,646,10000,0
37,2258,13845,-5873,-6097,22,117,-12,-127,2787,767,10197,0
38,2394,13897,-5901,-5896,22,53,52,-220,2756,874,9999,0
39,2532,13940,-5934,-5700,23,9,108,-293,2703,966,10028,0
40,2668,13976,-5971,-5507,47,-75,191,-318,2630,1041,10013,0
41,2802,14004,-6013,-5320,31,-109,228,-325,2540,1109,9876,0
42,2932,14025,-6061,-5139,22,-147,266,-317,2437,1172,10150,0
43,3057,14039,-6114,-4962,14,-191,294,-287,2328,1228,9971,0
44,3175,14046,-6174,-4792,29,-264,328,-260,2217,1288,10000,0
45,3285,14047,-6239,-4626,31,-309,344,-207,2097,1339,10000,0
46,3391,14043,-6307,-4465,24,-356,358,-150,1983,1380,10116,0
47,3494,14035,-6378,-4311,15,-413,374,-125,1884,1411,10000,0
48,3596,14022,-6448,-4161,20,-511,419,-130,1799,1431,9999,0
49,3697,14005,-6518,-4017,12,-553,461,-154,1723,1436,10011,0
50,3800,13985,-6586,-3880,3,-595,505,-182,1657,1431,10061,0
51,3908,13959,-6649,-3753,11,-654,577,-252,1593,1408,10048,0
52,4010,13931,-6710,-3642,16,-673,629,-365,1514,1381,9996,0
53,4104,13901,-6770,-3538,10,-673,674,-408,1335,1307,10002,0
54,4189,13869,-6833,-3443,7,-676,718,-361,1215,1275,10115,0
55,4264,13835,-6898,-3356,6,-661,797,-313,1083,1254,10013,0
56,4330,13798,-6967,-3281,-2,-666,832,-256,929,1241,9999,0
57,4387,13759,-7039,-3216,-9,-689,852,-227,768,1230,9997,0
58,4433,13717,-7115,-3162,-1,-757,869,-191,598,1226,10022,0
59,4466,13675,-7195,-3118,-9,-786,876,-125,421,1220,10119,0
60,4491,13630,-7277,-3085,-10,-826,875,-61,251,1200,9977,0
61,4508,13585,-7359,-3066,-9,-871,874,-36,82,1166,10007,0
62,4516,13541,-7440,-3057,-21,-954,862,-23,-80,1116,9995,0
63,4516,13496,-7518,-3061,-29,-991,867,-4,-235,1054,10134,0
64,4507,13454,-7593,-3077,-45,-1009,876,11,-382,970,10002,0
65,4491,13412,-7665,-3105,-84,-1011,917,26,-524,874,9983,0
66,4467,13371,-7733,-3148,-97,-1012,933,23,-675,774,10017,0
67,4432,13331,-7799,-3204,-120,-1001,951,12,-840,676,10103,0
68,4384,13291,-7864,-3273,-143,-992,958,49,-1018,589,9996,0
69,4326,13251,-7929,-3356,-166,-981,961,89,-1204,506,10045,0
70,4260,13210,-7991,-3455,-168,-973,948,114,-1395,433,9970,0
71,4190,13165,-8052,-3571,-173,-969,926,87,-1583,363,10001,0
72,4114,13117,-8110,-3701,-186,-955,894,11,-1765,297,10126,0
73,4033,13065,-8166,-3845,-208,-929,839,-38,-1935,235,9971,0
74,3946,13011,-8220,-4002,-221,-910,807,-72,-2095,180,10029,0
75,3854,12952,-8273,-4171,-241,-889,773,-110,-2252,136,10000,0
76,3756,12888,-8325,-4351,-254,-901,696,-147,-2395,99,10088,0
77,3653,12819,-8375,-4542,-246,-921,618,-175,-2544,71,10028,0
78,3546,12745,-8421,-4743,-255,-940,524,-217,-2683,38,9999,0
79,3438,12668,-8461,-4956,-260,-954,430,-267,-2809,-10,10008,0
80,3331,12587,-8491,-5178,-291,-916,256,-353,-2911,-78,10108,0
