# GESTURE_START label=1 caster=lucky rep=11 nsamples=42 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3553,2610,-15729,-1263,-567,-481,46,324,-2503,473,10001,0
1,3346,2561,-15783,-1263,-541,-569,41,305,-2478,458,9999,0
2,3140,2516,-15831,-1276,-517,-624,43,170,-2465,380,10000,0
3,2936,2491,-15871,-1311,-533,-608,29,-55,-2454,87,10008,0
4,2730,2477,-15906,-1357,-561,-528,47,-151,-2469,-74,9992,0
5,2522,2475,-15938,-1395,-581,-428,71,-25,-2471,-194,10000,0
6,2308,2481,-15967,-1413,-582,-328,104,206,-2478,-251,10000,0
7,2090,2488,-15995,-1422,-587,-198,130,314,-2517,-265,10000,0
8,1867,2492,-16021,-1440,-579,-165,105,227,-2582,-250,10000,0
9,1641,2492,-16042,-1475,-567,-145,61,19,-2638,-243,10000,0
10,1414,2492,-16060,-1515,-558,-133,-85,-37,-2670,-249,10000,0
11,1186,2492,-16075,-1555,-543,-123,-146,-39,-2668,-256,10004,0
12,959,2491,-16087,-1588,-519,-116,-181,44,-2634,-247,10029,0
13,735,2489,-16097,-1608,-505,-128,-223,179,-2598,-218,10059,0
14,513,2484,-16105,-1622,-467,-245,-290,235,-2554,-191,10050,0
15,294,2480,-16110,-1635,-416,-334,-342,234,-2513,-202,10051,0
16,80,2483,-16108,-1668,-385,-388,-407,-2,-2493,-292,10040,0
17,131,-2499,16100,1723,-365,-392,-458,-256,-2474,-438,9979,0
18,340,-2526,16087,1776,-361,-231,-587,-260,-2438,-584,10062,0
19,547,-2562,16070,1821,-347,-105,-642,-167,-2380,-688,10014,0
20,750,-2600,16054,1842,-352,25,-678,91,-2303,-715,10002,0
21,951,-2633,16039,1829,-320,176,-739,91,-2303,-715,10100,0
22,1148,-2656,16027,1792,-289,189,-811,480,-2216,-662,10000,0
23,1336,-2673,16012,1767,-242,168,-913,756,-2144,-568,10000,0
24,1508,-2691,15992,1781,-188,140,-1031,604,-2068,-478,10009,0
25,1660,-2713,15967,1835,-131,148,-1236,116,-1962,-433,10197,0
26,1792,-2738,15942,1896,-102,165,-1292,-367,-1817,-427,10000,0
27,1904,-2762,15919,1937,-81,179,-1318,-497,-1600,-429,10004,0
28,1997,-2786,15901,1960,-66,159,-1253,-306,-1339,-417,9996,0
29,2069,-2809,15886,1979,-64,130,-1176,-142,-1075,-393,9964,0
30,2122,-2833,15872,1999,-58,93,-1098,-119,-834,-364,10064,0
31,2161,-2862,15856,2038,-52,50,-1038,-178,-628,-347,9998,0
32,2183,-2900,15838,2103,-69,29,-957,-421,-487,-354,10004,0
33,2193,-2944,15819,2174,-74,33,-922,-761,-361,-392,10013,0
34,2191,-2991,15802,2230,-69,30,-869,-871,-213,-435,10087,0
35,2179,-3039,15792,2254,-39,57,-744,-732,-50,-471,10011,0
36,2157,-3088,15782,2278,-48,49,-674,-380,136,-494,9994,0
37,2121,-3141,15770,2320,-45,61,-552,-403,264,-500,10123,0
38,2077,-3192,15761,2352,-64,64,-467,-648,373,-491,10018,0
39,2028,-3242,15754,2374,-38,67,-292,-545,487,-470,9970,0
40,1975,-3292,15745,2406,-31,67,-219,-442,565,-456,10011,0
41,1919,-3344,15734,2450,-28,80,-169,-553,594,-445,10122,0
# GESTURE_END
