# GESTURE_START label=1 caster=lucky rep=11 nsamples=104 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,5291,6690,-13755,-2548,-1344,-908,-92,-368,-3775,632,10000,0
1,5036,6582,-13872,-2707,-1363,-944,-144,-537,-3858,551,10002,0
2,4781,6471,-13977,-2888,-1400,-1058,-263,-778,-3927,443,9998,0
3,4526,6361,-14069,-3090,-1395,-1153,-320,-1008,-3968,304,10000,0
4,4270,6258,-14146,-3306,-1376,-1241,-389,-1161,-3981,121,10000,0
5,4014,6165,-14206,-3535,-1391,-1383,-546,-1295,-3966,-99,10006,0
6,3758,6089,-14248,-3774,-1363,-1444,-633,-1397,-3910,-365,9994,0
7,3507,6032,-14268,-4023,-1326,-1477,-733,-1514,-3804,-665,10000,0
8,3265,5995,-14264,-4286,-1277,-1485,-864,-1723,-3645,-986,10000,0
9,3038,5983,-14234,-4561,-1264,-1447,-1089,-1930,-3417,-1323,10000,0
10,2831,5997,-14177,-4845,-1233,-1419,-1190,-2133,-3112,-1657,10000,0
11,2648,6037,-14091,-5141,-1222,-1319,-1288,-2395,-2774,-1979,10000,0
12,2494,6103,-13976,-5444,-1160,-1225,-1477,-2651,-2372,-2272,10000,0
13,2373,6195,-13833,-5751,-1103,-1174,-1525,-2899,-1905,-2530,10000,0
14,2290,6312,-13660,-6062,-1037,-1106,-1601,-3171,-1409,-2755,10000,0
15,2247,6452,-13459,-6373,-1017,-1042,-1641,-3445,-875,-2935,10005,0
16,2249,6613,-13226,-6687,-975,-922,-1540,-3784,-315,-3079,9996,0
17,2300,6791,-12957,-7010,-915,-885,-1482,-4235,233,-3191,10000,0
18,2400,6982,-12650,-7343,-899,-836,-1417,-4742,757,-3266,10006,0
19,2546,7180,-12304,-7682,-888,-795,-1344,-5204,1246,-3289,10009,0
20,2730,7382,-11926,-8015,-844,-710,-1150,-5518,1690,-3272,9998,0
21,2943,7586,-11524,-8332,-830,-653,-1079,-5664,2072,-3218,10007,0
22,3176,7788,-11106,-8624,-797,-597,-1022,-5658,2390,-3118,9993,0
23,3420,7985,-10680,-8884,-735,-498,-905,-5533,2639,-2984,10003,0
24,3668,8177,-10255,-9108,-721,-449,-906,-5290,2835,-2823,9997,0
25,3914,8363,-9841,-9291,-699,-418,-916,-4923,2986,-2641,10001,0
26,4150,8546,-9445,-9433,-681,-391,-927,-4474,3101,-2446,10000,0
27,4376,8726,-9069,-9535,-634,-317,-907,-4021,3195,-2259,10000,0
28,4594,8902,-8712,-9601,-615,-278,-897,-3626,3278,-2070,10007,0
29,4806,9075,-8372,-9639,-584,-232,-891,-3299,3332,-1882,9994,0
30,5014,9241,-8047,-9652,-511,-139,-884,-3064,3384,-1692,10000,0
31,5225,9398,-7732,-9645,-484,-80,-891,-2927,3424,-1487,10001,0
32,5445,9544,-7423,-9623,-459,-30,-890,-2897,3475,-1266,9998,0
33,5678,9675,-7118,-9588,-420,10,-881,-2950,3525,-1024,10002,0
34,5926,9791,-6817,-9539,-384,36,-836,-3022,3571,-761,9998,0
35,6186,9892,-6523,-9474,-373,39,-831,-3045,3604,-496,10000,0
36,6455,9979,-6241,-9394,-354,21,-828,-3023,3618,-222,10000,0
37,6727,10055,-5975,-9295,-329,2,-820,-2891,3612,43,10002,0
38,6992,10126,-5732,-9174,-310,-8,-760,-2624,3593,295,9999,0
39,7242,10196,-5521,-9030,-296,9,-740,-2234,3539,533,10009,0
40,7474,10269,-5344,-8864,-287,44,-728,-1773,3464,767,10054,0
41,7687,10345,-5201,-8676,-263,135,-726,-1328,3392,999,10046,0
42,7886,10423,-5089,-8468,-256,182,-713,-947,3340,1245,10054,0
43,8078,10501,-5002,-8241,-251,211,-690,-685,3308,1490,10045,0
44,8270,10572,-4933,-7997,-253,247,-658,-556,3294,1742,10050,0
45,8469,10632,-4876,-7739,-267,283,-560,-552,3288,2002,9966,0
46,8679,10677,-4832,-7468,-295,253,-495,-618,3269,2274,10046,0
47,8897,10706,-4798,-7185,-343,217,-407,-681,3234,2538,10010,0
48,9118,10721,-4781,-6891,-351,106,-257,-668,3147,2782,10001,0
49,9333,10726,-4784,-6588,-369,63,-187,-668,3147,2782,10092,0
50,9537,10722,-4808,-6277,-394,16,-125,-561,3024,3002,10003,0
51,9725,10713,-4854,-5960,-414,-21,-62,-405,2864,3191,10004,0
52,9895,10701,-4922,-5638,-375,-88,51,-197,2689,3346,10005,0
53,10049,10682,-5010,-5314,-378,-93,97,18,2500,3483,10033,0
54,10195,10651,-5112,-4992,-384,-114,141,178,2303,3601,10156,0
55,10333,10605,-5229,-4674,-410,-204,251,204,2098,3709,10008,0
56,10462,10547,-5361,-4360,-424,-246,298,184,1887,3820,10020,0
57,10577,10478,-5509,-4052,-426,-294,333,208,1667,3918,10013,0
58,10678,10399,-5675,-3751,-451,-339,379,249,1416,3997,9929,0
59,10760,10315,-5858,-3456,-471,-431,448,315,1155,4066,10079,0
60,10824,10224,-6057,-3170,-486,-479,470,429,891,4119,9992,0
61,10874,10123,-6272,-2896,-508,-542,495,506,613,4159,9998,0
62,10908,10013,-6499,-2635,-539,-601,515,523,326,4181,9997,0
63,10925,9897,-6739,-2388,-572,-728,545,536,47,4186,10121,0
64,10925,9774,-6992,-2157,-587,-785,547,555,-242,4166,9998,0
65,10905,9649,-7255,-1943,-612,-834,550,584,-540,4125,10015,0
66,10864,9523,-7529,-1745,-660,-931,540,629,-842,4060,9995,0
67,10799,9399,-7812,-1562,-699,-953,536,704,-1141,3975,10061,0
68,10711,9278,-8105,-1393,-733,-976,532,805,-1438,3887,10076,0
69,10600,9159,-8405,-1241,-782,-993,530,916,-1734,3793,10000,0
70,10468,9041,-8713,-1104,-852,-1048,507,991,-2022,3696,9970,0
71,10314,8924,-9025,-983,-907,-1070,505,1052,-2301,3595,10127,0
72,10140,8806,-9343,-882,-959,-1089,505,1100,-2578,3482,10000,0
73,9951,8683,-9663,-803,-1039,-1169,462,1102,-2857,3371,10000,0
74,9752,8548,-9984,-756,-1088,-1204,456,1011,-3131,3248,10000,0
75,9550,8396,-10304,-750,-1151,-1251,445,772,-3400,3108,10109,0
76,9347,8226,-10619,-793,-1197,-1319,435,392,-3670,2933,10008,0
77,9141,8043,-10927,-887,-1296,-1430,345,-90,-3946,2707,9998,0
78,8928,7851,-11226,-1032,-1373,-1475,302,-542,-4224,2425,10050,0
79,8702,7660,-11513,-1222,-1449,-1518,254,-961,-4510,2107,9998,0
80,8451,7482,-11788,-1445,-1507,-1538,204,-1244,-4799,1743,10071,0
81,8172,7324,-12048,-1690,-1680,-1509,26,-1316,-5081,1345,10022,0
82,7863,7187,-12293,-1954,-1731,-1482,-64,-1246,-5334,940,9985,0
83,7526,7072,-12522,-2229,-1787,-1449,-146,-1144,-5568,544,9990,0
84,7162,6979,-12734,-2509,-1921,-1389,-360,-997,-5754,163,10121,0
85,6773,6906,-12927,-2787,-1913,-1356,-503,-824,-5885,-177,9997,0
86,6362,6853,-13102,-3056,-1901,-1313,-651,-602,-5971,-482,10018,0
87,5934,6818,-13258,-3311,-1907,-1244,-786,-357,-6009,-759,9992,0
88,5502,6796,-13392,-3556,-1836,-1073,-1175,-104,-5965,-992,10134,0
89,5078,6781,-13501,-3794,-1771,-1000,-1359,-5,-5829,-1182,9984,0
90,4671,6776,-13585,-4018,-1650,-926,-1507,-3,-5612,-1331,10004,0
91,4291,6778,-13646,-4226,-1341,-781,-1824,21,-5269,-1431,10016,0
92,3953,6782,-13680,-4435,-1335,-739,-1964,4,-4835,-1495,10101,0
93,3662,6792,-13689,-4638,-1260,-636,-2095,-284,-4348,-1519,10015,0
94,3419,6812,-13679,-4819,-1058,-545,-2214,-506,-3774,-1527,9995,0
95,3234,6839,-13652,-4984,-866,-401,-2327,-567,-3124,-1506,9995,0
