# GESTURE_START label=1 caster=lucky rep=25 nsamples=95 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,10438,1976,-11748,-4190,-756,-207,-722,-409,1479,-260,9995,0
1,10529,1995,-11654,-4219,-734,-203,-714,-506,1457,-230,10002,0
2,10617,2005,-11560,-4251,-707,-180,-707,-592,1411,-200,9997,0
3,10703,2010,-11466,-4286,-693,-211,-726,-653,1371,-167,10001,0
4,10789,2009,-11373,-4319,-676,-100,-716,-674,1346,-123,10001,0
5,10873,1999,-11280,-4357,-646,-77,-774,-787,1291,-76,9999,0
6,10956,1983,-11189,-4392,-657,-51,-796,-796,1266,-20,10008,0
7,11039,1962,-11097,-4425,-667,-32,-805,-821,1252,49,10022,0
8,11123,1935,-11006,-4453,-643,-14,-805,-833,1243,129,10050,0
9,11208,1904,-10917,-4474,-646,18,-782,-800,1235,218,10053,0
10,11293,1872,-10830,-4485,-648,27,-762,-730,1221,309,10053,0
11,11377,1838,-10747,-4486,-637,28,-749,-641,1197,406,10074,0
12,11459,1805,-10669,-4475,-623,31,-744,-545,1161,501,9934,0
13,11541,1771,-10596,-4453,-625,45,-727,-434,1125,596,10057,0
14,11621,1737,-10528,-4419,-628,61,-729,-340,1094,692,10030,0
15,11700,1702,-10464,-4376,-634,77,-720,-264,1057,789,10000,0
16,11779,1664,-10404,-4322,-649,73,-667,-194,1027,890,10000,0
17,11857,1623,-10347,-4260,-644,58,-634,-194,1027,890,10097,0
18,11933,1576,-10296,-4190,-636,42,-592,-150,986,995,10003,0
19,12006,1522,-10250,-4114,-636,25,-550,-124,924,1098,10009,0
20,12073,1462,-10212,-4032,-573,-6,-429,-117,838,1190,9988,0
21,12133,1401,-10184,-3942,-611,-15,-449,-98,720,1277,10153,0
22,12187,1330,-10164,-3851,-657,-32,-439,-15,596,1350,10050,0
23,12232,1252,-10155,-3756,-682,-88,-372,-57,443,1425,10007,0
24,12268,1175,-10160,-3650,-694,-92,-342,-61,279,1497,10000,0
25,12293,1104,-10180,-3533,-701,-95,-307,80,104,1554,9923,0
26,12306,1038,-10216,-3402,-719,-91,-283,253,-80,1611,10102,0
27,12307,976,-10267,-3259,-753,-89,-256,446,-279,1667,10000,0
28,12296,912,-10332,-3108,-774,-81,-248,610,-483,1728,10008,0
29,12275,843,-10409,-2952,-803,-73,-245,696,-681,1794,10040,0
30,12243,768,-10496,-2792,-843,-62,-239,721,-875,1858,10072,0
31,12200,684,-10593,-2630,-906,-79,-240,725,-1049,1921,10008,0
32,12147,593,-10699,-2465,-944,-84,-218,695,-1228,1990,9990,0
33,12081,497,-10816,-2295,-990,-83,-199,669,-1405,2052,9999,0
34,12001,398,-10943,-2120,-1079,-112,-184,688,-1594,2112,10147,0
35,11907,297,-11082,-1938,-1127,-115,-167,725,-1794,2170,9971,0
36,11798,192,-11231,-1749,-1185,-127,-146,786,-2000,2226,10008,0
37,11673,83,-11391,-1557,-1250,-130,-125,819,-2210,2280,10001,0
38,11530,-31,-11560,-1362,-1380,-180,-117,835,-2430,2332,10122,0
39,11369,-153,-11739,-1168,-1431,-193,-95,818,-2656,2380,10024,0
40,11189,-286,-11925,-979,-1492,-216,-59,759,-2889,2418,9959,0
41,10989,-427,-12119,-798,-1645,-285,-3,634,-3114,2438,10007,0
42,10767,-575,-12320,-623,-1718,-316,30,500,-3349,2443,10122,0
43,10522,-726,-12530,-453,-1779,-359,62,395,-3599,2435,9998,0
44,10252,-872,-12747,-284,-1837,-398,85,324,-3860,2408,10020,0
45,9958,-1007,-12971,-109,-1953,-473,92,340,-4130,2357,9998,0
46,9639,-1128,-13200,73,-2025,-496,117,464,-4404,2286,10103,0
47,9294,-1240,-13433,250,-2085,-545,126,599,-4666,2196,10021,0
48,8924,-1346,-13668,413,-2113,-605,123,603,-4933,2083,9975,0
49,8528,-1439,-13904,560,-2270,-687,12,491,-5181,1926,10000,0
50,8109,-1516,-14139,694,-2326,-697,-58,383,-5417,1724,9998,0
51,7670,-1570,-14369,819,-2358,-702,-139,333,-5634,1481,10146,0
52,7218,-1601,-14591,939,-2463,-736,-351,355,-5802,1222,9991,0
53,6757,-1609,-14801,1057,-2456,-752,-436,415,-5905,981,9981,0
54,6293,-1595,-14997,1172,-2450,-748,-516,515,-5946,749,9999,0
55,5832,-1565,-15178,1272,-2436,-746,-627,603,-5925,529,10147,0
56,5378,-1525,-15343,1337,-2398,-720,-898,524,-5824,301,10000,0
57,4937,-1482,-15494,1341,-2330,-763,-1023,201,-5652,63,9971,0
58,4517,-1437,-15632,1270,-2242,-772,-1209,-406,-5390,-189,10054,0
59,4126,-1387,-15756,1112,-1992,-839,-1550,-1191,-5046,-487,10019,0
60,3772,-1328,-15865,862,-1912,-820,-1662,-2091,-4599,-828,10060,0
61,3466,-1253,-15955,527,-1801,-832,-1760,-3039,-4057,-1221,10017,0
62,3214,-1160,-16023,110,-1679,-841,-1821,-3895,-3398,-1630,9999,0
63,3022,-1046,-16064,-375,-1579,-765,-1775,-4711,-2664,-2032,10085,0
64,2892,-909,-16075,-913,-1543,-740,-1659,-5391,-1875,-2412,10030,0
65,2820,-750,-16054,-1484,-1516,-726,-1503,-5906,-1072,-2742,9978,0
66,2798,-571,-16001,-2065,-1516,-623,-1163,-6212,-305,-2998,10009,0
