# GESTURE_START label=1 caster=lucky rep=13 nsamples=48 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7050,4444,-13544,-3941,-1266,-1195,-426,-1066,-2845,90,10006,0
1,6870,4350,-13621,-4098,-1259,-1230,-432,-1191,-2860,-142,9994,0
2,6684,4268,-13686,-4271,-1264,-1252,-435,-1298,-2868,-391,10017,0
3,6492,4201,-13739,-4459,-1280,-1254,-441,-1389,-2872,-654,9983,0
4,6294,4148,-13779,-4663,-1326,-1262,-468,-1511,-2875,-931,10000,0
5,6090,4110,-13805,-4885,-1348,-1264,-493,-1642,-2873,-1204,10000,0
6,5881,4088,-13817,-5121,-1380,-1253,-528,-1752,-2856,-1489,10000,0
7,5664,4082,-13815,-5370,-1409,-1239,-576,-1831,-2835,-1768,10004,0
8,5443,4093,-13797,-5631,-1467,-1199,-685,-1928,-2798,-2037,9999,0
9,5219,4119,-13760,-5907,-1488,-1189,-768,-2086,-2741,-2305,9997,0
10,4995,4158,-13703,-6199,-1502,-1193,-851,-2287,-2649,-2564,10002,0
11,4773,4214,-13623,-6506,-1499,-1167,-1025,-2466,-2515,-2824,10002,0
12,4557,4287,-13517,-6825,-1470,-1128,-1138,-2665,-2330,-3087,9996,0
13,4350,4380,-13383,-7158,-1450,-1068,-1250,-2899,-2104,-3351,10000,0
14,4158,4491,-13218,-7502,-1376,-971,-1369,-3145,-1812,-3596,10000,0
15,3987,4621,-13017,-7857,-1361,-726,-1550,-3454,-1449,-3796,10006,0
16,3843,4767,-12780,-8223,-1354,-553,-1649,-3795,-1033,-3941,9995,0
17,3729,4932,-12515,-8578,-1270,-430,-1709,-3919,-550,-4006,10008,0
18,3651,5111,-12222,-8922,-1083,-185,-1752,-4058,-29,-3980,10058,0
19,3657,5314,-11893,-9240,-1047,-82,-1779,-4317,1034,-3721,10052,0
20,3704,5523,-11547,-9532,-1000,-18,-1787,-4349,1556,-3497,10053,0
21,3790,5737,-11191,-9793,-952,9,-1772,-4300,2054,-3236,10086,0
22,3910,5957,-10830,-10019,-928,5,-1635,-4177,2514,-2972,9958,0
23,4055,6182,-10472,-10204,-940,-18,-1548,-3940,2906,-2716,10030,0
24,4213,6414,-10126,-10345,-950,-47,-1454,-3555,3219,-2481,10050,0
25,4374,6653,-9802,-10439,-954,-124,-1229,-3056,3438,-2286,10000,0
26,4524,6903,-9509,-10483,-952,-116,-1118,-2398,3567,-2141,10000,0
27,4652,7162,-9255,-10481,-938,-77,-1013,-2398,3567,-2141,10096,0
28,4757,7427,-9038,-10439,-897,-31,-936,-1664,3599,-2021,10000,0
29,4841,7692,-8854,-10366,-771,100,-825,-986,3567,-1910,10000,0
30,4912,7952,-8692,-10273,-697,216,-719,-441,3495,-1796,10001,0
31,4983,8197,-8540,-10173,-612,336,-615,-100,3408,-1665,10193,0
32,5065,8417,-8390,-10077,-520,452,-546,-34,3291,-1491,10010,0
33,5170,8604,-8236,-9992,-357,635,-499,-199,3155,-1262,10007,0
34,5304,8757,-8079,-9917,-314,667,-477,-547,3014,-969,10001,0
35,5466,8876,-7923,-9849,-285,659,-484,-932,2887,-627,10010,0
36,5651,8964,-7772,-9785,-264,526,-583,-1260,2755,-261,10017,0
37,5850,9029,-7635,-9715,-271,418,-650,-1501,2630,98,9995,0
38,6057,9079,-7515,-9636,-265,334,-726,-1570,2529,429,10005,0
39,6263,9118,-7415,-9544,-264,239,-777,-1509,2450,708,10013,0
40,6457,9157,-7346,-9431,-343,96,-795,-1351,2379,952,10087,0
41,6626,9205,-7315,-9289,-357,56,-796,-940,2314,1155,10000,0
42,6770,9263,-7320,-9122,-329,29,-810,-347,2248,1321,10000,0
43,6895,9331,-7352,-8931,-333,38,-799,236,2194,1460,10044,0
44,7012,9401,-7401,-8725,-360,33,-772,693,2172,1580,10101,0
45,7129,9467,-7456,-8510,-358,9,-735,949,2167,1692,10000,0
46,7252,9524,-7511,-8290,-353,-11,-688,1014,2174,1806,9981,0
47,7384,9570,-7565,-8068,-369,-95,-594,956,2182,1919,10049,0
# GESTURE_END
