# GESTURE_START label=1 caster=lucky rep=7 nsamples=63 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3260,6907,-14462,-980,62,-63,98,652,-323,660,10002,0
1,3211,6868,-14495,-914,-34,-51,44,661,-310,673,9980,0
2,3157,6833,-14528,-841,-32,-57,17,850,-278,673,10020,0
3,3124,6786,-14558,-823,-1,-132,76,950,-303,652,10099,0
4,3093,6739,-14588,-810,-18,-165,85,253,-348,641,10000,0
5,3054,6698,-14616,-779,-27,-194,117,195,-350,635,10005,0
6,3013,6661,-14643,-746,-25,-235,141,429,-331,605,10106,0
7,2971,6628,-14668,-720,-17,-217,73,469,-345,556,10022,0
8,2925,6600,-14691,-702,1,-172,-31,408,-388,487,10000,0
9,2880,6575,-14711,-703,-42,-176,-73,358,-457,409,9979,0
10,2836,6554,-14729,-699,-54,-201,-165,160,-514,333,10112,0
11,2794,6537,-14745,-689,-43,-217,-186,203,-486,290,10035,0
12,2766,6519,-14758,-705,-59,-242,-191,277,-429,243,9972,0
13,2750,6502,-14767,-740,-59,-254,-195,-67,-402,200,9991,0
14,2740,6488,-14773,-777,5,-207,-203,-321,-358,150,10037,0
15,2737,6478,-14775,-822,-1,-158,-203,-364,-293,87,10087,0
16,2739,6472,-14775,-868,-14,-107,-203,-465,-245,28,10030,0
17,2743,6469,-14773,-907,-8,-33,-193,-502,-189,-20,9956,0
18,2753,6468,-14769,-945,-16,-34,-178,-434,-128,-57,10042,0
19,2766,6468,-14764,-983,-81,-39,-156,-446,-71,-76,10091,0
20,2786,6468,-14758,-1024,-37,-71,-217,-458,-22,-83,9996,0
21,2812,6466,-14750,-1076,-37,-63,-154,-523,31,-88,9996,0
22,2848,6463,-14739,-1145,-37,-72,-133,-665,44,-105,10016,0
23,2894,6458,-14726,-1225,78,-85,-68,-898,87,-125,10110,0
24,2939,6458,-14711,-1296,65,-193,25,-1067,130,-137,10025,0
25,2977,6463,-14696,-1350,-16,-239,49,-951,176,-164,9982,0
26,3008,6474,-14681,-1396,13,-238,34,-736,177,-205,10000,0
27,3036,6492,-14664,-1435,79,-213,29,-613,156,-248,10036,0
28,3060,6514,-14645,-1473,100,-156,38,-510,164,-313,10097,0
29,3073,6546,-14627,-1486,134,-139,28,-470,146,-379,10033,0
30,3065,6587,-14613,-1453,153,-104,34,-151,138,-420,9969,0
31,3065,6587,-14613,-1453,12,-116,6,453,148,-420,10115,0
32,3037,6636,-14604,-1374,-76,-76,38,1046,148,-410,10011,0
33,3005,6690,-14594,-1293,-37,-14,70,1087,119,-466,9987,0
34,2991,6737,-14577,-1269,-18,44,87,396,44,-527,10015,0
35,2988,6778,-14557,-1288,-22,132,93,-114,-36,-548,10096,0
36,2987,6814,-14538,-1319,-47,160,101,-246,-88,-530,9989,0
37,2979,6848,-14521,-1343,-76,161,106,-161,-130,-485,10000,0
38,2965,6876,-14509,-1362,-96,143,102,-77,-185,-408,10029,0
39,2952,6897,-14498,-1398,-106,157,129,-270,-261,-348,10038,0
40,2949,6907,-14487,-1469,-91,170,131,-703,-344,-310,10079,0
41,2955,6907,-14475,-1571,-106,154,126,-1086,-406,-264,9999,0
42,2966,6900,-14464,-1682,-163,188,72,-1203,-415,-203,9999,0
43,2965,6895,-14457,-1762,-188,183,52,-831,-395,-151,9992,0
44,2946,6896,-14456,-1796,-214,190,40,-255,-350,-102,10127,0
45,2923,6898,-14458,-1811,-199,221,34,-33,-312,-67,10001,0
46,2900,6897,-14462,-1819,-138,224,31,28,-287,-24,10018,0
47,2886,6888,-14466,-1842,-127,196,25,-183,-270,44,9980,0
48,2883,6867,-14471,-1888,-116,155,-2,-484,-288,147,10119,0
49,2879,6838,-14480,-1928,-92,66,-60,-442,-289,245,9998,0
50,2860,6815,-14493,-1937,-70,12,-48,-23,-293,261,10000,0
51,2850,6788,-14503,-1972,-40,-40,-32,-352,-336,237,10001,0
52,2845,6760,-14510,-2030,-45,-64,-14,-616,-382,200,10145,0
53,2841,6730,-14515,-2095,58,-104,-17,-705,-400,188,9964,0
54,2828,6703,-14523,-2142,40,-97,-87,-455,-414,205,9993,0
55,2804,6681,-14535,-2164,18,-81,-138,-140,-405,201,10000,0
56,2779,6662,-14546,-2176,20,-76,-162,-26,-368,187,10146,0
57,2759,6643,-14556,-2192,46,-49,-185,-94,-325,180,9996,0
58,2740,6628,-14566,-2196,19,-74,-206,35,-255,165,9975,0
59,2715,6620,-14579,-2164,-36,-41,-250,460,-144,160,9999,0
60,2687,6620,-14593,-2104,-22,-48,-236,762,-41,135,10000,0
61,2678,6617,-14600,-2076,-14,-67,-199,330,23,109,10125,0
62,2681,6613,-14605,-2054,-17,-86,-167,219,127,107,9998,0
# GESTURE_END
