# GESTURE_START label=1 caster=lucky rep=16 nsamples=134 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,4290,12640,-8859,-3433,-178,-980,447,-675,-910,1403,9997,0
1,4323,12541,-8953,-3508,-195,-999,436,-832,-978,1312,10000,0
2,4365,12439,-9038,-3598,-216,-1031,422,-1044,-1045,1225,10000,0
3,4415,12335,-9115,-3704,-236,-1083,383,-1240,-1116,1136,10000,0
4,4470,12227,-9182,-3826,-252,-1117,347,-1418,-1194,1042,10004,0
5,4525,12120,-9241,-3958,-256,-1152,314,-1515,-1263,933,9996,0
6,4575,12014,-9293,-4098,-261,-1185,288,-1525,-1334,827,10000,0
7,4615,11912,-9339,-4243,-286,-1220,230,-1493,-1407,711,10000,0
8,4648,11813,-9379,-4395,-297,-1243,194,-1482,-1484,594,10000,0
9,4677,11715,-9411,-4555,-303,-1261,154,-1514,-1552,472,10004,0
10,4702,11620,-9433,-4725,-333,-1293,66,-1586,-1620,341,9996,0
11,4726,11525,-9445,-4907,-325,-1307,2,-1679,-1683,200,10000,0
12,4749,11432,-9444,-5099,-309,-1325,-67,-1779,-1729,48,10000,0
13,4768,11343,-9431,-5299,-296,-1337,-133,-1835,-1761,-109,10000,0
14,4777,11261,-9410,-5501,-298,-1315,-227,-1774,-1798,-272,10000,0
15,4770,11187,-9383,-5701,-298,-1317,-289,-1625,-1831,-419,10015,0
16,4743,11122,-9354,-5894,-308,-1312,-354,-1396,-1864,-562,9995,0
17,4694,11068,-9324,-6080,-320,-1295,-418,-1153,-1905,-696,9991,0
18,4631,11021,-9291,-6262,-344,-1245,-511,-1003,-1930,-823,10014,0
19,4560,10978,-9251,-6445,-349,-1229,-567,-961,-1948,-945,10000,0
20,4486,10938,-9202,-6632,-355,-1227,-628,-998,-1955,-1058,10003,0
21,4409,10901,-9145,-6822,-361,-1242,-736,-1022,-1958,-1163,9996,0
22,4324,10868,-9081,-7011,-356,-1228,-802,-981,-1959,-1276,10001,0
23,4228,10842,-9013,-7196,-352,-1212,-874,-856,-1959,-1383,10000,0
24,4115,10823,-8947,-7370,-341,-1196,-955,-633,-1958,-1482,10001,0
25,3982,10812,-8884,-7533,-345,-1156,-1103,-380,-1951,-1579,10000,0
26,3838,10809,-8819,-7688,-332,-1152,-1186,-226,-1918,-1674,9998,0
27,3691,10812,-8746,-7838,-318,-1137,-1275,-201,-1849,-1782,10000,0
28,3546,10822,-8659,-7986,-334,-1116,-1406,-253,-1742,-1907,10000,0
29,3404,10840,-8559,-8130,-322,-1088,-1472,-322,-1616,-2042,10001,0
30,3263,10868,-8445,-8269,-314,-1047,-1537,-345,-1475,-2183,10004,0
