# GESTURE_START label=1 caster=lucky rep=14 nsamples=58 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3389,1638,-15904,-1154,-176,-182,29,372,-1687,241,10004,0
1,3248,1621,-15936,-1147,-133,-173,-7,321,-1679,192,9984,0
2,3107,1606,-15965,-1150,-146,-102,-96,229,-1670,131,10126,0
3,2968,1594,-15992,-1156,-166,-61,-122,114,-1666,78,10000,0
4,2833,1584,-16018,-1151,-183,-15,-139,83,-1635,46,10019,0
5,2701,1576,-16043,-1127,-207,39,-125,217,-1586,40,10009,0
6,2573,1565,-16068,-1091,-200,33,-102,413,-1519,61,9982,0
7,2449,1551,-16091,-1058,-206,9,-83,548,-1462,109,10107,0
8,2328,1530,-16112,-1042,-206,-35,-88,509,-1421,157,10048,0
9,2209,1507,-16130,-1048,-218,-141,-117,291,-1412,189,9951,0
10,2093,1484,-16147,-1065,-227,-172,-112,34,-1407,189,10030,0
11,1980,1465,-16161,-1088,-224,-181,-88,-91,-1383,164,10087,0
12,1869,1450,-16174,-1107,-234,-176,12,-155,-1345,116,10000,0
13,1759,1439,-16188,-1112,-219,-185,66,-117,-1311,68,10026,0
14,1645,1430,-16201,-1104,-201,-205,112,55,-1295,48,10010,0
15,1527,1423,-16214,-1093,-192,-226,143,204,-1309,38,10028,0
16,1404,1416,-16225,-1093,-204,-262,139,240,-1356,19,10075,0
17,1276,1413,-16235,-1110,-218,-254,131,129,-1427,-12,9988,0
18,1143,1413,-16243,-1140,-227,-229,126,-66,-1501,-65,10054,0
19,1007,1418,-16249,-1173,-230,-202,132,-205,-1553,-127,9967,0
20,866,1425,-16255,-1203,-240,-143,153,-230,-1596,-180,10106,0
21,718,1434,-16259,-1225,-237,-139,151,-188,-1646,-216,10004,0
22,562,1444,-16264,-1235,-220,-130,131,-102,-1716,-238,10010,0
23,399,1457,-16267,-1236,-223,-74,34,52,-1789,-255,10007,0
24,229,1470,-16270,-1235,-211,-37,-21,166,-1865,-278,10118,0
25,58,1483,-16270,-1231,-187,-3,-72,192,-1931,-296,9980,0
26,111,-1493,16269,1224,-177,23,-112,219,-1953,-294,10003,0
27,279,-1501,16267,1220,-176,5,-157,261,-1929,-273,10002,0
28,443,-1507,16263,1220,-149,-40,-175,221,-1910,-238,10014,0
29,443,-1507,16263,1220,-121,-66,-217,173,-1878,-206,10113,0
30,605,-1512,16257,1223,-114,9,-338,129,-1857,-207,10003,0
31,765,-1522,16248,1238,-90,100,-401,-20,-1855,-252,9997,0
32,923,-1537,16236,1268,-83,195,-446,-191,-1833,-304,10013,0
33,1075,-1553,16223,1296,-87,264,-481,-177,-1770,-320,10108,0
34,1222,-1566,16210,1308,-86,290,-533,-9,-1686,-281,9992,0
35,1361,-1570,16199,1303,-68,242,-586,198,-1595,-197,10014,0
36,1494,-1565,16190,1283,-49,185,-652,377,-1509,-97,9994,0
37,1620,-1555,16180,1264,-34,142,-717,356,-1436,-19,10047,0
38,1736,-1543,16169,1267,-32,104,-815,90,-1359,16,10069,0
39,1842,-1535,16156,1290,-16,108,-831,-147,-1252,15,9980,0
40,1936,-1530,16143,1320,-9,113,-824,-244,-1122,4,10009,0
41,2017,-1525,16132,1343,-4,92,-789,-172,-971,-7,10011,0
42,2087,-1518,16123,1347,6,57,-771,26,-822,0,10125,0
43,2147,-1510,16117,1342,4,30,-775,134,-690,25,10008,0
44,2198,-1501,16111,1333,13,-6,-784,155,-590,29,9992,0
45,2240,-1495,16106,1331,33,-73,-788,73,-491,22,10008,0
46,2273,-1494,16101,1344,40,-76,-785,-107,-395,-1,10037,0
47,2296,-1499,16095,1368,46,-64,-763,-273,-288,-48,10082,0
48,2307,-1512,16089,1406,21,-3,-644,-438,-165,-103,9982,0
49,2306,-1531,16083,1453,9,16,-574,-575,-33,-149,10005,0
50,2296,-1554,16078,1502,7,0,-491,-605,85,-175,9989,0
51,2277,-1577,16075,1540,14,31,-412,-497,187,-180,10122,0
52,2252,-1597,16075,1554,-34,39,-314,-217,286,-172,9994,0
53,2225,-1618,16074,1576,-52,48,-287,-311,305,-172,10000,0
54,2195,-1638,16075,1595,-46,48,-259,-284,348,-160,10000,0
55,2162,-1653,16078,1588,-11,34,-209,21,399,-148,10030,0
56,2128,-1666,16084,1565,-28,23,-172,214,434,-136,10087,0
57,2092,-1679,16089,1547,-19,14,-138,142,456,-129,9999,0
# GESTURE_END
