# GESTURE_START label=1 caster=lucky rep=9 nsamples=55 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1538,3136,-15963,-1190,-78,-230,-195,298,-1620,41,10128,0
1,1399,3128,-15976,-1208,-73,-240,-227,264,-1615,22,9995,0
2,1263,3124,-15986,-1236,-75,-218,-258,104,-1622,-18,10019,0
3,1128,3124,-15994,-1263,-98,-139,-318,-16,-1614,-71,9991,0
4,994,3127,-16001,-1284,-82,-93,-330,-7,-1591,-122,10021,0
5,861,3133,-16007,-1291,-50,-39,-335,65,-1556,-158,10092,0
6,726,3139,-16013,-1279,-8,35,-394,233,-1519,-179,10023,0
7,592,3143,-16019,-1265,15,61,-455,433,-1490,-171,10000,0
8,463,3145,-16023,-1259,36,73,-518,463,-1480,-149,10097,0
9,340,3142,-16027,-1258,46,80,-576,364,-1449,-115,9999,0
10,226,3136,-16030,-1257,39,56,-644,290,-1387,-72,10026,0
11,122,3129,-16033,-1251,50,32,-656,264,-1295,-29,9995,0
12,25,3120,-16036,-1243,48,18,-667,293,-1178,6,10102,0
13,61,-3111,16038,1241,46,5,-671,311,-1079,23,10000,0
14,139,-3104,16039,1239,46,1,-661,209,-982,23,10014,0
15,208,-3098,16040,1235,30,9,-641,196,-881,19,10000,0
16,267,-3092,16041,1228,19,17,-615,194,-774,14,9993,0
17,267,-3092,16041,1228,9,0,-525,215,-663,17,10126,0
18,318,-3085,16042,1213,12,-23,-469,277,-542,33,10004,0
19,359,-3077,16044,1198,17,-57,-413,268,-439,58,10006,0
20,391,-3067,16046,1186,22,-94,-354,203,-349,79,10092,0
21,416,-3058,16047,1186,33,-148,-260,59,-283,88,10063,0
22,434,-3050,16047,1198,33,-147,-222,-96,-238,73,9954,0
23,447,-3047,16046,1222,35,-142,-175,-242,-206,34,9989,0
24,457,-3046,16043,1257,62,-107,-83,-372,-183,-2,9999,0
25,465,-3049,16039,1289,78,-103,-40,-353,-160,-30,10145,0
26,474,-3052,16036,1316,78,-94,-7,-288,-159,-48,9992,0
27,487,-3057,16033,1337,80,-95,10,-216,-183,-61,10008,0
28,504,-3062,16031,1352,72,-87,-7,-141,-229,-71,9981,0
29,528,-3067,16028,1363,69,-65,-37,-70,-289,-88,10137,0
30,558,-3074,16025,1372,68,-37,-76,-38,-351,-114,9987,0
31,593,-3083,16021,1377,70,-9,-125,11,-395,-138,10013,0
32,631,-3092,16018,1375,72,12,-234,92,-425,-148,9987,0
33,670,-3101,16015,1371,70,23,-275,125,-424,-148,10128,0
34,707,-3110,16012,1368,66,32,-309,102,-399,-143,10031,0
35,739,-3119,16009,1366,51,65,-349,90,-355,-138,9970,0
36,766,-3127,16007,1363,51,80,-350,90,-289,-126,10012,0
37,786,-3135,16004,1361,47,86,-341,55,-213,-112,10105,0
38,798,-3141,16003,1360,40,80,-329,36,-129,-85,10008,0
39,803,-3145,16002,1360,29,32,-290,7,-47,-53,9992,0
40,800,-3147,16001,1366,27,5,-273,-70,19,-19,10000,0
41,791,-3149,16000,1376,25,-21,-268,-141,82,1,10008,0
42,776,-3150,15999,1394,25,-56,-246,-236,128,11,10137,0
43,755,-3152,15997,1427,18,-71,-234,-415,168,4,9971,0
44,728,-3156,15993,1470,20,-80,-207,-556,210,-6,10000,0
45,696,-3163,15989,1520,10,-82,-172,-640,252,-23,10103,0
46,659,-3171,15983,1575,-8,-94,-99,-717,293,-39,10010,0
47,621,-3180,15978,1629,8,-109,-119,-699,324,-48,9968,0
48,582,-3190,15973,1666,4,-73,-43,-518,355,-64,10041,0
49,547,-3201,15972,1674,-3,-92,-29,-177,391,-74,10011,0
50,509,-3213,15967,1708,-3,-92,-29,-479,367,-92,10097,0
51,471,-3226,15961,1743,-4,-77,10,-490,359,-105,9995,0
52,437,-3241,15958,1759,5,-55,18,-268,370,-124,9886,0
53,403,-3257,15953,1777,13,-35,24,-281,358,-137,10137,0
54,369,-3272,15948,1803,9,-8,46,-389,332,-135,10083,0
# GESTURE_END
