# GESTURE_START label=1 caster=lucky rep=32 nsamples=61 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1488,-12202,-8158,-7126,-1628,-661,-525,-85,-3192,245,10000,0
1,1344,-12326,-8167,-6927,-1604,-643,-644,-184,-3183,125,10007,0
2,1189,-12442,-8178,-6734,-1600,-632,-694,-289,-3148,-1,9993,0
3,1022,-12547,-8189,-6550,-1580,-625,-718,-439,-3082,-128,10000,0
4,845,-12640,-8201,-6378,-1562,-612,-762,-586,-2987,-262,10005,0
5,657,-12722,-8214,-6220,-1548,-630,-763,-748,-2872,-393,10027,0
6,461,-12791,-8228,-6075,-1528,-664,-746,-888,-2756,-524,10051,0
7,260,-12847,-8248,-5939,-1499,-696,-712,-963,-2636,-669,10053,0
8,54,-12890,-8275,-5813,-1479,-688,-686,-1027,-2526,-832,10058,0
9,163,12920,8307,5699,-1448,-678,-724,-1173,-2426,-1004,10056,0
10,389,12935,8345,5597,-1437,-664,-745,-1308,-2315,-1171,9954,0
11,618,12937,8389,5505,-1411,-620,-767,-1370,-2180,-1326,10061,0
12,848,12925,8441,5423,-1388,-632,-761,-1420,-2047,-1471,10015,0
13,1081,12900,8498,5350,-1380,-649,-753,-1493,-1919,-1607,10000,0
14,1317,12862,8562,5287,-1370,-663,-739,-1493,-1919,-1607,10026,0
15,1558,12811,8631,5233,-1343,-704,-735,-1554,-1799,-1748,10074,0
16,1807,12745,8706,5191,-1340,-729,-758,-1655,-1688,-1891,10001,0
17,2061,12664,8787,5158,-1344,-759,-779,-1783,-1577,-2041,10005,0
18,2318,12567,8876,5133,-1362,-770,-827,-1893,-1461,-2199,10033,0
19,2576,12454,8972,5117,-1359,-779,-866,-1955,-1332,-2364,10184,0
20,2837,12323,9075,5115,-1334,-802,-904,-2025,-1184,-2522,10015,0
21,3104,12172,9183,5130,-1289,-835,-943,-2144,-1014,-2679,9978,0
22,3380,11996,9296,5167,-1275,-806,-1032,-2342,-815,-2847,10007,0
23,3663,11794,9413,5227,-1285,-760,-1128,-2578,-588,-3028,10029,0
24,3944,11565,9535,5311,-1269,-743,-1191,-2845,-328,-3207,9997,0
25,4222,11309,9661,5420,-1241,-690,-1274,-3045,-11,-3358,9998,0
26,4489,11026,9791,5553,-1319,-533,-1337,-3246,329,-3490,10033,0
27,4739,10720,9923,5709,-1294,-495,-1349,-3376,709,-3585,10085,0
28,4969,10392,10054,5888,-1258,-468,-1364,-3485,1106,-3627,9998,0
29,5173,10046,10185,6084,-1319,-380,-1359,-3562,1506,-3621,10008,0
30,5343,9688,10319,6288,-1337,-362,-1339,-3555,1884,-3576,10008,0
31,5473,9323,10458,6496,-1329,-358,-1297,-3401,2255,-3506,10015,0
32,5567,8953,10599,6704,-1331,-354,-1256,-3167,2611,-3405,10115,0
33,5624,8580,10744,6910,-1376,-336,-1114,-2932,2928,-3288,9975,0
34,5649,8207,10890,7112,-1380,-347,-1023,-2691,3202,-3167,9999,0
35,5645,7835,11036,7307,-1354,-357,-935,-2440,3432,-3034,10008,0
36,5618,7465,11178,7497,-1352,-348,-800,-2231,3614,-2903,10118,0
37,5573,7098,11314,7680,-1343,-358,-761,-2071,3732,-2772,10000,0
38,5513,6736,11443,7857,-1298,-366,-742,-1941,3800,-2646,10018,0
39,5441,6380,11563,8027,-1241,-358,-727,-1839,3832,-2517,9973,0
40,5358,6027,11673,8195,-1157,-295,-703,-1754,3841,-2387,10069,0
41,5266,5679,11768,8364,-1112,-267,-695,-1720,3848,-2255,10074,0
42,5168,5333,11846,8541,-1056,-247,-684,-1769,3850,-2109,9991,0
43,5063,4991,11903,8730,-1010,-229,-666,-1906,3856,-1942,9980,0
44,4949,4654,11939,8930,-941,-207,-608,-2082,3864,-1755,10160,0
45,4827,4322,11953,9142,-888,-213,-593,-2268,3866,-1545,9961,0
46,4696,4001,11946,9363,-838,-224,-577,-2454,3860,-1328,10006,0
47,4553,3694,11923,9586,-775,-222,-527,-2607,3833,-1090,10027,0
48,4397,3408,11894,9798,-745,-207,-520,-2646,3786,-844,9958,0
49,4227,3148,11866,9993,-717,-192,-514,-2492,3709,-589,10128,0
50,4044,2916,11841,10167,-682,-184,-505,-2226,3603,-333,10028,0
51,3848,2711,11822,10320,-606,-167,-471,-1921,3489,-74,9990,0
52,3642,2532,11808,10456,-578,-168,-465,-1598,3368,169,9970,0
53,3427,2374,11795,10579,-550,-167,-463,-1324,3249,395,10117,0
54,3207,2237,11779,10695,-496,-174,-448,-1148,3132,613,10026,0
55,2980,2117,11757,10809,-483,-205,-444,-1046,3017,812,10003,0
56,2748,2014,11726,10924,-475,-235,-441,-1027,2921,1011,9979,0
57,2511,1926,11688,11037,-469,-262,-442,-1060,2821,1197,10064,0
58,2270,1854,11645,11146,-449,-333,-429,-1061,2723,1376,10085,0
59,2025,1798,11599,11250,-447,-368,-422,-1038,2621,1537,9975,0
60,1777,1758,11556,11342,-448,-399,-421,-975,2513,1687,10000,0
# GESTURE_END
