# GESTURE_START label=2 caster=lucky rep=11 nsamples=82 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1250,-6933,14781,-568,50,-35,20,-226,-69,65,10024,0
1,1256,-6928,14784,-552,46,-40,25,-194,-96,77,9969,0
2,1269,-6922,14786,-545,57,-29,21,-137,-133,83,10003,0
3,1286,-6915,14787,-541,61,-11,21,-3,-163,86,10112,0
4,1302,-6910,14789,-527,58,5,20,36,-193,85,9991,0
5,1319,-6903,14791,-510,54,19,20,-56,-232,86,10034,0
6,1340,-6895,14794,-496,57,30,6,-86,-259,97,9995,0
7,1361,-6886,14796,-480,55,31,0,-41,-276,114,10005,0
8,1381,-6876,14800,-459,54,22,5,-55,-289,131,10086,0
9,1403,-6865,14804,-440,51,4,5,-110,-309,149,10024,0
10,1428,-6851,14808,-426,59,-7,15,-82,-317,166,10031,0
11,1447,-6838,14813,-422,60,-7,28,-13,-319,179,9972,0
12,1466,-6824,14817,-419,63,-3,39,46,-326,192,10097,0
13,1498,-6808,14821,-412,57,39,75,68,-339,194,9996,0
14,1534,-6792,14825,-409,58,59,80,99,-354,197,10004,0
15,1570,-6774,14830,-403,54,71,83,149,-378,203,9996,0
16,1606,-6756,14835,-389,58,58,49,128,-406,219,10113,0
17,1641,-6736,14840,-371,63,61,16,47,-429,244,10008,0
18,1671,-6717,14846,-337,34,48,-7,8,-439,263,10021,0
19,1692,-6699,14853,-279,38,41,-17,-188,-464,280,9987,0
20,1714,-6678,14861,-226,-9,6,-77,-498,-478,293,10101,0
21,1739,-6656,14869,-176,14,-79,-119,-428,-469,315,10026,0
22,1769,-6633,14876,-130,1,-144,-126,-382,-484,330,9982,0
23,1820,-6605,14882,-130,23,-203,-178,-307,-513,336,10018,0
24,1888,-6576,14886,-163,34,-261,-269,277,-531,327,10035,0
25,1965,-6550,14887,-207,41,-244,-372,699,-555,285,10093,0
26,2037,-6531,14886,-224,65,-239,-518,851,-601,233,9984,0
27,2095,-6520,14883,-195,69,-219,-837,541,-673,183,10004,0
28,2154,-6511,14879,-172,80,-198,-1005,-27,-744,145,10036,0
29,2220,-6498,14875,-182,64,-205,-1129,46,-733,123,10092,0
30,2289,-6479,14872,-222,74,-240,-1235,428,-651,115,9970,0
31,2360,-6453,14870,-306,96,-307,-1393,766,-533,128,10031,0
32,2414,-6429,14870,-392,99,-344,-1396,1248,-358,138,9988,0
33,2444,-6409,14872,-458,108,-384,-1365,1191,-179,128,10097,0
34,2455,-6392,14875,-533,107,-440,-1216,858,8,109,10009,0
35,2448,-6379,14879,-613,96,-428,-1098,859,235,71,9996,0
36,2422,-6373,14882,-695,75,-387,-946,829,441,9,10015,0
37,2375,-6376,14885,-760,44,-345,-773,761,645,-71,10125,0
38,2305,-6389,14889,-792,1,-257,-470,459,798,-153,10000,0
39,2224,-6408,14892,-809,-7,-206,-370,9,879,-212,9984,0
40,2146,-6427,14894,-837,-35,-183,-279,-215,919,-253,9996,0
41,2146,-6427,14894,-837,-48,-196,-169,-91,938,-274,10073,0
42,2081,-6439,14894,-901,-61,-202,-35,352,965,-269,10063,0
43,2029,-6447,14891,-1005,-88,-214,34,853,1009,-279,10011,0
44,1970,-6459,14888,-1090,-100,-249,118,602,992,-302,9973,0
45,1897,-6476,14886,-1139,-119,-278,315,169,970,-312,10116,0
46,1825,-6494,14883,-1195,-118,-279,394,228,999,-333,10017,0
47,1746,-6517,14879,-1237,-128,-286,430,54,997,-382,10002,0
48,1659,-6547,14875,-1248,-130,-306,444,-309,932,-420,10006,0
49,1575,-6579,14870,-1252,-157,-369,473,-386,864,-442,9993,0
50,1500,-6612,14862,-1264,-166,-408,485,-245,808,-465,10109,0
51,1435,-6646,14850,-1296,-179,-452,487,3,784,-495,10019,0
52,1377,-6682,14835,-1343,-148,-563,487,204,786,-546,9988,0
53,1312,-6724,14819,-1373,-125,-588,505,-27,760,-612,9992,0
54,1239,-6775,14801,-1387,-117,-552,579,-224,767,-698,10135,0
55,1151,-6836,14781,-1380,-128,-470,675,-527,799,-818,9994,0
56,1048,-6917,14755,-1339,-175,-339,814,-964,788,-1037,10002,0
57,958,-7000,14724,-1314,-198,-319,812,-727,704,-1086,9994,0
58,889,-7086,14688,-1306,-197,-337,783,-458,580,-1117,10109,0
59,836,-7173,14648,-1309,-172,-393,699,-242,453,-1160,9981,0
60,797,-7266,14604,-1321,-162,-363,689,-87,352,-1220,10040,0
61,764,-7366,14554,-1328,-163,-282,679,-115,256,-1322,9963,0
62,730,-7476,14501,-1313,-163,-206,674,-340,138,-1433,10150,0
63,698,-7594,14445,-1280,-149,-25,654,-516,15,-1514,9983,0
64,676,-7716,14384,-1249,-149,69,623,-435,-75,-1572,10016,0
65,659,-7840,14321,-1207,-144,140,567,-516,-196,-1599,10012,0
66,655,-7963,14256,-1172,-105,190,488,-385,-286,-1586,10104,0
67,664,-8083,14189,-1153,-46,266,371,-134,-327,-1564,10000,0
68,673,-8202,14122,-1130,-12,341,346,-185,-357,-1553,9972,0
69,681,-8320,14055,-1102,-4,462,358,-240,-361,-1546,10026,0
70,686,-8436,13988,-1069,-22,676,375,-289,-371,-1531,10030,0
71,703,-8548,13921,-1046,-21,729,338,-140,-418,-1474,10103,0
72,735,-8651,13856,-1038,-26,762,277,122,-472,-1379,10006,0
