# GESTURE_START label=2 caster=lucky rep=4 nsamples=110 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2557,-12231,10194,2895,25,-92,-598,-270,-470,-32,9815,0
1,2563,-12232,10181,2931,32,-87,-595,-231,-376,-61,10045,0
2,2567,-12235,10169,2958,31,-74,-595,-191,-285,-89,9846,0
3,2569,-12240,10157,2977,34,-67,-586,-150,-187,-110,9848,0
4,2567,-12247,10145,2989,39,-55,-570,-138,-92,-126,10029,0
5,2558,-12257,10133,2996,28,-35,-535,-175,3,-141,9874,0
6,2541,-12270,10121,3001,24,-28,-515,-234,91,-154,9871,0
7,2516,-12285,10108,3003,35,-22,-495,-286,171,-159,10001,0
8,2483,-12302,10095,3003,36,-17,-473,-342,241,-163,9999,0
9,2444,-12320,10083,3002,27,-7,-433,-388,298,-161,10000,0
10,2401,-12339,10070,3000,28,-12,-421,-419,345,-153,10000,0
11,2357,-12358,10060,2995,21,-27,-426,-395,383,-143,10003,0
12,2319,-12375,10052,2980,4,-36,-451,-273,416,-134,9997,0
13,2290,-12390,10047,2956,0,-37,-464,-121,451,-125,10000,0
14,2264,-12404,10044,2924,-1,-40,-472,-30,487,-122,10000,0
15,2235,-12419,10042,2890,-6,-42,-481,-38,532,-119,10000,0
16,2199,-12436,10039,2856,17,-73,-500,-104,580,-128,10001,0
17,2157,-12455,10034,2821,12,-58,-491,-166,633,-145,10009,0
18,2113,-12476,10029,2783,22,-60,-552,-157,683,-162,9991,0
19,2062,-12498,10023,2743,45,-59,-541,-205,738,-166,10014,0
20,2009,-12521,10017,2701,10,-62,-588,-217,777,-177,10001,0
21,1957,-12543,10011,2654,15,-73,-616,-170,819,-177,10000,0
22,1908,-12566,10006,2600,30,-60,-638,-93,860,-184,9999,0
23,1866,-12588,10003,2536,31,-92,-703,43,903,-201,10000,0
24,1829,-12612,9999,2461,22,-68,-738,163,962,-229,9999,0
25,1795,-12636,9995,2378,36,-41,-777,244,1025,-257,9999,0
26,1759,-12661,9990,2285,23,-14,-813,294,1109,-275,10001,0
27,1721,-12687,9987,2184,7,61,-850,340,1210,-281,10001,0
28,1678,-12713,9985,2072,-11,107,-840,366,1335,-269,10001,0
29,1627,-12739,9985,1953,-37,152,-830,352,1477,-239,9999,0
30,1564,-12762,9990,1825,-84,200,-767,316,1625,-181,10001,0
31,1491,-12782,9999,1690,-110,212,-708,275,1766,-115,10004,0
32,1403,-12799,10013,1551,-142,209,-644,192,1908,-36,9996,0
33,1304,-12812,10030,1407,-169,193,-568,126,2039,33,9999,0
34,1193,-12821,10052,1259,-194,167,-371,57,2149,98,9999,0
35,1069,-12828,10075,1112,-225,151,-249,-56,2235,150,10000,0
36,935,-12831,10099,966,-251,149,-118,-169,2291,194,10001,0
37,791,-12831,10124,827,-269,150,153,-294,2305,232,10000,0
38,637,-12827,10149,698,-287,140,293,-448,2280,273,10000,0
39,479,-12819,10176,580,-298,125,424,-571,2210,322,9999,0
40,321,-12806,10204,474,-314,95,547,-656,2095,379,10002,0
41,171,-12788,10234,379,-309,20,734,-652,1933,425,9997,0
42,38,-12766,10265,293,-310,-36,799,-571,1737,464,10002,0
43,71,12742,-10297,-212,-312,-90,844,-384,1516,481,9999,0
44,152,12717,-10328,-134,-303,-129,883,-155,1284,479,10000,0
45,207,12693,-10358,-60,-245,-222,901,46,1057,453,10001,0
46,239,12671,-10384,8,-220,-255,891,203,837,408,9999,0
47,253,12652,-10407,69,-222,-278,871,311,645,349,10001,0
48,257,12637,-10425,120,-219,-336,807,342,479,283,10005,0
49,256,12625,-10438,159,-220,-366,786,292,347,214,10002,0
50,258,12617,-10447,185,-211,-400,767,174,240,139,10055,0
51,266,12614,-10451,195,-201,-440,737,5,152,56,10044,0
52,276,12615,-10449,195,-244,-497,665,-87,69,-28,10049,0
53,286,12621,-10442,186,-256,-534,626,-157,-1,-108,10054,0
54,296,12631,-10430,171,-261,-579,586,-200,-61,-182,10043,0
