# GESTURE_START label=2 caster=lucky rep=3 nsamples=130 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1403,-9890,12864,1778,72,-78,-62,45,-40,28,9997,0
1,1408,-9888,12866,1777,73,-55,-65,48,-40,27,10000,0
2,1416,-9884,12869,1771,93,-28,-76,118,-34,41,10000,0
3,1425,-9879,12873,1761,88,-15,-76,166,-17,53,10006,0
4,1431,-9873,12878,1755,86,-9,-74,107,-10,70,9994,0
5,1434,-9866,12883,1751,89,-20,-67,70,7,96,10000,0
6,1436,-9857,12891,1745,86,-36,-64,85,18,120,10001,0
7,1441,-9847,12900,1733,75,-46,-66,161,35,137,9999,0
8,1446,-9836,12909,1719,70,-68,-72,190,48,142,10000,0
9,1448,-9826,12918,1706,85,-108,-83,152,59,142,10000,0
10,1448,-9817,12927,1696,98,-117,-83,113,69,130,10006,0
11,1449,-9809,12934,1681,105,-112,-70,159,93,104,9994,0
12,1454,-9803,12941,1658,79,-67,-17,259,115,79,9999,0
13,1464,-9796,12949,1626,66,-33,21,381,133,64,10004,0
14,1480,-9790,12958,1585,47,-1,51,500,138,61,9996,0
15,1496,-9782,12966,1547,54,27,72,476,117,74,10007,0
16,1504,-9773,12974,1525,47,51,123,265,77,100,9995,0
17,1504,-9764,12982,1520,47,42,142,69,24,136,9997,0
18,1506,-9751,12991,1523,55,27,144,10,-38,173,10008,0
19,1513,-9736,13000,1529,64,18,141,18,-106,201,9994,0
20,1522,-9720,13010,1540,36,-6,164,-14,-170,221,9999,0
21,1537,-9701,13021,1553,86,6,136,12,-232,248,10011,0
22,1565,-9678,13035,1555,86,-15,103,219,-284,271,9993,0
23,1598,-9654,13048,1560,66,-52,52,214,-344,279,10048,0
24,1629,-9630,13060,1576,68,-98,-28,108,-415,283,10052,0
25,1661,-9607,13070,1599,80,-140,-124,43,-466,277,10061,0
26,1698,-9585,13080,1617,87,-162,-219,120,-467,251,10043,0
27,1732,-9565,13087,1630,77,-154,-323,144,-424,207,10051,0
28,1761,-9550,13093,1643,71,-141,-352,98,-365,162,9959,0
29,1785,-9538,13098,1653,59,-132,-379,90,-296,129,10052,0
30,1804,-9528,13101,1660,41,-114,-433,79,-231,95,10023,0
31,1816,-9522,13103,1668,28,-107,-453,18,-163,70,9990,0
32,1821,-9517,13105,1673,25,-100,-476,18,-163,70,10096,0
33,1821,-9514,13107,1673,23,-95,-506,2,-83,53,10004,0
34,1812,-9514,13109,1674,42,-96,-535,5,-1,40,9998,0
35,1792,-9516,13110,1678,46,-81,-543,-66,78,29,10000,0
36,1761,-9520,13109,1685,48,-58,-544,-169,166,17,10194,0
37,1725,-9526,13110,1689,51,-35,-533,-279,236,0,10008,0
38,1687,-9531,13111,1684,56,-19,-531,-283,314,-2,10020,0
39,1644,-9537,13114,1675,55,-9,-525,-212,392,2,9988,0
