# GESTURE_START label=2 caster=lucky rep=1 nsamples=76 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1256,-12477,10314,2191,-503,315,-668,-202,2947,-9,10000,0
1,1068,-12507,10336,2006,-552,299,-187,-303,3053,94,10000,0
2,872,-12529,10362,1824,-576,242,52,-379,3085,211,10000,0
3,677,-12541,10392,1645,-567,216,261,-379,3044,319,10002,0
4,492,-12543,10426,1470,-542,118,635,-316,2933,413,9998,0
5,317,-12537,10462,1303,-553,74,779,-281,2765,490,10000,0
6,157,-12524,10500,1146,-535,-2,910,-217,2565,546,10019,0
7,7,-12505,10537,1007,-484,-98,968,-268,2334,570,10066,0
8,129,12484,-10573,-882,-464,-215,1014,-243,2090,564,10046,0
9,242,12463,-10605,-765,-428,-268,995,-109,1861,520,10062,0
10,338,12444,-10632,-658,-409,-301,967,-27,1647,456,10045,0
11,415,12428,-10654,-554,-340,-303,959,105,1478,368,9969,0
12,477,12416,-10669,-453,-312,-284,965,228,1344,279,10040,0
13,528,12409,-10680,-356,-301,-259,967,280,1228,195,10033,0
14,576,12405,-10685,-268,-291,-228,968,243,1130,120,10000,0
15,626,12402,-10686,-192,-262,-193,957,134,1040,69,10013,0
16,685,12401,-10685,-132,-248,-233,962,134,1040,69,10088,0
17,754,12399,-10683,-88,-255,-191,894,-67,967,39,10010,0
18,825,12397,-10680,-52,-244,-254,924,-268,910,24,9998,0
19,891,12395,-10677,-23,-281,-286,951,-354,848,12,10033,0
20,941,12395,-10674,8,-272,-317,959,-357,751,8,10167,0
21,981,12395,-10669,34,-267,-361,946,-205,648,-3,10029,0
22,1015,12397,-10664,49,-234,-451,846,-157,530,-24,9980,0
23,1044,12402,-10655,53,-225,-503,780,-175,392,-57,10004,0
24,1069,12410,-10644,47,-224,-559,724,-227,257,-104,10000,0
25,1091,12422,-10628,31,-210,-626,688,-258,142,-164,10027,0
26,1104,12440,-10605,11,-179,-717,599,-297,39,-246,10031,0
27,1103,12464,-10576,-9,-158,-752,548,-252,-58,-343,9975,0
28,1086,12497,-10540,-29,-147,-781,486,-122,-165,-456,9996,0
29,1054,12537,-10495,-49,-168,-798,363,20,-268,-580,10025,0
30,1005,12586,-10441,-65,-185,-783,306,173,-377,-711,10091,0
31,944,12648,-10372,-85,-197,-765,257,347,-466,-847,9997,0
32,884,12714,-10295,-111,-207,-750,208,433,-581,-1094,10001,0
33,823,12785,-10212,-139,-235,-735,90,383,-611,-1192,10010,0
34,762,12858,-10124,-166,-237,-718,38,382,-628,-1273,10135,0
35,702,12935,-10030,-195,-245,-715,-15,392,-635,-1350,9981,0
36,642,13015,-9928,-222,-243,-692,-119,371,-627,-1425,10019,0
37,586,13100,-9820,-248,-235,-659,-171,371,-606,-1513,9985,0
38,531,13188,-9703,-272,-241,-624,-216,359,-577,-1613,10044,0
39,477,13281,-9579,-289,-243,-571,-244,356,-533,-1713,10057,0
40,421,13376,-9448,-300,-270,-431,-243,398,-471,-1805,10013,0
41,367,13472,-9312,-307,-275,-350,-229,457,-414,-1882,10000,0
42,319,13570,-9171,-313,-266,-277,-227,464,-366,-1942,10114,0
43,278,13667,-9026,-319,-259,-201,-241,410,-315,-1991,10011,0
44,242,13765,-8877,-321,-230,-66,-279,336,-261,-2032,9979,0
45,204,13862,-8726,-317,-198,26,-289,321,-202,-2063,10012,0
46,167,13957,-8574,-305,-188,133,-288,375,-146,-2077,10017,0
47,132,14050,-8422,-289,-191,330,-240,420,-76,-2081,10132,0
48,100,14139,-8273,-269,-182,420,-202,420,-11,-2062,9969,0
49,73,14224,-8126,-248,-178,509,-163,413,42,-2022,10031,0
50,51,14305,-7984,-227,-165,572,-132,371,81,-1962,9970,0
51,29,14380,-7849,-207,-148,720,-89,319,97,-1888,10112,0
52,8,14449,-7722,-187,-155,785,-83,309,102,-1791,10049,0
53,13,-14511,7604,167,-150,840,-80,305,97,-1671,9956,0
54,33,-14567,7497,148,-120,915,-73,305,94,-1542,10043,0
55,53,-14616,7402,129,-98,939,-61,297,97,-1398,10061,0
56,75,-14658,7318,109,-85,958,-56,301,91,-1243,10024,0
57,100,-14694,7247,89,-68,964,-52,323,87,-1085,10002,0
58,122,-14723,7187,71,-58,960,-65,345,75,-924,9981,0
59,142,-14746,7139,54,-48,950,-81,319,73,-768,10026,0
60,159,-14764,7101,39,-46,937,-105,284,70,-624,10120,0
61,176,-14778,7072,23,-40,921,-126,249,69,-491,9970,0
62,193,-14787,7053,5,-21,904,-155,255,77,-366,10013,0
63,208,-14792,7043,-14,-19,893,-174,270,95,-248,10015,0
64,218,-14792,7041,-34,-20,906,-196,248,124,-134,10107,0
65,220,-14789,7047,-56,1,827,-192,200,164,-25,10011,0
66,213,-14783,7060,-79,-20,808,-176,129,220,74,9991,0
67,200,-14773,7081,-105,-63,779,-130,45,277,168,9976,0
68,200,-14773,7081,-105,-45,807,-160,9,340,256,10117,0
69,185,-14760,7108,-134,-48,713,-41,-17,380,350,9999,0
70,167,-14743,7143,-164,-69,694,-14,-38,409,435,10019,0
71,146,-14723,7183,-195,-78,660,13,-67,429,515,10011,0
72,118,-14700,7230,-223,-103,603,63,-154,442,600,10023,0
73,88,-14673,7284,-251,-123,578,96,-171,452,689,10083,0
74,60,-14643,7345,-279,-154,551,126,-145,448,777,9980,0
75,36,-14608,7412,-309,-181,522,149,-107,435,865,10004,0
# GESTURE_END
