# GESTURE_START label=2 caster=lucky rep=5 nsamples=69 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1471,-12707,10068,1854,-328,106,-453,-222,2280,175,10000,0
1,1322,-12716,10104,1706,-351,19,-264,-257,2374,245,10136,0
2,1178,-12719,10143,1547,-382,-15,-160,-237,2439,305,10000,0
3,1044,-12719,10183,1377,-403,-39,-45,-124,2488,347,9980,0
4,914,-12715,10222,1199,-417,-82,167,62,2528,369,10003,0
5,780,-12711,10257,1024,-437,-91,275,153,2549,367,10061,0
6,636,-12707,10288,859,-448,-107,376,88,2552,350,10087,0
7,479,-12702,10313,707,-456,-140,465,-68,2542,319,9973,0
8,314,-12698,10334,567,-431,-182,650,-289,2513,287,9997,0
9,154,-12693,10350,433,-421,-193,755,-445,2454,253,10030,0
10,7,-12688,10362,303,-419,-200,860,-452,2370,212,10098,0
11,124,12683,-10370,-177,-372,-206,1048,-367,2244,175,10007,0
12,238,12678,-10375,-58,-368,-222,1113,-248,2085,141,9977,0
13,335,12674,-10377,49,-365,-237,1163,-151,1894,103,10029,0
14,417,12671,-10377,143,-341,-261,1200,-77,1670,69,10098,0
15,491,12670,-10374,216,-270,-327,1217,-51,1433,31,10043,0
16,563,12671,-10368,265,-254,-365,1203,-125,1199,-8,9965,0
17,630,12674,-10360,293,-237,-403,1178,-279,966,-50,9992,0
18,686,12680,-10349,304,-221,-442,1148,-396,739,-100,10087,0
19,722,12689,-10334,307,-203,-503,1032,-415,514,-151,10034,0
20,727,12703,-10317,310,-206,-537,957,-287,293,-202,10011,0
21,702,12720,-10298,316,-204,-556,879,-14,72,-248,10018,0
22,661,12741,-10274,319,-165,-638,710,275,-121,-295,10040,0
23,623,12765,-10247,307,-157,-703,626,410,-274,-351,10057,0
24,597,12794,-10214,278,-162,-776,549,273,-374,-418,10029,0
25,577,12827,-10174,239,-186,-833,480,37,-433,-507,9988,0
26,554,12866,-10127,199,-230,-953,335,-72,-482,-609,10002,0
27,554,12866,-10127,199,-258,-1001,258,-50,-520,-725,10120,0
28,521,12912,-10070,161,-276,-1055,180,50,-562,-855,9996,0
29,479,12967,-10003,127,-329,-1150,18,165,-594,-1008,10032,0
30,429,13029,-9924,96,-333,-1183,-53,265,-611,-1172,9956,0
31,375,13101,-9831,68,-335,-1188,-120,336,-610,-1364,10129,0
32,317,13184,-9722,46,-330,-1164,-168,403,-589,-1583,9979,0
33,256,13277,-9596,29,-394,-1016,-219,476,-546,-1813,10004,0
34,197,13382,-9451,17,-433,-913,-224,492,-488,-2059,10004,0
35,145,13496,-9289,8,-444,-792,-224,453,-406,-2297,10119,0
36,102,13618,-9108,2,-471,-524,-212,377,-323,-2523,10019,0
37,71,13748,-8912,-4,-479,-350,-196,278,-240,-2720,9994,0
38,48,13883,-8701,-6,-466,-167,-168,213,-159,-2893,9998,0
39,28,14020,-8478,-4,-440,25,-126,209,-88,-3031,10040,0
40,11,14158,-8246,3,-435,383,-42,208,-29,-3124,10086,0
41,2,-14294,8008,-12,-420,570,-3,182,16,-3167,10003,0
42,20,-14422,7774,-26,-390,742,33,267,30,-3076,9976,0
43,40,-14541,7549,-37,-333,894,49,266,7,-2950,10008,0
44,55,-14650,7335,-42,-219,1190,29,189,-32,-2779,10109,0
45,69,-14749,7135,-43,-166,1326,-1,145,-70,-2571,10017,0
46,82,-14835,6954,-42,-115,1425,-33,129,-96,-2319,10002,0
47,96,-14908,6795,-40,-35,1515,-109,142,-92,-2025,9989,0
48,111,-14969,6660,-42,0,1494,-134,164,-63,-1705,10127,0
49,122,-15017,6551,-48,14,1444,-153,148,-4,-1376,10000,0
50,130,-15053,6467,-59,20,1381,-165,133,71,-1065,10000,0
51,135,-15080,6404,-77,7,1229,-161,136,154,-794,10011,0
52,142,-15098,6360,-102,0,1161,-137,181,239,-552,10112,0
53,150,-15110,6331,-136,-1,1104,-100,244,315,-362,10000,0
54,153,-15117,6314,-174,-4,1016,-24,201,388,-215,9960,0
55,145,-15120,6306,-211,-17,992,6,80,435,-104,10040,0
56,130,-15120,6304,-248,-32,981,32,7,459,-20,10109,0
57,118,-15117,6310,-286,-43,970,61,41,464,68,10008,0
58,118,-15111,6323,-328,-31,981,116,185,444,161,9998,0
59,134,-15101,6344,-373,-29,1003,138,372,406,266,9996,0
60,164,-15087,6374,-418,-29,1003,138,508,361,384,10097,0
61,198,-15068,6414,-461,-40,1004,169,549,317,515,9995,0
62,233,-15044,6465,-500,-63,972,181,536,263,659,10031,0
63,270,-15015,6528,-535,-78,971,203,533,222,811,10003,0
64,299,-14980,6605,-562,-110,944,204,410,178,975,9985,0
65,322,-14940,6693,-582,-145,902,199,304,143,1133,10076,0
66,341,-14893,6794,-597,-160,780,177,247,112,1289,10041,0
67,363,-14840,6906,-610,-170,728,168,251,84,1431,9996,0
68,387,-14782,7028,-624,-169,668,169,287,75,1564,9843,0
# GESTURE_END
