# GESTURE_START label=2 caster=lucky rep=1 nsamples=103 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2462,19,16190,513,28,-77,4,115,-185,42,10001,0
1,2479,22,16188,497,-3,-11,-4,192,-190,8,9988,0
2,2496,27,16186,472,-8,44,-11,284,-203,-8,10014,0
3,2515,31,16184,444,-24,58,-77,324,-218,9,9996,0
4,2535,43,16181,418,-13,25,-144,324,-245,76,10000,0
5,2555,54,16179,399,8,-18,-206,238,-228,90,10000,0
6,2569,66,16177,378,16,-59,-257,251,-173,88,10002,0
7,2578,74,16176,363,42,-58,-317,187,-108,68,9988,0
8,2582,79,16175,364,24,-10,-312,2,-48,55,10000,0
9,2581,84,16175,372,2,30,-295,-83,15,70,10010,0
10,2573,92,16176,376,-3,50,-288,-29,87,97,9990,0
11,2560,101,16178,383,-20,27,-275,-58,153,124,10000,0
12,2541,113,16181,385,-15,-17,-254,2,222,140,10000,0
13,2515,126,16185,373,-9,-68,-230,159,295,133,10000,0
14,2485,136,16190,361,2,-144,-158,155,343,98,10000,0
15,2454,140,16195,361,3,-172,-95,14,366,53,10000,0
16,2422,138,16199,366,-5,-185,-21,-53,372,-2,10013,0
17,2391,134,16204,359,-21,-113,106,71,360,-54,9997,0
18,2364,129,16209,336,-35,-58,138,263,322,-87,9990,0
19,2341,125,16213,309,-47,-5,159,307,270,-90,10000,0
20,2324,120,16215,291,-11,33,157,195,198,-73,10014,0
21,2313,117,16217,291,-35,113,113,8,122,-35,9986,0
22,2306,117,16218,301,-57,107,105,-120,78,19,10028,0
23,2302,121,16218,316,-41,74,76,-161,51,67,10050,0
24,2299,128,16218,326,-36,23,63,-98,34,101,10054,0
25,2297,137,16218,330,-5,-57,46,-34,18,107,10050,0
26,2299,144,16218,340,-5,-81,33,-99,-16,97,10055,0
27,2302,150,16217,350,-7,-90,14,-109,-46,81,9940,0
28,2308,154,16216,360,-24,-55,-52,-112,-69,64,10066,0
29,2316,158,16214,375,-22,-41,-90,-161,-89,58,10042,0
30,2324,161,16213,388,-23,-30,-138,-147,-89,59,10000,0
31,2330,165,16212,402,-7,-32,-176,-149,-75,64,10000,0
32,2334,169,16211,415,22,-53,-225,-149,-75,64,10099,0
33,2335,172,16210,432,22,-58,-260,-153,-44,68,10001,0
34,2336,173,16209,457,36,-59,-287,-185,-16,62,9998,0
35,2333,172,16209,486,56,-33,-349,-283,2,51,10011,0
36,2329,168,16208,519,49,1,-380,-338,29,32,10197,0
37,2322,163,16208,559,40,44,-403,-381,54,17,10002,0
38,2311,160,16209,595,36,83,-417,-459,85,11,9987,0
39,2293,160,16210,620,22,132,-443,-422,137,24,10009,0
