# GESTURE_START label=2 caster=lucky rep=2 nsamples=111 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,330,-156,16354,-914,8,-105,-96,70,-396,303,9989,0
1,366,-132,16353,-923,-6,-95,-89,104,-389,301,10001,0
2,401,-107,16352,-929,-2,-102,-96,78,-396,311,9999,0
3,436,-81,16351,-936,-2,-108,-112,99,-386,311,10001,0
4,469,-56,16350,-942,-1,-109,-122,80,-361,309,10000,0
5,499,-32,16349,-942,-3,-112,-119,2,-325,299,9998,0
6,525,-9,16349,-927,4,-102,-112,-164,-288,286,10002,0
7,548,11,16350,-898,2,-86,-103,-481,-279,273,10001,0
8,573,31,16352,-842,-27,-64,-89,-631,-269,269,9998,0
9,596,53,16353,-801,-27,-56,-92,-475,-250,276,10001,0
10,617,76,16354,-776,-26,-48,-88,-274,-236,286,9998,0
11,638,101,16353,-771,-33,-41,-92,-47,-221,306,10002,0
12,658,129,16352,-775,-16,-75,-126,62,-212,334,10001,0
13,677,159,16351,-777,-10,-100,-141,31,-210,353,9998,0
14,696,189,16350,-779,-11,-129,-147,30,-197,357,10001,0
15,713,219,16348,-785,-16,-161,-145,84,-183,352,9998,0
16,730,248,16346,-799,0,-193,-153,180,-178,332,10002,0
17,746,274,16344,-815,-6,-209,-162,197,-181,306,10016,0
18,764,297,16343,-825,-9,-224,-178,122,-191,272,10023,0
19,782,317,16341,-827,-40,-279,-221,30,-204,236,10049,0
20,801,333,16340,-835,-37,-351,-180,94,-211,196,10050,0
21,820,346,16337,-867,-2,-359,-281,372,-220,143,10054,0
22,839,353,16333,-915,-17,-369,-304,555,-219,65,10039,0
23,857,356,16328,-982,-26,-295,-290,769,-232,2,9957,0
24,878,356,16322,-1063,-16,-269,-302,934,-264,-28,10049,0
25,903,356,16315,-1151,17,-276,-352,1017,-312,-39,10035,0
26,931,352,16308,-1223,23,-308,-476,824,-347,-60,10032,0
27,961,345,16303,-1265,55,-337,-573,473,-362,-80,9971,0
28,990,334,16300,-1286,79,-356,-667,473,-362,-80,10096,0
29,1014,319,16298,-1296,101,-335,-706,236,-353,-113,10000,0
30,1030,300,16295,-1322,99,-196,-684,93,-300,-166,9998,0
31,1037,282,16292,-1365,76,-103,-634,287,-200,-214,10001,0
32,1040,265,16288,-1408,52,-42,-591,477,-107,-236,10200,0
33,1043,253,16284,-1449,60,-68,-598,487,-69,-216,10000,0
34,1044,245,16281,-1491,84,-122,-681,471,-49,-167,10009,0
35,1044,238,16278,-1520,102,-183,-761,474,-37,-120,10000,0
36,1037,231,16277,-1537,104,-203,-800,336,-11,-96,10000,0
37,1020,223,16276,-1556,95,-167,-807,189,70,-104,10040,0
38,990,215,16275,-1591,97,-126,-756,219,186,-130,10024,0
39,947,208,16272,-1644,94,-78,-703,399,324,-148,9969,0
40,896,202,16271,-1689,82,-21,-629,613,471,-161,9995,0
41,838,198,16271,-1717,32,32,-501,524,578,-159,10062,0
42,777,200,16272,-1736,25,4,-515,319,649,-126,10084,0
43,711,207,16275,-1735,9,-46,-536,227,707,-64,9971,0
44,638,217,16281,-1709,-15,-165,-510,9,765,-7,10000,0
45,553,230,16287,-1680,-32,-227,-451,-285,861,36,10004,0
46,456,244,16291,-1667,-44,-237,-365,-321,991,59,10107,0
47,351,257,16294,-1657,-72,-222,-250,-136,1134,49,10038,0
48,240,268,16298,-1642,-82,-240,-23,-92,1234,21,9977,0
49,127,278,16299,-1636,-88,-257,61,-159,1286,0,10019,0
50,14,285,16301,-1625,-103,-278,132,-42,1314,-13,10095,0
51,95,-291,-16303,1598,-95,-350,217,-102,1306,-40,10009,0
52,203,-293,-16306,1561,-89,-371,289,-297,1269,-66,10000,0
53,311,-292,-16308,1518,-96,-371,384,-404,1257,-94,10000,0
54,416,-286,-16310,1468,-87,-351,478,-479,1248,-144,10041,0
55,514,-276,-16312,1415,-94,-274,619,-547,1207,-189,10058,0
56,604,-263,-16313,1371,-115,-277,665,-596,1130,-230,10016,0
57,687,-247,-16312,1355,-124,-292,667,-484,1034,-253,10017,0
58,759,-229,-16310,1341,-130,-320,630,-160,939,-269,10009,0
59,822,-207,-16310,1309,-134,-378,524,-131,817,-291,10085,0
60,881,-182,-16310,1268,-132,-409,490,-346,709,-326,10028,0
61,937,-152,-16311,1222,-141,-420,494,-454,654,-365,9969,0
62,993,-117,-16311,1173,-192,-373,571,-504,632,-421,10003,0
63,1045,-77,-16312,1126,-215,-374,602,-530,615,-486,10024,0
64,1091,-32,-16312,1081,-224,-413,612,-518,566,-538,10093,0
