# GESTURE_START label=2 caster=lucky rep=6 nsamples=48 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1217,-1601,-16229,-999,51,-297,-48,-86,29,-542,10379,0
1,1218,-1552,-16234,-1005,39,-318,1,-25,42,-566,9844,0
2,1219,-1500,-16239,-1002,31,-312,14,89,40,-594,10046,0
3,1218,-1445,-16244,-999,30,-279,22,78,19,-641,10027,0
4,1213,-1386,-16249,-1004,14,-165,9,-2,-10,-688,9836,0
5,1205,-1325,-16255,-1008,19,-127,-11,8,-44,-712,9873,0
6,1199,-1262,-16261,-996,10,-82,-32,192,-50,-719,9995,0
7,1193,-1199,-16267,-972,5,-32,-41,320,-44,-715,10000,0
8,1189,-1136,-16274,-948,-38,16,-38,328,-29,-706,10003,0
9,1187,-1077,-16279,-932,-65,32,-24,245,-7,-672,9997,0
10,1185,-1021,-16283,-924,-80,37,-11,131,-3,-642,9999,0
11,1183,-967,-16287,-909,-69,26,-36,224,7,-605,10001,0
12,1185,-916,-16292,-881,-66,12,-44,364,32,-572,10006,0
13,1188,-866,-16295,-860,-55,-12,-41,284,50,-554,9994,0
14,1194,-817,-16298,-843,-41,-23,-40,249,82,-547,10000,0
15,1202,-767,-16301,-830,-40,-10,23,198,117,-562,10003,0
16,1212,-715,-16302,-827,-50,22,74,76,137,-589,9997,0
17,1222,-661,-16304,-822,-68,71,109,112,147,-610,10003,0
18,1232,-606,-16306,-811,-103,123,137,178,139,-623,10010,0
19,1239,-551,-16308,-804,-153,180,164,139,103,-618,9999,0
20,1243,-499,-16310,-794,-154,180,165,155,67,-588,9988,0
21,1244,-449,-16312,-776,-148,179,158,254,41,-556,10013,0
22,1243,-402,-16314,-753,-117,172,141,315,5,-527,10035,0
23,1239,-356,-16317,-728,-109,166,132,322,-27,-506,9963,0
24,1233,-313,-16319,-710,-92,169,120,242,-60,-488,10001,0
25,1223,-272,-16321,-700,-89,183,100,154,-94,-472,10001,0
26,1210,-232,-16323,-697,-100,220,58,59,-132,-456,9999,0
27,1195,-195,-16324,-700,-109,241,40,8,-160,-439,9988,0
28,1179,-159,-16326,-697,-105,248,9,67,-166,-414,10012,0
29,1163,-126,-16328,-687,-90,221,-69,142,-168,-382,9988,0
30,1147,-96,-16329,-683,-81,195,-108,71,-165,-349,10013,0
31,1133,-70,-16330,-691,-84,158,-141,-70,-153,-321,10000,0
32,1122,-45,-16330,-704,-82,113,-160,-133,-114,-298,10000,0
33,1116,-20,-16330,-712,-96,83,-164,-71,-53,-295,10000,0
34,1115,7,-16330,-714,-101,77,-156,-10,-4,-309,10000,0
35,1117,36,-16330,-715,-104,87,-149,15,40,-334,9987,0
36,1123,67,-16330,-717,-114,105,-134,-5,81,-358,10012,0
37,1131,98,-16328,-738,-120,124,-109,-214,101,-375,9981,0
38,1140,129,-16326,-770,-116,128,-103,-349,124,-376,10012,0
39,1151,159,-16323,-807,-120,136,-84,-405,145,-366,9999,0
40,1164,187,-16319,-850,-115,162,48,-477,166,-354,9996,0
41,1179,213,-16316,-894,-103,160,-36,-485,180,-322,10000,0
42,1191,236,-16311,-953,-111,160,-11,-661,152,-309,10000,0
43,1204,258,-16307,-1004,-84,178,5,-574,149,-289,10017,0
44,1216,279,-16303,-1040,-71,228,9,-403,152,-262,10051,0
45,1228,297,-16300,-1069,-64,249,12,-319,146,-222,10053,0
46,1239,311,-16297,-1095,-64,276,6,-292,136,-174,10051,0
47,1250,319,-16294,-1125,-54,291,-14,-344,132,-114,10051,0
# GESTURE_END
