# GESTURE_START label=2 caster=lucky rep=0 nsamples=150 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1147,-365,16339,-175,-1,-45,-73,-12,183,12,9989,0
1,1130,-365,16340,-175,0,-44,-60,9,206,1,10012,0
2,1110,-366,16341,-175,1,-37,-41,-13,222,-10,10000,0
3,1090,-368,16343,-167,-5,3,11,-92,234,-21,9999,0
4,1070,-371,16344,-153,-10,23,35,-176,228,-21,9989,0
5,1050,-372,16346,-136,-14,38,58,-198,221,-8,10000,0
6,1032,-372,16347,-128,-23,36,76,-100,212,9,10012,0
7,1015,-369,16348,-130,-7,2,82,25,197,27,9998,0
8,1000,-366,16349,-136,0,-11,84,63,172,35,10003,0
9,987,-363,16350,-138,6,-15,85,20,147,34,9999,0
10,977,-360,16350,-134,4,9,88,-43,123,33,9988,0
11,968,-357,16351,-130,5,13,86,-45,102,31,10012,0
12,960,-354,16351,-135,6,9,80,56,88,39,9988,0
13,953,-349,16352,-151,12,2,69,191,83,46,10013,0
14,947,-343,16352,-172,18,-14,39,240,78,45,9999,0
15,941,-339,16352,-191,7,-20,22,226,76,42,9998,0
16,934,-335,16353,-207,9,-24,17,183,84,34,9990,0
17,926,-331,16353,-223,14,-25,13,183,94,30,10000,0
18,917,-328,16353,-242,6,7,40,220,104,24,10023,0
19,908,-324,16353,-265,-9,35,69,263,118,21,9976,0
20,899,-320,16354,-290,-50,68,160,294,110,35,10001,0
21,893,-313,16354,-308,-9,43,58,208,76,61,10000,0
22,888,-306,16354,-308,0,19,67,-1,57,85,10012,0
23,884,-298,16355,-305,-1,7,51,-26,44,96,9988,0
24,882,-289,16355,-299,4,0,42,-71,24,100,10010,0
25,880,-280,16355,-290,7,1,69,-96,18,104,10003,0
26,879,-271,16356,-289,0,18,93,3,15,112,9999,0
27,880,-260,16356,-296,0,30,113,83,2,120,9999,0
28,882,-247,16355,-307,-6,35,126,136,-28,139,10001,0
29,889,-233,16355,-316,-1,23,118,108,-75,160,10001,0
30,900,-218,16355,-321,0,18,105,76,-120,176,9999,0
31,914,-201,16354,-326,5,5,89,66,-158,192,9988,0
32,931,-184,16353,-332,12,-7,51,82,-188,200,10000,0
33,950,-166,16352,-335,16,-3,27,49,-214,206,10012,0
34,971,-148,16351,-332,16,-4,1,-23,-239,208,9999,0
35,993,-130,16350,-329,30,-16,-39,-20,-258,217,10000,0
36,1017,-112,16349,-330,54,-58,-134,28,-264,219,9999,0
37,1039,-93,16347,-337,75,-91,-167,93,-252,210,10002,0
38,1059,-76,16346,-358,99,-114,-195,256,-222,187,10001,0
39,1077,-62,16344,-385,125,-89,-234,328,-209,149,10048,0
40,1096,-51,16342,-412,112,-28,-277,314,-214,110,10050,0
41,1117,-42,16340,-432,118,14,-333,240,-235,94,10050,0
42,1137,-31,16338,-453,118,42,-406,257,-237,115,10047,0
43,1157,-17,16336,-475,153,7,-582,263,-229,148,10049,0
44,1176,-1,16334,-488,182,-49,-656,166,-214,178,9958,0
45,1191,17,16333,-506,223,-124,-731,225,-158,194,10049,0
46,1199,34,16332,-526,274,-243,-834,236,-89,181,10021,0
47,1201,45,16331,-540,276,-270,-871,173,-27,122,10000,0
48,1195,52,16330,-566,273,-266,-887,304,71,59,10000,0
49,1182,54,16331,-584,245,-250,-908,304,71,59,10097,0
50,1162,48,16332,-578,191,-189,-984,217,159,-5,10000,0
51,1135,38,16335,-558,168,-156,-1019,-76,225,-70,10002,0
52,1098,26,16338,-536,132,-144,-1059,-238,307,-114,10001,0
53,1049,13,16342,-519,113,-153,-1084,-266,430,-135,10195,0
54,985,1,16346,-510,40,-201,-1065,-211,563,-149,10000,0
55,907,-13,16351,-494,16,-270,-1003,-104,730,-159,10042,0
56,815,-31,16357,-464,-9,-351,-913,-195,896,-181,9970,0
57,712,-54,16363,-432,-39,-488,-690,-360,1058,-216,9954,0
58,598,-85,16368,-403,-71,-525,-566,-395,1194,-282,10128,0
59,479,-127,16373,-360,-93,-528,-409,-349,1301,-379,9951,0
60,359,-180,16377,-284,-130,-484,-268,-529,1365,-496,10031,0
61,242,-242,16379,-189,-150,-325,-45,-909,1368,-618,9962,0
62,132,-308,16380,-115,-169,-227,34,-1123,1324,-711,10118,0
63,28,-378,16379,-90,-179,-129,95,-883,1255,-773,10010,0
64,69,448,-16377,114,-178,44,158,-317,1191,-809,10017,0
65,155,516,-16374,169,-187,126,165,246,1113,-813,10000,0
66,234,579,-16370,233,-196,182,146,612,1016,-791,10045,0
67,306,636,-16366,301,-208,223,85,722,922,-737,10072,0
68,377,684,-16361,356,-189,253,-26,765,851,-660,10030,0
69,451,723,-16357,392,-185,232,-87,607,837,-562,9942,0
70,533,751,-16352,432,-161,199,-126,398,867,-454,10131,0
71,625,772,-16347,479,-151,141,-116,425,951,-344,10001,0
72,730,788,-16340,521,-173,132,-62,501,1082,-256,10000,0
73,850,797,-16334,543,-200,127,36,435,1238,-198,10001,0
74,982,801,-16326,537,-252,136,152,193,1389,-145,10099,0
75,1124,800,-16318,514,-331,151,429,-134,1522,-102,10009,0
76,1272,793,-16308,473,-379,147,590,-340,1635,-62,10009,0
77,1420,781,-16298,425,-407,136,727,-563,1687,-11,10017,0
78,1563,765,-16287,390,-456,121,835,-636,1692,41,10009,0
79,1697,747,-16275,356,-500,124,1076,-497,1638,94,10081,0
80,1817,725,-16264,320,-506,128,1140,-483,1538,134,10001,0
81,1918,698,-16254,277,-501,85,1159,-498,1383,170,10049,0
82,1999,668,-16246,240,-401,-67,1105,-570,1152,227,9950,0
83,2062,640,-16239,235,-356,-128,1013,-503,924,277,10032,0
84,2107,617,-16234,242,-311,-169,932,-132,731,292,10086,0
85,2139,599,-16231,243,-278,-191,861,32,534,263,10019,0
86,2160,585,-16229,238,-253,-184,752,-33,371,209,9992,0
87,2172,577,-16227,235,-245,-172,701,-84,247,148,10018,0
88,2177,574,-16227,239,-218,-178,648,-56,139,84,10118,0
89,2177,575,-16227,249,-172,-194,544,44,64,38,9993,0
90,2174,579,-16227,261,-147,-197,497,110,5,1,9980,0
91,2168,586,-16227,269,-111,-208,447,155,-30,-31,10024,0
92,2159,593,-16228,272,-72,-224,399,102,-70,-60,10107,0
93,2151,601,-16229,277,-11,-286,387,45,-93,-74,9992,0
94,2142,609,-16229,289,0,-319,396,67,-100,-82,9999,0
95,2132,618,-16230,306,15,-367,400,154,-93,-76,10040,0
96,2119,626,-16231,322,44,-438,393,213,-110,-70,10102,0
97,2101,637,-16233,339,90,-605,327,198,-149,-68,9994,0
98,2078,651,-16235,355,101,-689,298,221,-202,-84,10001,0
99,2049,672,-16237,377,105,-761,248,209,-267,-131,9999,0
100,2049,672,-16237,377,102,-856,128,305,-325,-206,10043,0
101,2016,704,-16239,411,103,-897,72,441,-372,-309,10055,0
102,1979,746,-16241,431,95,-924,25,314,-424,-431,10017,0
103,1941,797,-16243,444,84,-940,0,231,-455,-564,9983,0
104,1903,864,-16243,470,38,-871,-18,415,-440,-710,10117,0
105,1865,945,-16242,510,-1,-749,-14,587,-430,-866,9999,0
106,1828,1040,-16239,547,-44,-598,-3,573,-429,-1031,10029,0
107,1791,1145,-16236,559,-106,-309,-112,303,-451,-1172,9991,0
108,1754,1255,-16232,556,-127,-261,-197,133,-473,-1256,9984,0
109,1715,1367,-16227,556,-105,-289,-263,182,-485,-1272,10052,0
110,1676,1478,-16221,570,-90,-330,-313,329,-466,-1242,10069,0
111,1642,1588,-16212,616,-126,-317,-328,693,-372,-1198,10009,0
112,1616,1699,-16201,673,-138,-277,-290,820,-274,-1209,10005,0
113,1598,1810,-16190,697,-145,-196,-239,431,-207,-1245,10104,0
114,1590,1923,-16178,702,-158,-94,-114,194,-136,-1293,10008,0
115,1588,2037,-16165,686,-150,-33,-78,-48,-86,-1335,10011,0
116,1589,2151,-16151,654,-170,70,-57,-232,-73,-1356,9972,0
117,1589,2268,-16135,642,-203,149,-34,-5,-47,-1375,10010,0
118,1588,2387,-16118,639,-217,232,12,114,-55,-1389,10121,0
119,1582,2506,-16101,649,-234,302,23,263,-82,-1360,10014,0
120,1571,2623,-16082,687,-242,371,48,597,-92,-1318,9999,0
121,1556,2738,-16062,733,-258,419,74,682,-110,-1289,9981,0
122,1543,2847,-16043,751,-247,463,94,362,-158,-1244,10044,0
123,1526,2950,-16026,753,-234,482,73,177,-213,-1184,10089,0
124,1505,3047,-16009,765,-226,508,40,285,-256,-1111,9976,0
125,1477,3141,-15993,784,-235,563,-50,385,-308,-1053,10027,0
126,1445,3229,-15977,801,-223,575,-118,369,-350,-994,10112,0
127,1411,3312,-15963,821,-197,579,-181,392,-372,-928,10003,0
128,1377,3383,-15948,866,-168,572,-210,661,-302,-774,10004,0
129,1351,3447,-15935,901,-123,537,-188,529,-234,-704,9996,0
130,1335,3504,-15923,919,-94,520,-157,298,-163,-641,10101,0
131,1327,3555,-15911,928,-78,513,-126,176,-90,-587,10028,0
132,1324,3601,-15901,934,-73,492,-83,122,-33,-533,10003,0
133,1326,3642,-15892,932,-79,478,-63,26,4,-484,10012,0
134,1333,3678,-15883,927,-88,457,-40,-42,46,-433,9988,0
135,1342,3710,-15875,922,-88,457,-40,-42,71,-389,10059,0
136,1353,3739,-15868,913,-103,431,-26,-90,85,-360,10079,0
137,1366,3766,-15862,891,-111,408,7,-250,79,-345,9974,0
138,1380,3791,-15856,860,-99,412,12,-359,66,-333,9985,0
139,1396,3813,-15852,813,-99,422,-8,-546,38,-319,10107,0
140,1416,3832,-15849,740,-101,431,-26,-849,17,-294,10006,0
141,1439,3845,-15848,654,-87,435,-8,-1015,21,-254,9808,0
142,1460,3855,-15846,585,-90,403,25,-813,47,-197,10193,0
143,1473,3865,-15843,567,-85,343,84,-218,90,-143,10038,0
144,1481,3874,-15840,575,-190,374,71,71,120,-104,10090,0
145,1492,3878,-15838,568,-118,352,66,-99,96,-54,10017,0
146,1502,3876,-15838,566,-102,267,106,-56,110,10,10064,0
147,1504,3879,-15835,625,-104,238,80,657,181,25,9924,0
148,1511,3878,-15832,670,-111,265,-3,490,204,40,9995,0
149,1532,3869,-15833,671,-82,236,28,-56,239,94,10007,0
# GESTURE_END
