# GESTURE_START label=2 caster=lucky rep=0 nsamples=53 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,319,12264,-10860,87,-237,-213,890,-209,466,-30,10046,0
1,357,12266,-10856,100,-246,-211,898,-226,406,-51,10001,0
2,393,12269,-10851,105,-246,-223,891,-277,325,-62,10000,0
3,434,12271,-10847,96,-232,-270,853,-277,325,-62,10096,0
4,478,12274,-10842,74,-195,-418,744,-416,238,-65,10003,0
5,521,12278,-10836,42,-166,-508,690,-556,143,-72,10000,0
6,555,12284,-10827,8,-145,-602,646,-610,53,-94,10000,0
7,575,12294,-10815,-24,-134,-743,579,-549,-29,-133,10196,0
8,577,12309,-10797,-52,-142,-801,535,-408,-122,-196,10001,0
9,566,12330,-10774,-81,-174,-850,479,-232,-219,-277,10009,0
10,547,12356,-10745,-114,-204,-907,406,-118,-325,-369,10011,0
11,523,12389,-10708,-153,-230,-1051,251,-78,-421,-474,9955,0
12,496,12428,-10663,-197,-250,-1135,164,-75,-502,-585,10062,0
13,464,12475,-10608,-241,-273,-1206,82,-82,-561,-706,10030,0
14,421,12532,-10541,-282,-320,-1288,-72,-41,-609,-857,9975,0
15,369,12601,-10461,-316,-347,-1278,-143,79,-643,-1037,9995,0
16,310,12681,-10364,-346,-367,-1252,-222,209,-661,-1242,10138,0
17,250,12773,-10251,-373,-387,-1198,-295,299,-657,-1471,10009,0
18,187,12877,-10121,-393,-394,-1026,-371,338,-629,-1706,10010,0
19,125,12991,-9974,-404,-415,-891,-370,401,-576,-1944,10001,0
20,66,13116,-9811,-408,-423,-725,-356,461,-494,-2169,10091,0
21,15,13248,-9631,-409,-448,-316,-294,473,-406,-2391,10008,0
22,33,-13387,9437,404,-416,-81,-260,423,-319,-2601,9991,0
23,86,-13528,9235,391,-381,174,-229,428,-240,-2762,9999,0
24,146,-13667,9027,370,-365,440,-204,524,-188,-2868,10115,0
25,209,-13801,8821,344,-311,930,-178,642,-159,-2905,10013,0
26,270,-13925,8623,318,-278,1131,-186,703,-140,-2855,10003,0
27,330,-14038,8437,292,-243,1284,-194,697,-128,-2730,9997,0
28,391,-14137,8269,264,-164,1404,-199,687,-118,-2526,10019,0
29,453,-14221,8120,235,-78,1548,-228,711,-107,-2274,10119,0
30,513,-14291,7994,205,-38,1576,-238,736,-93,-1993,9976,0
31,572,-14347,7890,174,-2,1583,-257,730,-75,-1692,10000,0
32,625,-14389,7809,142,17,1529,-311,730,-49,-1382,10121,0
33,670,-14420,7749,111,33,1480,-334,689,-8,-1076,10021,0
34,703,-14439,7710,80,50,1424,-355,607,44,-787,9979,0
35,718,-14450,7689,50,50,1367,-370,492,122,-522,10000,0
36,716,-14453,7683,19,25,1247,-354,312,213,-292,10018,0
37,704,-14450,7690,-15,0,1196,-320,146,317,-96,10102,0
38,687,-14440,7710,-56,-32,1157,-275,56,422,77,10020,0
39,668,-14425,7740,-102,-92,1092,-157,54,517,232,9982,0
40,644,-14404,7780,-151,-131,1018,-110,64,590,369,10009,0
41,614,-14378,7829,-200,-155,978,-22,27,649,495,10108,0
42,585,-14343,7894,-251,-162,891,31,-19,686,615,9993,0
43,555,-14303,7965,-299,-103,739,229,-11,706,827,10042,0
44,527,-14260,8042,-344,-188,722,189,-37,691,918,9951,0
45,495,-14214,8125,-382,-167,628,276,-25,656,995,10135,0
46,469,-14163,8213,-416,-151,593,296,-105,598,1077,9991,0
47,441,-14109,8305,-445,-194,484,337,-76,545,1150,9992,0
48,408,-14052,8401,-465,-228,430,346,-120,488,1216,10036,0
49,368,-13993,8501,-478,-254,358,352,-217,442,1272,10097,0
50,325,-13932,8602,-485,-251,223,377,-340,408,1318,9975,0
51,281,-13869,8704,-489,-228,145,390,-396,378,1353,10025,0
52,238,-13805,8807,-490,-231,72,408,-437,353,1372,9981,0
# GESTURE_END
