# GESTURE_START label=2 caster=lucky rep=9 nsamples=91 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2664,-11644,11039,1975,52,-181,-577,-199,-986,331,10049,0
1,2701,-11621,11041,2046,60,-181,-573,-205,-896,278,10057,0
2,2736,-11601,11041,2110,64,-155,-575,-170,-822,222,9955,0
3,2769,-11585,11039,2166,61,-137,-581,-141,-750,173,10058,0
4,2797,-11572,11035,2219,63,-116,-595,-155,-679,129,10047,0
5,2818,-11563,11029,2271,66,-105,-611,-227,-613,89,10000,0
6,2830,-11557,11021,2323,51,-131,-667,-314,-547,63,10000,0
7,2837,-11554,11012,2373,40,-174,-734,-314,-547,63,10100,0
8,2847,-11552,11002,2415,85,-189,-698,-339,-485,36,10000,0
9,2860,-11552,10992,2445,69,-203,-805,-257,-432,4,10000,0
10,2869,-11557,10978,2472,68,-199,-861,-148,-369,-45,10000,0
11,2875,-11566,10962,2497,92,-191,-940,-163,-317,-104,10196,0
12,2877,-11579,10943,2515,82,-121,-968,-192,-259,-166,10010,0
13,2879,-11595,10924,2524,78,-123,-1191,-177,-180,-225,10007,0
14,2882,-11611,10908,2515,101,-96,-1268,-124,-95,-263,9993,0
15,2890,-11625,10898,2484,108,-78,-1333,36,40,-269,9965,0
16,2891,-11640,10892,2438,104,-108,-1337,249,201,-270,10070,0
17,2881,-11657,10890,2377,74,-86,-1395,323,384,-261,10024,0
18,2853,-11679,10890,2303,80,-80,-1376,347,600,-257,9970,0
19,2799,-11707,10891,2225,50,-78,-1345,302,858,-268,10015,0
20,2715,-11742,10890,2146,18,-48,-1219,93,1105,-279,10124,0
21,2604,-11782,10890,2063,-18,-28,-1134,-158,1358,-295,10004,0
22,2478,-11824,10891,1972,-57,-10,-1036,-356,1590,-303,10016,0
23,2346,-11863,10895,1866,-85,5,-926,-425,1795,-296,9981,0
24,2218,-11899,10904,1742,-106,47,-694,-342,1961,-269,10123,0
25,2093,-11929,10917,1603,-138,57,-584,-170,2087,-230,9985,0
26,1972,-11954,10933,1454,-166,64,-472,-10,2181,-189,9999,0
27,1852,-11975,10951,1298,-185,69,-266,107,2242,-144,10002,0
28,1732,-11991,10970,1142,-209,63,-174,184,2281,-101,10123,0
29,1606,-12004,10990,991,-222,48,-85,179,2292,-59,10002,0
30,1473,-12014,11009,850,-230,20,-2,104,2281,-19,10000,0
31,1334,-12022,11028,720,-237,-29,137,-27,2254,18,9999,0
32,1191,-12026,11047,600,-245,-71,193,-166,2211,54,10105,0
33,1049,-12028,11065,486,-258,-120,238,-271,2153,79,10012,0
34,917,-12027,11082,375,-252,-196,331,-313,2080,107,9997,0
35,799,-12023,11098,260,-268,-223,375,-246,1997,120,10020,0
36,694,-12019,11112,143,-277,-251,416,-95,1909,120,10008,0
37,594,-12016,11122,32,-273,-301,457,26,1815,101,10093,0
38,492,-12015,11128,-67,-271,-395,511,33,1728,69,10000,0
39,386,-12017,11129,-153,-280,-432,536,-90,1647,19,10044,0
40,278,-12024,11124,-228,-296,-460,558,-225,1563,-49,10068,0
41,173,-12034,11113,-296,-316,-482,582,-324,1481,-126,10005,0
42,77,-12049,11096,-361,-356,-497,621,-362,1395,-207,9995,0
43,6,12067,-11074,425,-364,-521,627,-297,1299,-284,10025,0
44,81,12089,-11047,485,-364,-555,622,-204,1193,-354,10029,0
45,144,12116,-11015,541,-398,-598,593,-155,1082,-424,10093,0
46,184,12152,-10971,596,-401,-628,585,-91,967,-498,9980,0
47,217,12194,-10921,646,-406,-655,575,96,765,-666,10013,0
48,247,12242,-10864,689,-412,-680,577,131,672,-761,9991,0
49,275,12298,-10798,724,-409,-701,589,110,590,-872,10152,0
50,299,12360,-10724,752,-410,-702,598,68,503,-996,9998,0
51,311,12429,-10642,778,-413,-698,600,58,406,-1123,9984,0
52,304,12505,-10551,805,-445,-646,609,151,294,-1245,9999,0
53,282,12586,-10453,829,-462,-608,600,324,165,-1359,10098,0
54,251,12671,-10349,847,-489,-574,569,453,25,-1451,9999,0
55,215,12759,-10241,854,-521,-552,529,483,-106,-1525,10017,0
56,215,12759,-10241,854,-518,-560,447,451,-229,-1585,10028,0
57,176,12850,-10128,852,-495,-565,404,422,-332,-1651,10089,0
58,134,12944,-10008,843,-458,-565,361,394,-419,-1737,10000,0
59,90,13044,-9879,829,-429,-543,322,391,-485,-1855,10000,0
60,44,13150,-9739,813,-392,-464,266,402,-527,-2002,10000,0
61,2,-13263,9586,-795,-379,-385,241,394,-547,-2173,10118,0
62,50,-13383,9419,-777,-390,-281,227,418,-554,-2353,10000,0
63,98,-13509,9238,-761,-371,-37,218,441,-549,-2515,10005,0
64,147,-13639,9047,-745,-369,114,198,456,-549,-2638,9974,0
65,198,-13769,8847,-730,-353,261,179,488,-555,-2724,10118,0
66,253,-13897,8644,-718,-330,384,161,548,-557,-2750,10028,0
67,316,-14021,8440,-710,-300,611,127,647,-563,-2722,9964,0
68,389,-14139,8239,-707,-258,707,106,777,-572,-2655,10036,0
69,469,-14249,8042,-705,-210,785,76,854,-586,-2557,10000,0
70,551,-14351,7853,-704,-170,910,-6,882,-597,-2438,10113,0
71,638,-14445,7673,-702,-150,967,-58,920,-610,-2298,9978,0
72,727,-14530,7504,-701,-134,1017,-110,947,-613,-2145,10006,0
73,816,-14606,7345,-700,-128,1059,-161,941,-602,-1979,10020,0
74,903,-14673,7199,-700,-101,1109,-249,936,-574,-1810,10109,0
75,992,-14732,7067,-703,-56,1122,-284,959,-532,-1632,10006,0
76,1078,-14782,6947,-708,-35,1128,-317,949,-477,-1456,9994,0
77,1157,-14825,6841,-716,-11,1144,-355,884,-416,-1287,10006,0
78,1229,-14862,6747,-725,40,1135,-423,814,-342,-1128,10116,0
79,1289,-14893,6667,-737,57,1134,-447,696,-250,-967,10004,0
80,1334,-14918,6599,-750,61,1126,-470,550,-142,-816,9968,0
81,1363,-14938,6545,-767,96,1048,-483,393,-20,-665,10014,0
82,1377,-14954,6503,-788,86,1035,-466,245,113,-524,10130,0
83,1378,-14965,6474,-817,65,996,-422,147,259,-385,9999,0
84,1372,-14971,6456,-854,131,980,-423,110,397,-262,10024,0
85,1359,-14974,6448,-898,93,899,-289,68,514,-149,9964,0
86,1336,-14972,6449,-946,79,880,-239,-20,618,-43,10116,0
87,1306,-14968,6458,-999,73,856,-188,-82,706,50,9995,0
88,1265,-14959,6476,-1052,62,818,-120,-189,770,152,9980,0
89,1216,-14948,6503,-1105,51,798,-99,-284,817,256,10035,0
90,1159,-14933,6540,-1158,51,798,-99,-377,854,367,10113,0
# GESTURE_END
