# GESTURE_START label=0 caster=lucky rep=5 nsamples=46 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,9902,-4529,-6897,-10114,14,3,-8,180,396,-127,10042,0
1,9913,-4485,-6898,-10122,-27,49,17,310,386,-191,10055,0
2,9926,-4441,-6901,-10127,-36,32,34,348,372,-170,10049,0
3,9940,-4405,-6896,-10133,-20,19,43,239,380,-99,10049,0
4,9951,-4371,-6890,-10141,-11,26,45,176,364,-121,9959,0
5,9958,-4337,-6887,-10151,-22,27,38,196,331,-178,10050,0
6,9964,-4305,-6884,-10160,-17,8,31,185,306,-166,10046,0
7,9969,-4276,-6879,-10171,-15,1,21,118,299,-160,10013,0
8,9970,-4250,-6872,-10186,-4,9,4,68,285,-209,9999,0
9,9969,-4224,-6867,-10201,16,12,-20,68,285,-209,10109,0
10,9972,-4197,-6861,-10213,19,11,-21,72,266,-215,9992,0
11,9978,-4168,-6855,-10223,13,15,-21,97,281,-178,10000,0
12,9984,-4138,-6848,-10234,16,33,-18,123,308,-159,10009,0
13,9994,-4109,-6838,-10243,15,22,-10,132,330,-156,10125,0
14,10004,-4081,-6827,-10251,3,14,-10,121,353,-101,10092,0
15,10010,-4054,-6817,-10263,9,19,-25,90,367,-69,9968,0
16,10012,-4023,-6811,-10277,15,38,-26,72,356,-132,10041,0
17,10016,-3992,-6808,-10287,18,35,-25,81,344,-196,9971,0
18,10029,-3959,-6804,-10290,5,26,-25,129,353,-157,10026,0
19,10049,-3928,-6797,-10286,0,6,-24,198,371,-42,10002,0
20,10070,-3899,-6790,-10282,3,9,-27,228,385,56,10005,0
21,10087,-3870,-6785,-10280,15,7,-36,222,378,73,10005,0
22,10100,-3840,-6779,-10282,19,7,-41,202,366,22,10108,0
23,10109,-3805,-6777,-10288,19,38,-37,176,374,-53,9984,0
24,10119,-3766,-6778,-10292,10,35,-33,206,390,-123,10021,0
25,10137,-3730,-6770,-10292,3,15,-26,254,406,-112,10022,0
26,10160,-3699,-6754,-10292,19,6,-18,219,445,-5,10000,0
27,10182,-3666,-6734,-10294,7,23,-3,145,483,66,10122,0
28,10201,-3627,-6719,-10299,6,29,4,145,494,31,9964,0
29,10221,-3586,-6707,-10302,5,45,19,193,492,-35,10000,0
30,10244,-3545,-6694,-10301,-21,50,40,245,488,-40,10055,0
31,10271,-3510,-6676,-10298,-19,36,50,261,498,12,10081,0
32,10297,-3481,-6654,-10296,-11,29,48,205,502,90,10004,0
33,10320,-3453,-6634,-10296,-9,31,44,123,491,123,9995,0
34,10339,-3424,-6617,-10298,-12,38,44,114,455,86,9996,0
35,10357,-3396,-6600,-10299,-15,48,39,127,425,31,10106,0
36,10377,-3369,-6583,-10299,-19,50,36,123,419,26,9999,0
37,10400,-3341,-6563,-10298,-12,27,33,124,412,65,9994,0
38,10424,-3319,-6540,-10295,-11,27,23,94,406,142,10019,0
39,10443,-3297,-6518,-10297,-3,35,8,47,400,182,10124,0
40,10453,-3277,-6497,-10307,15,44,-3,15,387,107,9973,0
41,10468,-3255,-6474,-10313,15,53,5,-45,373,-24,10000,0
42,10493,-3236,-6448,-10310,11,42,23,-26,410,50,10048,0
43,10525,-3221,-6419,-10300,0,20,34,4,436,210,10076,0
44,10555,-3208,-6389,-10292,-6,-14,37,3,449,320,10022,0
45,10578,-3194,-6361,-10289,-1,-14,39,-16,431,295,9981,0
# GESTURE_END
