# GESTURE_START label=0 caster=lucky rep=11 nsamples=51 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,11149,-3920,-3846,-10676,-37,18,20,148,-184,-332,9975,0
1,11126,-3914,-3872,-10692,-37,4,16,143,-210,-405,10027,0
2,11108,-3911,-3898,-10704,-31,0,18,124,-233,-375,10113,0
3,11092,-3907,-3925,-10712,-32,-4,18,136,-243,-308,10000,0
4,11075,-3901,-3953,-10720,-31,4,24,173,-247,-271,10000,0
5,11075,-3901,-3953,-10720,-29,7,29,195,-245,-287,10024,0
6,11057,-3893,-3986,-10731,-38,9,24,229,-259,-332,10104,0
7,11035,-3884,-4021,-10743,-37,23,23,242,-283,-376,9970,0
8,11010,-3880,-4061,-10755,-39,25,20,227,-315,-404,10022,0
9,10986,-3878,-4100,-10765,-38,22,17,217,-324,-377,10008,0
10,10963,-3877,-4138,-10775,-22,23,20,207,-334,-354,9995,0
11,10939,-3875,-4178,-10784,-29,25,18,219,-340,-375,10140,0
12,10913,-3874,-4218,-10795,-37,27,17,214,-339,-394,9961,0
13,10887,-3873,-4257,-10807,-29,38,17,200,-347,-399,9990,0
14,10861,-3873,-4299,-10817,-25,48,18,208,-372,-386,10030,0
15,10836,-3875,-4340,-10824,-19,47,19,209,-379,-354,10097,0
16,10814,-3876,-4382,-10829,-17,52,18,244,-386,-312,10000,0
17,10796,-3876,-4425,-10829,-35,43,24,277,-385,-262,10030,0
18,10779,-3878,-4469,-10827,-20,45,22,283,-411,-219,9992,0
19,10763,-3883,-4514,-10823,-33,37,24,269,-434,-196,10003,0
20,10746,-3889,-4557,-10820,-36,28,28,245,-443,-212,10122,0
21,10727,-3891,-4600,-10820,-10,5,1,224,-480,-209,9986,0
22,10706,-3899,-4645,-10818,-14,6,0,217,-511,-229,10014,0
23,10683,-3908,-4692,-10818,-11,7,-6,235,-500,-281,9972,0
24,10659,-3914,-4741,-10818,-14,4,-13,252,-491,-289,10031,0
25,10637,-3920,-4788,-10817,-16,-1,-16,261,-471,-280,10104,0
26,10614,-3924,-4836,-10816,-8,-5,-19,282,-472,-283,10010,0
27,10593,-3926,-4885,-10814,-22,-13,-11,304,-469,-266,9983,0
28,10574,-3928,-4933,-10810,-11,-18,-16,305,-444,-251,10020,0
29,10554,-3929,-4981,-10808,-20,-16,-3,311,-444,-263,10113,0
30,10531,-3927,-5031,-10807,-37,-2,8,339,-439,-309,9993,0
31,10508,-3922,-5084,-10807,-41,4,11,386,-450,-353,10033,0
32,10484,-3915,-5140,-10806,-40,32,12,418,-480,-349,9974,0
33,10462,-3910,-5201,-10800,-43,26,26,466,-509,-312,10000,0
34,10445,-3907,-5260,-10789,-36,10,27,466,-505,-218,10117,0
35,10431,-3909,-5316,-10774,-33,14,7,427,-521,-154,10004,0
36,10412,-3912,-5374,-10763,-36,24,12,411,-547,-206,9993,0
37,10387,-3914,-5432,-10757,-31,22,1,373,-552,-303,10003,0
38,10358,-3917,-5491,-10755,-11,30,-4,353,-575,-350,10115,0
39,10330,-3920,-5550,-10750,-25,28,1,372,-577,-331,10020,0
40,10306,-3922,-5608,-10742,-22,31,4,386,-551,-277,9994,0
41,10283,-3925,-5665,-10733,-24,43,11,387,-550,-256,9990,0
42,10258,-3925,-5726,-10724,-36,51,15,425,-567,-286,10016,0
43,10236,-3926,-5788,-10712,-36,51,15,443,-579,-253,10112,0
44,10214,-3933,-5848,-10698,-35,37,11,402,-616,-198,9977,0
45,10190,-3944,-5905,-10685,-17,33,3,343,-626,-201,10001,0
46,10163,-3952,-5961,-10677,-17,35,6,320,-603,-261,9999,0
47,10137,-3958,-6018,-10667,-9,54,3,352,-590,-258,9948,0
48,10114,-3965,-6074,-10655,-20,45,1,359,-584,-221,10189,0
49,10089,-3973,-6128,-10645,-21,43,3,330,-581,-230,9979,0
50,10063,-3982,-6180,-10636,-18,47,-4,281,-578,-240,10009,0
# GESTURE_END
