# GESTURE_START label=0 caster=lucky rep=8 nsamples=96 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,8814,-2795,-6101,-12071,1,71,-2,314,-602,-90,10000,0
1,8808,-2819,-6148,-12046,-14,42,12,353,-570,105,10000,0
2,8813,-2846,-6194,-12013,-16,19,13,377,-569,277,10005,0
3,8819,-2876,-6240,-11978,-30,-14,22,363,-582,309,10026,0
4,8816,-2905,-6289,-11947,-25,-36,15,362,-623,194,10046,0
5,8802,-2928,-6347,-11921,-6,-30,20,439,-663,22,10048,0
6,8780,-2947,-6413,-11896,-36,-23,18,505,-719,-77,10049,0
7,8758,-2968,-6478,-11872,-46,-23,6,477,-736,-77,10048,0
8,8735,-2992,-6540,-11849,-37,-13,0,424,-732,-64,9947,0
9,8713,-3019,-6598,-11826,-37,-17,1,377,-735,-41,10069,0
10,8689,-3046,-6655,-11806,-32,-23,-8,349,-730,-77,10035,0
11,8658,-3068,-6716,-11788,-30,-17,-15,392,-743,-173,10007,0
12,8627,-3089,-6780,-11769,-27,18,-39,437,-751,-183,9994,0
13,8604,-3110,-6840,-11745,-9,27,0,437,-751,-183,10096,0
14,8582,-3133,-6890,-11725,-31,-3,-13,421,-699,-70,10006,0
15,8567,-3158,-6946,-11697,-4,-36,4,330,-644,-60,9994,0
16,8551,-3181,-7008,-11665,-20,-37,-5,406,-681,45,10004,0
17,8530,-3201,-7076,-11634,-40,-40,-10,502,-717,30,10194,0
18,8502,-3221,-7145,-11607,-39,-34,-11,539,-747,-39,9999,0
19,8467,-3240,-7215,-11584,-20,4,-27,516,-778,-122,10018,0
20,8431,-3259,-7285,-11561,-15,10,-27,500,-806,-210,10000,0
21,8396,-3276,-7356,-11537,-13,19,-33,490,-801,-220,10028,0
22,8362,-3290,-7424,-11514,0,41,-25,518,-801,-219,9995,0
23,8333,-3305,-7492,-11487,-34,43,-41,519,-748,-227,10002,0
24,8316,-3326,-7560,-11448,-4,41,-10,531,-743,-152,10002,0
25,8307,-3348,-7629,-11403,-12,26,12,595,-748,41,9997,0
26,8296,-3372,-7699,-11356,-27,29,31,642,-735,150,10036,0
27,8278,-3396,-7767,-11316,-49,37,35,658,-765,152,10078,0
28,8247,-3417,-7828,-11290,-49,38,22,578,-795,57,10000,0
29,8204,-3440,-7887,-11273,-19,36,22,431,-824,-60,10015,0
30,8153,-3468,-7947,-11260,3,62,-28,322,-861,-191,10013,0
31,8102,-3496,-8003,-11248,31,93,-25,266,-890,-314,10047,0
32,8056,-3523,-8052,-11238,0,70,-60,227,-856,-330,10051,0
33,8028,-3557,-8100,-11213,28,58,-38,184,-776,-266,10003,0
34,8010,-3596,-8145,-11181,6,24,-38,252,-764,-14,9987,0
35,7995,-3635,-8188,-11147,0,21,-30,273,-742,153,10018,0
36,7980,-3673,-8231,-11114,0,21,-10,277,-728,191,10106,0
37,7962,-3709,-8276,-11081,-19,25,20,275,-712,170,10006,0
38,7939,-3746,-8322,-11050,-38,19,18,288,-728,142,10003,0
39,7908,-3783,-8372,-11022,-35,32,-1,275,-759,92,10001,0
40,7870,-3817,-8423,-11000,-39,44,-28,265,-823,5,10121,0
41,7836,-3857,-8471,-10972,8,41,-61,222,-846,-62,9980,0
42,7813,-3901,-8521,-10935,13,21,-69,224,-860,9,10006,0
43,7803,-3944,-8569,-10889,-1,-4,-34,302,-848,161,10004,0
44,7797,-3989,-8620,-10837,-40,-52,-32,384,-792,296,10113,0
45,7790,-4034,-8667,-10787,-52,-79,-2,439,-801,369,10049,0
46,7774,-4078,-8715,-10743,-46,-106,10,397,-793,365,9948,0
47,7742,-4113,-8768,-10710,-41,-113,1,341,-817,248,10004,0
48,7691,-4136,-8828,-10689,-60,-75,-31,327,-849,4,10019,0
49,7628,-4152,-8895,-10672,-42,-34,-57,308,-873,-297,10126,0
50,7571,-4168,-8960,-10652,-22,3,-65,339,-920,-475,10000,0
51,7526,-4187,-9016,-10628,-44,-17,-88,367,-897,-416,9991,0
52,7488,-4210,-9070,-10601,-7,10,-65,336,-790,-253,9976,0
53,7450,-4234,-9125,-10571,7,33,-79,344,-784,-154,10076,0
54,7415,-4256,-9179,-10539,11,45,-72,364,-805,-138,10054,0
55,7384,-4277,-9233,-10506,4,67,-76,385,-765,-110,10044,0
56,7355,-4300,-9283,-10473,12,81,-81,409,-743,-79,9969,0
57,7328,-4323,-9326,-10444,8,84,-64,383,-717,-49,10030,0
58,7300,-4347,-9366,-10418,15,93,-74,306,-654,-28,10077,0
59,7272,-4372,-9399,-10397,36,96,-83,250,-650,-31,9889,0
60,7245,-4396,-9428,-10379,40,108,-83,169,-602,-31,10107,0
61,7221,-4417,-9458,-10360,50,137,-78,125,-555,-47,10019,0
62,7208,-4442,-9485,-10334,26,151,-53,162,-528,-27,10116,0
63,7209,-4477,-9503,-10301,17,131,-42,211,-489,116,9985,0
64,7214,-4523,-9509,-10273,4,110,-68,162,-444,357,10025,0
65,7211,-4578,-9506,-10252,89,114,-72,18,-421,472,9990,0
66,7189,-4628,-9502,-10249,56,119,-58,-169,-468,457,9999,0
67,7189,-4628,-9502,-10249,70,121,-89,-328,-496,210,10093,0
68,7167,-4656,-9508,-10247,42,145,-159,-159,-389,13,10035,0
69,7140,-4677,-9521,-10243,68,163,-133,-73,-410,-72,9989,0
70,7124,-4704,-9524,-10240,82,130,-140,-147,-327,76,9999,0
