# GESTURE_START label=0 caster=lucky rep=2 nsamples=93 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,653,-8664,-13890,89,-491,-89,-11,73,1884,133,10055,0
1,797,-8672,-13878,15,-456,-73,74,147,1865,112,9971,0
2,941,-8678,-13865,-55,-434,-47,128,147,1865,112,10024,0
3,1085,-8685,-13850,-126,-438,-19,186,198,1853,99,10074,0
4,1220,-8693,-13832,-207,-491,10,312,176,1847,110,10007,0
5,1344,-8704,-13812,-303,-499,-10,363,33,1834,136,9992,0
6,1455,-8718,-13789,-413,-490,-41,399,-201,1814,172,10130,0
7,1558,-8733,-13764,-526,-492,-66,428,-400,1774,197,10066,0
8,1657,-8748,-13739,-638,-481,-84,486,-488,1724,211,10030,0
9,1754,-8762,-13712,-747,-492,-89,517,-499,1673,214,9981,0
10,1847,-8775,-13685,-852,-498,-92,550,-496,1634,214,10000,0
11,1939,-8787,-13658,-950,-503,-93,581,-467,1581,213,10027,0
12,2032,-8798,-13632,-1037,-472,-109,649,-407,1522,210,10008,0
13,2125,-8806,-13607,-1111,-475,-105,677,-296,1459,205,10022,0
14,2218,-8811,-13583,-1172,-501,-90,707,-161,1383,194,9970,0
15,2308,-8815,-13561,-1225,-525,-60,747,-35,1305,178,10119,0
16,2391,-8819,-13539,-1277,-521,-63,760,24,1225,170,10009,0
17,2467,-8823,-13518,-1329,-505,-76,771,9,1146,162,10028,0
18,2536,-8827,-13497,-1383,-483,-103,781,-54,1085,150,10009,0
19,2601,-8828,-13478,-1435,-435,-142,810,-114,1025,131,10020,0
20,2664,-8827,-13462,-1482,-423,-142,834,-109,974,104,10075,0
21,2725,-8822,-13448,-1526,-409,-126,867,-65,926,63,9988,0
22,2781,-8814,-13437,-1568,-385,-70,931,-41,879,18,10009,0
23,2830,-8806,-13427,-1610,-392,-41,953,-54,826,-20,10001,0
24,2870,-8798,-13419,-1652,-400,-10,961,-86,753,-49,10112,0
25,2903,-8791,-13411,-1694,-404,9,951,-138,672,-62,10002,0
26,2929,-8785,-13404,-1732,-391,46,929,-185,586,-65,10000,0
27,2949,-8781,-13398,-1769,-373,52,921,-201,508,-58,9995,0
28,2965,-8780,-13390,-1805,-368,50,924,-219,440,-41,10112,0
29,2977,-8782,-13382,-1838,-367,69,935,-249,389,-18,10010,0
30,2985,-8786,-13373,-1867,-357,61,941,-257,330,11,10000,0
31,2990,-8793,-13364,-1890,-355,52,949,-243,265,43,10056,0
32,2991,-8803,-13356,-1906,-365,41,950,-214,198,79,10061,0
33,2988,-8814,-13347,-1915,-382,7,926,-172,119,109,10028,0
34,2981,-8827,-13340,-1919,-403,-14,917,-138,33,135,9991,0
35,2969,-8839,-13334,-1919,-417,-29,916,-118,-45,146,9989,0
36,2951,-8852,-13330,-1920,-414,-43,920,-108,-114,142,10126,0
37,2926,-8865,-13327,-1921,-377,-66,950,-149,-178,123,9981,0
38,2895,-8877,-13325,-1923,-351,-66,963,-196,-235,97,10000,0
39,2855,-8888,-13326,-1924,-334,-49,973,-242,-303,74,10029,0
40,2805,-8901,-13327,-1928,-365,-20,960,-282,-378,51,10099,0
41,2740,-8916,-13330,-1939,-378,-17,942,-379,-467,33,10007,0
42,2666,-8931,-13333,-1949,-392,-11,915,-526,-565,16,10000,0
43,2586,-8945,-13339,-1951,-415,-7,892,-598,-663,-6,9990,0
44,2510,-8956,-13349,-1933,-390,18,841,-528,-766,-22,10021,0
45,2437,-8966,-13361,-1895,-372,37,797,-318,-864,-25,10117,0
46,2361,-8976,-13374,-1850,-350,44,743,-112,-959,-22,9979,0
47,2277,-8988,-13387,-1807,-324,41,611,-54,-1042,-13,10021,0
48,2186,-9001,-13398,-1767,-339,31,552,-126,-1099,-8,9988,0
49,2096,-9014,-13410,-1723,-362,37,506,-208,-1143,-8,10129,0
50,2012,-9024,-13423,-1667,-381,57,497,-159,-1168,-9,9984,0
51,1932,-9033,-13437,-1599,-411,131,526,4,-1188,-6,10013,0
52,1847,-9045,-13449,-1530,-353,144,527,139,-1217,2,9982,0
53,1847,-9045,-13449,-1530,-302,140,513,106,-1272,24,10136,0
54,1752,-9059,-13459,-1467,-280,126,479,-22,-1334,55,9982,0
55,1643,-9078,-13466,-1413,-305,76,362,-194,-1408,88,10021,0
56,1520,-9101,-13469,-1370,-323,29,322,-401,-1478,120,10012,0
57,1382,-9127,-13470,-1336,-359,8,297,-589,-1548,142,10100,0
58,1238,-9153,-13470,-1300,-410,20,259,-613,-1624,148,9991,0
59,1092,-9178,-13470,-1252,-360,16,215,-507,-1715,149,10000,0
60,947,-9203,-13470,-1187,-310,-3,153,-348,-1828,156,9989,0
61,800,-9227,-13470,-1105,-281,-41,91,-181,-1948,168,10116,0
62,655,-9251,-13469,-1004,-274,-50,-22,-5,-2061,177,10031,0
63,510,-9274,-13468,-888,-274,-30,-59,143,-2146,176,9990,0
64,359,-9296,-13465,-768,-292,20,-86,140,-2227,174,10011,0
65,196,-9318,-13459,-655,-361,96,-193,-1,-2306,184,10131,0
66,13,-9341,-13449,-557,-379,83,-310,-284,-2393,214,9994,0
67,193,9367,13433,475,-373,28,-444,-583,-2501,269,10022,0
68,412,9395,13411,400,-340,-41,-575,-747,-2585,330,9980,0
69,628,9425,13383,317,-254,-146,-775,-643,-2609,379,10016,0
70,825,9456,13353,213,-231,-155,-838,-317,-2573,405,10087,0
71,999,9487,13320,89,-206,-149,-877,23,-2491,410,10012,0
72,1158,9516,13287,-41,-180,-143,-910,175,-2393,393,9988,0
73,1315,9540,13254,-158,-169,-106,-931,61,-2287,357,10012,0
74,1477,9558,13223,-254,-146,-82,-959,-168,-2183,309,10105,0
75,1642,9569,13193,-329,-105,-66,-1017,-398,-2077,256,10000,0
76,1810,9576,13165,-388,-49,-80,-1119,-569,-1986,219,10000,0
77,1972,9580,13137,-439,-15,-73,-1148,-607,-1887,205,10000,0
78,2116,9585,13108,-498,0,-50,-1159,-409,-1772,205,10113,0
79,2236,9594,13079,-572,21,-38,-1176,-103,-1647,214,10036,0
80,2336,9606,13049,-655,64,-19,-1182,117,-1531,225,9968,0
81,2425,9620,13018,-738,78,-2,-1181,197,-1419,240,9998,0
82,2505,9635,12987,-816,95,3,-1185,212,-1310,254,10118,0
83,2576,9652,12955,-889,98,-20,-1143,237,-1199,284,9994,0
84,2637,9673,12922,-960,127,-76,-1228,293,-1089,328,10022,0
85,2684,9701,12887,-1033,140,-151,-1177,420,-967,387,10000,0
86,2718,9734,12849,-1104,140,-151,-1177,503,-842,452,10109,0
87,2734,9772,12809,-1177,89,-186,-1181,659,-697,492,9989,0
88,2738,9814,12770,-1245,85,-335,-1129,697,-543,515,9995,0
89,2727,9856,12733,-1308,82,-379,-1095,751,-376,509,9997,0
90,2706,9898,12700,-1363,58,-436,-1030,752,-210,480,10124,0
91,2672,9937,12671,-1411,37,-465,-962,770,-53,425,9985,0
92,2628,9973,12647,-1454,22,-545,-841,786,86,369,10014,0
# GESTURE_END
