# GESTURE_START label=0 caster=lucky rep=15 nsamples=116 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,971,-8731,-13319,3726,-88,213,584,723,-1225,338,9833,0
1,896,-8725,-13302,3818,-73,169,577,450,-1280,311,10001,0
2,803,-8715,-13293,3890,-75,89,566,133,-1331,253,9999,0
3,696,-8699,-13294,3943,-80,65,559,-158,-1380,177,10001,0
4,575,-8676,-13303,3982,-91,42,556,-386,-1438,84,10006,0
5,445,-8645,-13319,4013,-85,17,551,-534,-1503,-14,9996,0
6,311,-8605,-13339,4044,-96,-4,537,-572,-1576,-115,9997,0
7,173,-8554,-13364,4080,-109,9,515,-557,-1662,-219,10000,0
8,28,-8494,-13393,4115,-114,20,477,-628,-1759,-323,10000,0
9,131,8422,13430,-4139,-80,45,376,-828,-1856,-433,10001,0
10,307,8339,13477,-4144,-59,82,299,-1138,-1936,-555,9999,0
11,504,8244,13537,-4122,-33,139,201,-1570,-2003,-680,10000,0
12,724,8136,13609,-4063,-31,202,84,-2092,-2046,-793,10001,0
13,966,8017,13694,-3963,-67,319,-200,-2650,-2050,-876,10000,0
14,1222,7891,13784,-3830,-83,366,-367,-3070,-2020,-927,10000,0
15,1478,7761,13872,-3684,-38,410,-544,-3199,-1941,-935,10003,0
16,1715,7637,13949,-3550,-20,463,-736,-2940,-1831,-873,9997,0
17,1921,7529,14005,-3451,-134,595,-1045,-2353,-1703,-731,9999,0
18,2089,7446,14037,-3403,-132,645,-1174,-1554,-1560,-526,10001,0
19,2217,7392,14045,-3407,-130,653,-1264,-733,-1406,-272,10000,0
20,2312,7367,14033,-3449,-148,566,-1387,-97,-1241,-11,9999,0
21,2385,7367,14008,-3502,-168,476,-1444,213,-1044,213,10002,0
22,2442,7383,13977,-3549,-138,402,-1472,267,-815,382,9998,0
23,2495,7408,13951,-3564,-120,239,-1482,-18,-583,491,10001,0
24,2540,7437,13931,-3548,-124,21,-1510,-294,-323,527,10003,0
25,2578,7465,13921,-3503,-101,-116,-1464,-558,-85,499,9997,0
26,2601,7489,13918,-3444,-36,-174,-1467,-654,139,419,9999,0
27,2605,7509,13923,-3379,-78,-248,-1429,-631,361,304,10002,0
28,2589,7524,13934,-3310,-85,-271,-1413,-592,584,167,9999,0
29,2550,7533,13953,-3240,-114,-282,-1381,-517,809,27,10003,0
30,2486,7538,13977,-3175,-150,-259,-1341,-337,1027,-108,9996,0
31,2396,7540,14004,-3119,-208,-185,-1232,-127,1242,-225,10001,0
32,2282,7540,14034,-3069,-252,-138,-1165,38,1444,-321,10000,0
33,2150,7538,14068,-3015,-277,-92,-1097,91,1642,-399,9999,0
34,2006,7533,14106,-2948,-296,-62,-1020,18,1833,-458,10001,0
35,1854,7525,14148,-2862,-312,-20,-873,-144,2016,-500,10000,0
36,1695,7515,14194,-2757,-324,6,-787,-315,2181,-525,10000,0
37,1531,7505,14242,-2636,-340,41,-696,-449,2328,-534,10000,0
38,1361,7494,14289,-2501,-358,103,-521,-550,2451,-521,10006,0
39,1187,7485,14333,-2356,-378,120,-426,-634,2547,-493,9994,0
40,1011,7478,14375,-2201,-396,129,-332,-714,2623,-453,10004,0
41,834,7474,14413,-2039,-404,125,-246,-764,2670,-404,10042,0
42,655,7472,14445,-1876,-400,96,-93,-764,2697,-356,10057,0
43,473,7471,14472,-1716,-414,86,-19,-711,2706,-313,10055,0
44,291,7472,14495,-1558,-412,83,55,-677,2704,-279,10047,0
45,111,7473,14513,-1397,-398,82,181,-717,2691,-250,10051,0
46,65,-7474,-14527,1234,-409,82,243,-758,2668,-219,9949,0
47,239,-7477,-14537,1072,-417,77,302,-749,2637,-184,10065,0
48,413,-7481,-14542,917,-422,76,365,-681,2604,-147,10008,0
49,586,-7486,-14542,770,-399,90,494,-597,2555,-102,10005,0
50,756,-7492,-14537,628,-407,89,559,-597,2555,-102,10095,0
51,919,-7501,-14529,486,-402,87,618,-557,2497,-57,10000,0
52,1072,-7511,-14518,339,-375,57,732,-591,2431,-19,10000,0
53,1215,-7522,-14503,189,-369,50,779,-698,2359,15,10000,0
54,1348,-7534,-14486,41,-380,51,820,-786,2272,46,10197,0
55,1473,-7548,-14467,-102,-381,56,850,-815,2169,71,10009,0
56,1589,-7562,-14445,-238,-361,60,907,-805,2053,97,10004,0
57,1696,-7578,-14422,-368,-368,49,923,-788,1929,127,9999,0
58,1794,-7594,-14398,-491,-359,27,936,-774,1809,156,10004,0
59,1885,-7611,-14373,-606,-348,12,943,-761,1685,179,10028,0
60,1971,-7627,-14348,-709,-331,45,976,-709,1563,190,10024,0
61,2049,-7643,-14324,-803,-328,58,993,-616,1444,193,9969,0
62,2119,-7660,-14300,-893,-325,62,1008,-560,1327,199,10000,0
63,2180,-7678,-14275,-979,-322,92,1040,-571,1216,209,10128,0
64,2232,-7698,-14250,-1058,-328,107,1054,-579,1104,225,10018,0
65,2277,-7720,-14226,-1129,-333,123,1070,-564,982,250,10002,0
66,2315,-7746,-14200,-1190,-337,132,1086,-521,858,283,9981,0
67,2347,-7775,-14175,-1242,-329,126,1111,-473,737,325,10042,0
68,2371,-7808,-14149,-1284,-334,120,1125,-419,614,373,10064,0
69,2388,-7844,-14124,-1315,-331,112,1140,-357,483,417,10014,0
70,2395,-7883,-14099,-1339,-329,98,1166,-299,348,461,9986,0
71,2392,-7925,-14074,-1359,-323,99,1173,-288,215,494,10009,0
72,2376,-7970,-14049,-1376,-328,100,1178,-313,79,519,10134,0
73,2350,-8019,-14024,-1388,-332,92,1180,-350,-61,546,9984,0
74,2312,-8071,-14000,-1394,-337,61,1176,-376,-204,576,10000,0
75,2266,-8124,-13977,-1390,-336,57,1172,-381,-346,602,9987,0
76,2212,-8179,-13956,-1372,-343,55,1166,-332,-499,622,10127,0
77,2151,-8236,-13935,-1342,-346,47,1154,-243,-651,643,10000,0
78,2083,-8293,-13915,-1299,-377,36,1136,-161,-795,660,10019,0
79,2008,-8350,-13897,-1247,-380,31,1135,-82,-936,676,10008,0
80,1924,-8408,-13879,-1187,-379,32,1136,-25,-1070,679,10090,0
81,1831,-8465,-13862,-1120,-383,45,1126,-5,-1201,681,10000,0
82,1727,-8523,-13846,-1047,-385,47,1113,5,-1334,676,10048,0
83,1614,-8580,-13830,-968,-380,37,1081,15,-1476,672,9952,0
84,1487,-8637,-13814,-887,-387,21,1045,-7,-1607,667,10029,0
85,1351,-8694,-13798,-802,-379,-35,957,-48,-1743,662,10087,0
86,1207,-8747,-13783,-710,-351,-53,921,-68,-1868,649,10020,0
87,1058,-8797,-13768,-610,-349,-60,864,-42,-1978,622,9990,0
88,905,-8843,-13754,-501,-349,-80,728,6,-2079,585,10019,0
89,749,-8884,-13741,-386,-351,-88,661,64,-2170,547,10096,0
90,591,-8920,-13728,-269,-360,-104,594,115,-2236,498,10009,0
91,430,-8952,-13715,-152,-382,-123,533,120,-2276,454,9992,0
92,267,-8978,-13702,-35,-466,-102,369,99,-2295,404,10039,0
93,102,-9000,-13690,83,-507,-42,287,94,-2318,352,9980,0
