# GESTURE_START label=0 caster=lucky rep=13 nsamples=102 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1391,8009,13911,-2974,-47,8,-253,-425,525,-257,9996,0
1,1366,7995,13933,-2920,-50,16,-228,-454,547,-267,10000,0
2,1340,7980,13955,-2866,-39,48,-161,-444,550,-267,10000,0
3,1315,7965,13977,-2812,-28,68,-118,-443,536,-269,9999,0
4,1292,7950,13998,-2758,-73,67,-125,-462,516,-264,10001,0
5,1271,7935,14019,-2707,-27,85,-101,-446,488,-260,10000,0
6,1250,7920,14038,-2663,-50,109,-88,-362,446,-251,10000,0
7,1231,7906,14055,-2623,-52,119,-88,-329,397,-238,10000,0
8,1216,7892,14071,-2584,-54,119,-103,-352,348,-222,10001,0
9,1206,7878,14086,-2546,-57,151,-149,-359,302,-205,9999,0
10,1201,7866,14101,-2508,-73,161,-187,-379,253,-179,10000,0
11,1199,7855,14113,-2471,-72,163,-241,-392,212,-147,10000,0
12,1199,7848,14123,-2437,-63,173,-303,-367,181,-100,10000,0
13,1199,7845,14130,-2407,-88,197,-463,-310,167,-44,10001,0
14,1195,7847,14133,-2384,-104,204,-553,-214,178,21,9999,0
15,1184,7856,14132,-2366,-104,225,-636,-108,218,93,10000,0
16,1165,7873,14127,-2353,-116,182,-781,6,293,175,10002,0
17,1132,7898,14117,-2346,-117,138,-821,151,402,253,10000,0
18,1084,7930,14103,-2342,-102,86,-846,280,528,316,10012,0
19,1023,7966,14087,-2340,-133,56,-863,374,673,353,10003,0
20,951,8006,14072,-2329,-139,-62,-884,345,831,368,9997,0
21,870,8045,14059,-2301,-125,-127,-870,229,1022,351,9999,0
22,780,8083,14051,-2252,-145,-173,-840,60,1219,303,10001,0
23,682,8116,14047,-2183,-174,-248,-756,-104,1420,234,10019,0
24,573,8146,14048,-2097,-199,-251,-688,-206,1616,155,10052,0
25,453,8170,14053,-2000,-217,-249,-621,-269,1784,75,10056,0
26,320,8189,14059,-1899,-236,-235,-554,-246,1935,1,10047,0
27,174,8205,14066,-1797,-286,-158,-417,-169,2062,-54,10047,0
28,17,8218,14072,-1694,-295,-137,-342,-122,2167,-88,9964,0
29,146,-8229,-14078,1585,-298,-114,-259,-141,2266,-116,10043,0
30,311,-8238,-14083,1465,-315,-77,-167,-241,2341,-135,10053,0
31,472,-8247,-14087,1332,-325,-36,-3,-387,2389,-138,10000,0
32,632,-8255,-14088,1190,-319,-36,64,-487,2423,-129,10002,0
33,792,-8262,-14087,1046,-329,-41,139,-503,2427,-113,10025,0
34,951,-8270,-14083,907,-323,-32,278,-503,2427,-113,10073,0
35,1113,-8276,-14075,775,-330,-35,345,-453,2410,-96,10028,0
36,1276,-8280,-14065,656,-345,-27,410,-365,2379,-86,9968,0
37,1439,-8283,-14052,552,-354,-14,479,-230,2325,-77,10044,0
38,1600,-8283,-14038,461,-325,23,583,-71,2242,-71,10153,0
39,1755,-8282,-14022,379,-317,45,628,42,2143,-67,10009,0
40,1903,-8279,-14006,304,-317,68,667,101,2035,-67,10001,0
41,2042,-8276,-13990,234,-310,109,729,124,1920,-65,10000,0
42,2172,-8273,-13973,172,-299,134,754,132,1799,-54,10027,0
43,2293,-8272,-13955,117,-287,161,775,151,1672,-38,10012,0
44,2404,-8272,-13937,70,-293,197,783,165,1538,-13,9988,0
45,2507,-8274,-13917,33,-291,229,780,195,1397,23,10000,0
46,2603,-8280,-13896,3,-276,225,782,225,1268,71,10012,0
47,2693,-8289,-13873,-16,-264,226,781,262,1147,130,10117,0
48,2777,-8301,-13850,-27,-263,230,784,319,1038,182,9989,0
49,2855,-8315,-13825,-34,-248,241,798,360,936,231,10001,0
50,2925,-8333,-13800,-41,-239,252,800,366,850,272,10010,0
51,2983,-8356,-13774,-55,-235,264,804,299,770,310,10062,0
52,3029,-8383,-13747,-78,-238,287,811,162,699,344,10074,0
53,3063,-8416,-13719,-111,-238,288,813,-12,637,379,10000,0
54,3086,-8455,-13690,-152,-241,284,818,-193,581,419,9999,0
55,3101,-8498,-13659,-196,-241,282,828,-343,527,460,10031,0
56,3109,-8544,-13627,-241,-257,287,873,-430,472,501,10055,0
57,3109,-8595,-13594,-287,-261,281,898,-499,412,543,10008,0
58,3102,-8650,-13560,-331,-261,277,914,-550,341,590,10003,0
59,3085,-8708,-13526,-375,-273,271,955,-603,261,630,10001,0
60,3060,-8770,-13490,-416,-282,263,978,-652,170,669,10116,0
61,3027,-8834,-13455,-452,-296,257,1005,-688,70,707,10019,0
62,2986,-8900,-13419,-482,-305,254,1028,-698,-35,743,9973,0
63,2936,-8968,-13384,-505,-321,244,1070,-691,-150,773,10029,0
64,2877,-9038,-13349,-520,-330,243,1097,-687,-278,801,10111,0
65,2807,-9110,-13315,-530,-334,238,1116,-680,-409,826,9976,0
66,2724,-9183,-13281,-536,-343,226,1135,-697,-549,846,10008,0
67,2629,-9258,-13249,-537,-346,219,1139,-736,-703,864,9997,0
68,2520,-9333,-13217,-533,-354,205,1135,-786,-854,873,10119,0
69,2398,-9408,-13187,-523,-362,185,1127,-834,-1012,875,10030,0
70,2269,-9481,-13158,-502,-376,143,1098,-847,-1174,869,9970,0
71,2136,-9550,-13132,-463,-367,136,1084,-795,-1324,856,10020,0
72,2003,-9615,-13108,-404,-354,147,1060,-650,-1475,835,9983,0
73,1870,-9676,-13085,-325,-362,165,1030,-451,-1615,809,10142,0
74,1738,-9734,-13062,-227,-431,196,950,-264,-1756,791,9971,0
75,1606,-9789,-13039,-113,-452,189,916,-81,-1869,785,10029,0
76,1475,-9843,-13014,12,-465,185,885,73,-1972,794,9986,0
77,1336,-9896,-12989,136,-547,185,828,177,-2047,796,10108,0
78,1180,-9948,-12962,246,-572,155,774,123,-2107,791,10047,0
79,995,-10001,-12935,331,-570,113,709,-130,-2177,784,9976,0
80,779,-10052,-12909,388,-569,74,618,-555,-2254,770,10000,0
81,529,-10101,-12883,414,-597,22,292,-1032,-2338,743,10116,0
82,246,-10146,-12856,411,-646,-7,97,-1559,-2437,713,9980,0
83,64,10187,12826,-382,-713,-39,-99,-2055,-2523,686,10056,0
84,399,10224,12792,-335,-685,-244,-514,-2486,-2594,673,9965,0
85,738,10257,12751,-295,-651,-387,-772,-2819,-2679,676,10000,0
86,738,10257,12751,-295,-623,-473,-1058,-2787,-2783,676,10120,0
87,1056,10286,12705,-295,-609,-542,-1315,-2276,-2881,659,9977,0
88,1328,10316,12654,-358,-561,-640,-1767,-1376,-2922,645,10021,0
89,1544,10349,12598,-482,-523,-662,-1942,-418,-2876,649,9997,0
90,1703,10389,12536,-659,-452,-700,-2077,483,-2760,666,10091,0
91,1809,10435,12470,-873,-383,-723,-2190,1192,-2562,687,10025,0
92,1870,10486,12400,-1103,-325,-805,-2158,1683,-2292,705,9987,0
93,1894,10540,12328,-1332,-157,-874,-2174,1953,-1956,718,10011,0
94,1893,10593,12259,-1537,-110,-930,-2026,1926,-1564,697,10090,0
95,1882,10639,12199,-1701,4,-1044,-1704,1631,-1155,622,10025,0
96,1868,10676,12152,-1815,96,-1085,-1505,1192,-758,493,9997,0
97,1854,10699,12124,-1883,115,-1076,-1302,750,-395,313,9974,0
98,1836,10708,12113,-1915,109,-1030,-1107,438,-86,89,10045,0
99,1810,10702,12121,-1923,105,-873,-745,245,162,-159,10105,0
100,1777,10681,12146,-1913,91,-755,-588,102,360,-402,9991,0
101,1739,10646,12186,-1889,83,-656,-459,-19,512,-620,10010,0
# GESTURE_END
