# GESTURE_START label=0 caster=lucky rep=31 nsamples=85 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1669,5311,15151,-2808,-591,108,-626,460,2746,-320,9995,0
1,1412,5336,15176,-2767,-608,112,-530,464,2865,-303,10000,0
2,1146,5361,15198,-2722,-632,120,-479,504,2981,-289,10195,0
3,874,5387,15217,-2666,-649,126,-430,499,3089,-283,10003,0
4,597,5412,15233,-2599,-648,121,-319,420,3187,-275,10019,0
5,317,5438,15245,-2519,-649,116,-256,310,3287,-265,9989,0
6,32,5464,15254,-2430,-649,113,-194,203,3376,-252,10027,0
7,258,-5490,-15257,2336,-660,120,-126,121,3451,-240,10011,0
8,551,-5515,-15255,2237,-668,154,39,99,3524,-231,9990,0
9,844,-5540,-15248,2126,-671,163,112,70,3586,-220,10000,0
10,1133,-5566,-15237,2002,-672,158,179,-47,3624,-208,10119,0
11,1417,-5592,-15221,1866,-631,144,281,-210,3640,-188,10008,0
12,1699,-5618,-15199,1726,-634,138,336,-337,3643,-166,10024,0
13,1981,-5644,-15170,1589,-645,137,398,-386,3639,-140,9999,0
14,2261,-5669,-15135,1458,-652,140,463,-353,3627,-115,10016,0
15,2537,-5692,-15094,1332,-616,139,586,-280,3595,-94,10081,0
16,2808,-5714,-15048,1209,-621,139,639,-235,3544,-73,9991,0
17,3072,-5735,-14998,1087,-624,143,689,-225,3485,-55,10006,0
18,3328,-5756,-14943,967,-596,159,796,-226,3414,-37,10118,0
19,3573,-5776,-14886,846,-589,161,834,-245,3328,-19,10011,0
20,3806,-5798,-14826,724,-577,165,863,-287,3228,3,10000,0
21,4026,-5822,-14764,602,-573,175,884,-346,3107,29,10000,0
22,4233,-5848,-14700,482,-541,199,948,-402,2983,63,9997,0
23,4427,-5877,-14634,365,-537,210,970,-454,2844,105,10139,0
24,4607,-5910,-14567,253,-534,216,989,-478,2697,156,9976,0
25,4773,-5947,-14500,148,-529,216,1005,-493,2542,220,10063,0
26,4925,-5989,-14433,49,-484,192,1046,-498,2373,289,9953,0
27,5063,-6033,-14367,-44,-473,168,1052,-505,2200,354,10122,0
28,5184,-6083,-14302,-134,-471,142,1059,-518,2025,409,10002,0
29,5288,-6135,-14240,-224,-433,103,1075,-578,1838,454,9980,0
30,5376,-6189,-14182,-311,-420,88,1087,-654,1655,478,10026,0
31,5447,-6245,-14128,-397,-398,81,1095,-707,1473,484,10102,0
32,5501,-6301,-14080,-482,-384,82,1106,-771,1281,478,10018,0
33,5538,-6357,-14037,-564,-372,99,1114,-836,1083,459,9982,0
34,5557,-6412,-14001,-641,-368,107,1109,-885,874,439,10008,0
35,5561,-6466,-13971,-709,-365,115,1108,-908,656,422,10109,0
36,5552,-6519,-13948,-764,-369,167,1100,-875,438,405,10008,0
37,5529,-6570,-13930,-807,-369,194,1089,-808,226,399,9980,0
38,5493,-6620,-13919,-837,-377,222,1080,-736,11,399,10029,0
39,5445,-6670,-13913,-851,-389,256,1073,-657,-202,411,10118,0
40,5386,-6722,-13911,-850,-419,297,1060,-555,-408,439,9970,0
41,5314,-6777,-13913,-837,-425,308,1052,-472,-611,482,10030,0
42,5229,-6836,-13918,-815,-430,312,1045,-425,-807,535,9996,0
43,5131,-6899,-13925,-785,-434,318,1043,-400,-991,590,10109,0
44,5019,-6968,-13933,-751,-451,316,1025,-412,-1166,644,10010,0
45,4891,-7043,-13943,-715,-454,307,1023,-458,-1336,699,10000,0
46,4749,-7123,-13953,-679,-457,293,1012,-533,-1503,746,9980,0
47,4749,-7123,-13953,-679,-483,285,974,-626,-1660,782,10117,0
48,4590,-7206,-13965,-644,-481,286,959,-719,-1815,807,10000,0
49,4417,-7292,-13978,-610,-482,289,945,-829,-1961,814,10025,0
50,4228,-7380,-13991,-580,-491,296,932,-942,-2098,808,10009,0
