# GESTURE_START label=0 caster=lucky rep=14 nsamples=153 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,12411,-4327,-3622,-9086,-6,2,3,42,29,-92,10015,0
1,12409,-4321,-3624,-9092,-11,2,6,46,28,-91,9999,0
2,12402,-4315,-3628,-9102,-5,8,-1,35,23,-153,9986,0
3,12392,-4307,-3636,-9116,4,26,-5,43,5,-236,10000,0
4,12381,-4299,-3644,-9132,6,37,0,49,5,-252,10000,0
5,12370,-4295,-3647,-9147,-2,21,-4,-21,13,-225,10000,0
6,12354,-4297,-3646,-9169,-3,26,-15,-128,20,-285,10001,0
7,12331,-4300,-3645,-9198,3,47,-25,-168,19,-385,10000,0
8,12311,-4301,-3644,-9225,17,55,-33,-154,34,-370,10000,0
9,12297,-4297,-3642,-9247,30,68,-42,-73,72,-278,10013,0
10,12290,-4286,-3642,-9260,22,85,-49,39,89,-189,9986,0
11,12290,-4272,-3647,-9264,0,101,-54,139,67,-83,10000,0
12,12299,-4259,-3649,-9258,47,70,-38,171,65,67,10000,0
13,12313,-4247,-3648,-9245,49,62,-40,173,91,178,10001,0
14,12329,-4228,-3655,-9230,27,59,-35,290,58,165,10000,0
15,12339,-4206,-3680,-9218,36,51,-30,322,38,142,9999,0
16,12348,-4178,-3707,-9207,26,69,-20,380,33,102,10000,0
17,12368,-4143,-3731,-9186,2,81,21,565,15,146,10000,0
18,12398,-4111,-3750,-9153,-34,44,48,584,24,346,10011,0
19,12423,-4089,-3763,-9122,-38,-12,56,424,-3,334,9988,0
20,12428,-4075,-3780,-9115,-52,25,35,264,-63,12,10000,0
21,12420,-4060,-3805,-9122,31,62,-7,255,-126,-225,10001,0
22,12415,-4049,-3818,-9129,-3,-30,14,142,-40,-164,10001,0
23,12409,-4041,-3825,-9137,-9,-18,-52,85,9,-150,9998,0
24,12402,-4030,-3830,-9150,29,0,-29,67,43,-203,10001,0
25,12401,-4025,-3823,-9157,27,-31,-47,-19,108,-63,10015,0
26,12401,-4017,-3813,-9163,27,-69,-67,-12,158,-45,10000,0
27,12400,-3994,-3819,-9173,42,-9,-48,204,125,-166,9985,0
28,12407,-3960,-3832,-9172,4,-6,-47,405,118,-80,10001,0
29,12425,-3927,-3842,-9158,-38,-34,-39,443,140,127,10000,0
30,12445,-3900,-3847,-9140,-30,-64,-40,380,132,199,10000,0
31,12458,-3878,-3850,-9131,-27,-82,-53,267,121,94,10000,0
32,12457,-3860,-3854,-9138,-18,-96,-71,164,104,-138,10000,0
33,12444,-3837,-3863,-9161,11,-74,-100,156,92,-360,10010,0
34,12433,-3808,-3865,-9188,-3,-57,-106,168,213,-407,10003,0
35,12427,-3774,-3858,-9212,-36,-65,-107,173,330,-317,9999,0
36,12430,-3742,-3845,-9228,-27,-76,-121,151,375,-168,10002,0
37,12434,-3710,-3824,-9244,-25,-119,-119,116,435,-144,9999,0
38,12431,-3672,-3802,-9272,-20,-104,-113,107,514,-320,10047,0
39,12418,-3624,-3781,-9317,-19,-82,-101,126,581,-544,10050,0
40,12402,-3572,-3761,-9366,-27,-63,-94,150,602,-625,10050,0
41,12389,-3521,-3738,-9412,-40,-53,-62,146,615,-565,10053,0
42,12381,-3468,-3718,-9450,-25,-42,-36,206,604,-479,10048,0
43,12376,-3407,-3704,-9483,-19,-23,-12,343,596,-444,9960,0
44,12373,-3337,-3697,-9515,-35,-15,7,476,593,-464,10050,0
45,12371,-3261,-3695,-9546,-110,26,97,557,598,-476,10011,0
46,12368,-3192,-3694,-9573,-114,22,118,522,531,-433,10005,0
47,12363,-3137,-3690,-9599,-106,15,132,522,531,-433,10093,0
48,12353,-3093,-3686,-9627,-94,13,160,376,442,-395,10003,0
49,12340,-3056,-3684,-9657,-85,14,194,260,370,-414,10000,0
50,12320,-3022,-3684,-9692,-97,22,204,201,303,-442,10002,0
51,12294,-2990,-3692,-9733,-100,49,174,157,260,-531,10128,0
52,12267,-2962,-3707,-9769,-74,87,164,177,158,-633,10066,0
53,12250,-2939,-3718,-9794,-72,61,173,193,75,-600,10029,0
54,12239,-2922,-3727,-9809,-57,42,187,176,64,-417,9980,0
55,12226,-2913,-3740,-9823,-50,8,176,140,39,-271,10029,0
56,12205,-2911,-3759,-9842,-38,0,164,102,-52,-264,9999,0
57,12174,-2916,-3784,-9869,-35,-7,133,53,-162,-349,10009,0
58,12134,-2924,-3816,-9905,-22,2,108,-1,-277,-484,10028,0
59,12088,-2932,-3849,-9945,-6,24,67,-25,-361,-631,9964,0
60,12043,-2941,-3881,-9984,-7,37,43,-39,-384,-706,10000,0
61,12002,-2948,-3910,-10020,-11,44,40,-49,-371,-701,10145,0
62,11970,-2954,-3934,-10048,-12,18,61,-40,-332,-632,10007,0
63,11943,-2962,-3955,-10069,-19,0,76,-26,-288,-497,9992,0
64,11916,-2970,-3975,-10091,-31,0,97,-39,-255,-388,9982,0
65,11885,-2977,-4000,-10115,-63,-1,122,-34,-259,-393,10116,0
66,11850,-2991,-4026,-10142,-80,-36,133,-14,-291,-455,9990,0
67,11804,-3013,-4054,-10178,-71,-25,128,-82,-358,-501,10010,0
68,11745,-3037,-4088,-10226,-79,6,118,-188,-452,-625,9992,0
69,11682,-3056,-4129,-10275,-74,37,110,-211,-520,-825,10028,0
70,11627,-3074,-4172,-10315,-89,53,94,-144,-552,-894,10117,0
71,11583,-3094,-4216,-10341,-80,52,93,-69,-566,-767,9985,0
72,11546,-3119,-4264,-10355,-72,53,81,-18,-575,-568,10004,0
73,11515,-3147,-4315,-10359,-71,19,103,29,-648,-409,9995,0
74,11486,-3180,-4369,-10359,-45,-7,120,61,-711,-292,10110,0
75,11449,-3216,-4425,-10365,-47,-14,127,57,-765,-236,10002,0
76,11396,-3252,-4487,-10386,-72,4,140,16,-817,-324,10004,0
77,11327,-3290,-4554,-10419,-69,64,127,-21,-879,-590,10000,0
78,11254,-3336,-4619,-10456,-80,64,133,-79,-959,-799,10023,0
79,11176,-3385,-4681,-10496,-83,84,137,-171,-1005,-845,10089,0
80,11091,-3437,-4745,-10540,-102,159,96,-252,-1017,-878,10000,0
81,11010,-3494,-4806,-10579,-114,149,67,-275,-1058,-951,10025,0
82,10936,-3562,-4858,-10609,-96,127,79,-315,-1087,-868,10001,0
83,10867,-3641,-4902,-10633,-43,114,78,-436,-1089,-685,10092,0
84,10805,-3721,-4944,-10648,-38,81,125,-526,-1103,-534,10052,0
85,10751,-3801,-4980,-10658,-82,48,149,-509,-1099,-415,9968,0
86,10691,-3891,-5015,-10670,-67,44,153,-519,-1042,-300,9997,0
87,10610,-3991,-5050,-10697,-60,64,141,-622,-1116,-318,10128,0
88,10507,-4094,-5090,-10741,-66,143,70,-804,-1233,-543,9976,0
89,10393,-4199,-5133,-10791,-52,165,28,-920,-1315,-855,9997,0
90,10284,-4307,-5171,-10834,-34,178,4,-961,-1375,-978,9996,0
