# GESTURE_START label=0 caster=lucky rep=14 nsamples=66 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,686,-8570,-13680,2717,-230,-98,-276,-453,1711,-76,9837,0
1,792,-8589,-13685,2599,-237,-86,-210,-517,1772,-114,9857,0
2,902,-8603,-13695,2460,-242,-78,-160,-705,1922,-199,10053,0
3,1015,-8615,-13705,2314,-258,-62,-106,-743,1994,-232,9840,0
4,1132,-8626,-13714,2163,-271,-38,-52,-769,2060,-250,9999,0
5,1252,-8635,-13721,2007,-280,24,93,-799,2122,-263,10001,0
6,1374,-8644,-13726,1845,-287,54,180,-837,2178,-256,10000,0
7,1496,-8655,-13729,1680,-298,79,268,-873,2203,-234,10005,0
8,1616,-8666,-13727,1511,-308,109,348,-910,2205,-196,9995,0
9,1732,-8681,-13722,1340,-319,164,506,-965,2190,-146,10000,0
10,1843,-8699,-13712,1166,-318,160,586,-1012,2161,-81,9999,0
11,1947,-8721,-13697,995,-312,155,663,-1035,2103,-9,10001,0
12,2046,-8746,-13677,828,-304,155,799,-1027,2025,61,10000,0
13,2137,-8775,-13654,667,-303,132,851,-1015,1923,133,10000,0
14,2221,-8806,-13627,514,-299,108,890,-994,1813,197,9999,0
15,2297,-8839,-13598,369,-298,81,928,-958,1696,242,10001,0
16,2367,-8872,-13567,234,-272,36,1004,-907,1573,274,10000,0
17,2431,-8905,-13536,109,-275,19,1029,-846,1451,288,10006,0
18,2489,-8936,-13505,-6,-286,6,1063,-789,1323,294,10007,0
19,2540,-8965,-13476,-109,-273,-24,1130,-708,1190,282,10009,0
20,2585,-8992,-13448,-201,-279,-32,1165,-641,1053,260,9994,0
21,2620,-9015,-13425,-284,-296,-39,1195,-602,903,222,10000,0
22,2646,-9034,-13405,-359,-293,-34,1221,-589,751,177,9998,0
23,2659,-9051,-13389,-427,-296,0,1262,-598,587,138,10002,0
24,2660,-9065,-13377,-489,-295,25,1277,-607,425,93,10004,0
25,2650,-9078,-13368,-542,-298,65,1291,-586,255,69,9996,0
26,2630,-9089,-13363,-585,-318,176,1315,-556,85,59,9997,0
27,2597,-9103,-13358,-619,-322,213,1315,-566,-88,76,10001,0
28,2550,-9120,-13355,-646,-324,240,1315,-588,-261,112,10009,0
29,2491,-9141,-13350,-666,-326,258,1313,-605,-430,162,9993,0
30,2421,-9166,-13345,-676,-339,288,1298,-590,-602,219,9997,0
31,2341,-9195,-13340,-674,-333,300,1278,-551,-773,280,10000,0
32,2251,-9230,-13332,-661,-330,296,1249,-524,-934,349,10000,0
33,2151,-9269,-13323,-639,-328,273,1220,-512,-1079,416,10001,0
34,2043,-9311,-13312,-609,-321,207,1157,-491,-1216,465,10007,0
35,1929,-9355,-13300,-569,-311,156,1122,-445,-1339,496,9992,0
36,1811,-9397,-13288,-517,-292,108,1082,-347,-1448,502,10000,0
37,1694,-9437,-13278,-450,-283,38,1005,-209,-1547,486,10000,0
38,1576,-9473,-13269,-372,-258,21,969,-92,-1624,448,10001,0
39,1456,-9504,-13263,-287,-241,23,931,-47,-1697,394,10000,0
40,1330,-9530,-13259,-202,-249,29,883,-74,-1748,333,10004,0
41,1196,-9552,-13257,-122,-237,81,863,-178,-1791,268,9995,0
42,1048,-9569,-13258,-56,-226,141,885,-389,-1828,202,10009,0
43,881,-9584,-13259,-7,-246,205,889,-680,-1897,157,10002,0
44,692,-9597,-13261,26,-293,267,781,-980,-1988,136,10021,0
45,485,-9611,-13260,46,-329,253,697,-1214,-2081,139,10052,0
46,268,-9623,-13257,66,-363,246,595,-1287,-2162,148,10048,0
47,47,-9635,-13251,91,-393,239,484,-1277,-2234,166,10055,0
48,180,9647,13241,-116,-454,209,204,-1302,-2294,206,10055,0
49,412,9661,13225,-142,-480,152,84,-1334,-2339,253,9956,0
50,641,9677,13204,-174,-487,118,-18,-1259,-2362,302,10051,0
51,868,9695,13178,-213,-494,92,-135,-1174,-2385,357,10033,0
52,1095,9715,13145,-255,-548,2,-418,-1142,-2424,416,10002,0
53,1326,9736,13107,-298,-530,-86,-622,-1164,-2465,472,10005,0
54,1560,9757,13065,-339,-480,-213,-892,-1164,-2465,472,10089,0
55,1791,9774,13021,-372,-420,-439,-1422,-1198,-2476,491,9998,0
56,2015,9785,12980,-393,-384,-586,-1637,-1255,-2398,473,9987,0
57,2216,9790,12942,-419,-442,-749,-1810,-1332,-2252,415,10126,0
58,2359,9795,12910,-490,-416,-762,-1952,-1133,-2072,326,10073,0
59,2445,9803,12884,-605,-138,-836,-2038,-322,-1852,202,10011,0
60,2482,9809,12865,-749,-151,-751,-2009,478,-1622,88,10000,0
61,2490,9809,12854,-889,-120,-650,-1964,1067,-1357,-43,10030,0
62,2493,9796,12856,-992,41,-576,-1873,1225,-1063,-175,9998,0
63,2496,9771,12870,-1044,90,-516,-1817,887,-739,-296,10004,0
64,2503,9731,12900,-1036,116,-480,-1736,394,-381,-423,10030,0
65,2509,9680,12942,-973,120,-454,-1629,-204,15,-542,9966,0
# GESTURE_END
