# GESTURE_START label=0 caster=lucky rep=10 nsamples=38 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,11419,-4251,-3505,-10377,-60,-14,89,235,433,-320,9998,0
1,11404,-4213,-3506,-10408,-72,-5,84,194,389,-329,10013,0
2,11380,-4179,-3515,-10446,-61,20,71,190,316,-462,9979,0
3,11351,-4146,-3523,-10488,-60,25,75,175,236,-595,10010,0
4,11322,-4113,-3533,-10528,-42,67,101,133,230,-649,10116,0
5,11295,-4078,-3547,-10566,-56,86,82,159,207,-646,10019,0
6,11272,-4045,-3564,-10598,-51,83,76,204,190,-634,9981,0
7,11254,-4013,-3576,-10625,-51,80,72,243,151,-557,10001,0
8,11238,-3986,-3584,-10649,-34,70,69,225,162,-464,10108,0
9,11222,-3962,-3590,-10673,-29,57,48,169,174,-403,10037,0
10,11203,-3940,-3598,-10698,-20,50,16,133,159,-381,9989,0
11,11179,-3923,-3606,-10727,-12,46,-1,108,122,-422,10000,0
12,11152,-3910,-3608,-10760,-1,35,-22,59,86,-469,9981,0
13,11119,-3900,-3608,-10797,21,49,-49,-38,101,-510,10074,0
14,11083,-3885,-3611,-10838,17,79,-44,-105,94,-568,10053,0
15,11052,-3864,-3613,-10876,-3,89,-44,-65,107,-633,10009,0
16,11032,-3839,-3613,-10906,-11,83,-31,9,178,-601,9975,0
17,11021,-3814,-3607,-10928,-7,78,-22,61,224,-448,10040,0
18,11016,-3788,-3598,-10945,-12,69,-15,66,266,-300,10117,0
19,11011,-3763,-3586,-10962,-24,53,-3,64,300,-217,10010,0
20,11002,-3741,-3573,-10983,-23,30,-12,46,319,-202,9978,0
21,10983,-3722,-3560,-11013,-24,39,-24,1,301,-260,10023,0
22,10959,-3702,-3548,-11048,-14,59,-33,-76,281,-381,9996,0
23,10938,-3681,-3536,-11079,-22,42,-31,-96,277,-479,10099,0
24,10925,-3656,-3525,-11103,-15,32,-30,-59,288,-425,10017,0
25,10920,-3628,-3512,-11122,-29,34,-21,-24,315,-292,9999,0
26,10918,-3598,-3496,-11138,-45,26,-6,27,353,-208,10006,0
27,10918,-3598,-3496,-11138,-25,-2,14,63,394,-168,10111,0
28,10920,-3569,-3480,-11151,-32,-1,29,68,401,-123,9987,0
29,10920,-3537,-3466,-11165,-51,-3,51,99,386,-140,9974,0
30,10918,-3501,-3458,-11181,-53,-1,79,174,377,-206,10015,0
31,10916,-3463,-3456,-11196,-67,-3,99,236,355,-217,10046,0
32,10917,-3424,-3458,-11206,-93,-21,109,290,322,-179,10063,0
33,10919,-3384,-3463,-11215,-90,-22,52,330,300,-162,10029,0
34,10916,-3347,-3474,-11225,-111,11,147,343,222,-213,9975,0
35,10913,-3311,-3493,-11233,-81,2,81,396,147,-210,10006,0
36,10902,-3279,-3511,-11247,-38,11,69,331,130,-322,10115,0
37,10884,-3256,-3533,-11264,-48,8,67,273,-6,-381,10020,0
# GESTURE_END
