# GESTURE_START label=0 caster=lucky rep=12 nsamples=50 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,13462,-5816,-2937,-6689,-65,76,110,355,310,-386,10028,0
1,13462,-5784,-2937,-6718,-64,84,99,311,282,-416,9982,0
2,13461,-5762,-2931,-6741,-38,90,107,231,264,-343,10000,0
3,13458,-5745,-2925,-6765,-33,66,94,133,252,-237,10000,0
4,13453,-5726,-2924,-6791,-8,81,82,68,233,-258,10028,0
5,13450,-5706,-2922,-6815,-5,84,73,102,200,-301,9999,0
6,13448,-5689,-2916,-6834,-21,80,59,118,200,-270,10007,0
7,13448,-5675,-2909,-6849,-13,82,61,91,209,-209,10046,0
8,13449,-5665,-2900,-6859,-2,56,56,65,199,-139,10003,0
9,13449,-5656,-2893,-6871,-14,40,53,36,175,-73,10068,0
10,13448,-5633,-2892,-6891,-13,42,42,26,149,-108,10007,0
11,13445,-5625,-2890,-6905,-14,47,27,40,115,-176,10001,0
12,13443,-5620,-2883,-6915,-13,18,16,30,107,-157,9993,0
13,13441,-5617,-2873,-6927,-13,7,7,-18,129,-88,10108,0
14,13437,-5613,-2863,-6941,0,2,4,-55,148,-92,10000,0
15,13436,-5604,-2853,-6954,-4,-2,4,-51,165,-124,10019,0
16,13438,-5594,-2841,-6963,-10,-22,-3,-9,186,-101,10012,0
17,13440,-5583,-2830,-6972,-7,-40,-4,29,200,-48,10107,0
18,13440,-5571,-2822,-6987,-18,-49,-9,41,200,-51,10035,0
19,13435,-5559,-2817,-7006,-16,-52,-30,37,191,-133,9964,0
20,13429,-5546,-2813,-7030,-14,-65,-39,41,175,-213,10009,0
21,13420,-5531,-2809,-7060,-7,-69,-44,29,179,-265,10055,0
22,13410,-5511,-2806,-7097,-1,-35,-51,21,218,-345,10051,0
23,13404,-5484,-2802,-7131,2,-21,-45,63,255,-428,10014,0
24,13404,-5454,-2792,-7157,-9,-29,-36,149,292,-385,9980,0
25,13405,-5424,-2780,-7183,-19,-48,-38,185,340,-274,10131,0
26,13403,-5396,-2766,-7213,-26,-62,-40,171,369,-248,9995,0
27,13396,-5372,-2752,-7248,-22,-78,-48,124,379,-289,10049,0
28,13383,-5347,-2742,-7296,-18,-83,-56,60,379,-368,9951,0
29,13368,-5311,-2738,-7351,-11,-60,-69,47,384,-524,10029,0
30,13358,-5266,-2734,-7402,-18,-9,-47,148,395,-651,10086,0
31,13357,-5214,-2727,-7444,-39,-7,-38,281,440,-607,10001,0
32,13358,-5162,-2717,-7482,-43,-4,-25,359,495,-475,10022,0
33,13357,-5113,-2706,-7521,-54,-7,-16,370,511,-411,9980,0
34,13350,-5072,-2696,-7564,-53,-38,-36,324,494,-435,10144,0
35,13336,-5041,-2681,-7616,-42,-77,-64,228,461,-485,9977,0
36,13310,-5017,-2659,-7684,-43,-103,-88,59,464,-562,9997,0
37,13276,-4987,-2637,-7770,-9,-37,-74,-110,532,-749,9996,0
38,13246,-4934,-2624,-7858,16,38,-54,-117,605,-976,10047,0
39,13238,-4856,-2613,-7924,0,86,-4,153,664,-1033,10097,0
40,13250,-4771,-2593,-7962,-82,71,94,514,754,-771,9963,0
41,13264,-4698,-2569,-7989,-111,42,101,656,805,-375,10025,0
42,13274,-4641,-2554,-8011,-110,58,71,546,759,-219,10000,0
43,13270,-4597,-2541,-8046,-44,69,139,441,555,-209,10113,0
44,13249,-4569,-2531,-8100,-59,-56,25,259,473,-385,10008,0
45,13211,-4555,-2524,-8173,-30,-68,-10,42,388,-636,9987,0
46,13156,-4544,-2515,-8270,-25,-38,-50,-165,311,-905,10019,0
47,13156,-4544,-2515,-8270,30,26,-71,-296,368,-1214,10105,0
48,13106,-4511,-2502,-8370,-25,133,59,-103,540,-1243,10000,0
49,13085,-4446,-2488,-8441,-88,94,112,319,706,-844,10005,0
# GESTURE_END
