# GESTURE_START label=0 caster=lucky rep=29 nsamples=86 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1546,-6382,-14908,1753,-518,0,206,-114,2642,-407,10230,0
1,1752,-6372,-14901,1649,-503,36,304,-138,2643,-426,9968,0
2,1955,-6360,-14893,1541,-495,56,363,-148,2631,-442,10014,0
3,2153,-6348,-14882,1427,-497,79,415,-199,2619,-457,9996,0
4,2343,-6335,-14870,1307,-500,103,463,-284,2591,-458,9954,0
5,2527,-6324,-14855,1184,-463,144,555,-374,2545,-450,10074,0
6,2705,-6314,-14837,1063,-458,153,597,-432,2493,-425,10000,0
7,2875,-6306,-14816,944,-445,155,631,-444,2425,-390,10010,0
8,3037,-6299,-14793,827,-430,151,658,-458,2342,-347,10019,0
9,3193,-6295,-14768,715,-403,154,690,-469,2262,-306,10117,0
10,3340,-6292,-14742,609,-388,153,697,-451,2169,-266,9981,0
11,3481,-6289,-14714,509,-376,163,705,-434,2070,-230,9994,0
12,3617,-6287,-14685,417,-365,203,725,-393,1975,-200,9995,0
13,3745,-6288,-14655,330,-358,206,731,-332,1883,-165,10131,0
14,3865,-6292,-14624,243,-347,198,744,-328,1793,-121,9991,0
15,3976,-6301,-14591,155,-338,191,752,-371,1709,-71,10009,0
16,4077,-6313,-14559,66,-322,167,761,-433,1625,-28,9996,0
17,4170,-6328,-14526,-23,-322,150,761,-500,1533,12,10117,0
18,4255,-6345,-14493,-110,-323,140,764,-542,1444,42,10026,0
19,4333,-6363,-14462,-193,-313,157,787,-556,1351,65,9979,0
20,4402,-6383,-14430,-275,-317,173,801,-558,1260,80,10005,0
21,4463,-6406,-14400,-357,-324,186,819,-591,1173,100,10007,0
22,4515,-6432,-14370,-438,-331,191,826,-634,1079,128,10112,0
23,4558,-6462,-14340,-518,-330,198,853,-679,985,160,10000,0
24,4592,-6496,-14311,-594,-334,191,864,-719,883,199,10024,0
25,4619,-6532,-14283,-664,-339,184,870,-738,774,240,10000,0
26,4638,-6570,-14256,-725,-341,167,878,-719,661,278,10092,0
27,4651,-6608,-14232,-775,-317,151,912,-656,541,310,10027,0
28,4657,-6646,-14210,-814,-311,146,932,-573,423,341,9990,0
29,4654,-6686,-14190,-845,-307,146,941,-503,291,364,9983,0
30,4641,-6726,-14174,-870,-319,132,954,-466,153,382,10021,0
31,4618,-6769,-14160,-891,-315,120,953,-463,19,395,10095,0
32,4585,-6811,-14149,-907,-311,117,958,-462,-112,405,10034,0
33,4541,-6855,-14141,-921,-309,130,971,-467,-244,403,9967,0
34,4485,-6899,-14137,-933,-338,202,992,-496,-371,396,10020,0
35,4417,-6945,-14135,-943,-354,246,1006,-533,-514,386,10108,0
36,4337,-6995,-14135,-951,-351,288,1023,-576,-650,396,10022,0
37,4244,-7051,-14135,-956,-361,377,1051,-627,-791,425,9966,0
38,4138,-7114,-14135,-959,-370,429,1073,-681,-938,480,10029,0
39,4015,-7185,-14134,-960,-400,467,1088,-749,-1092,541,10044,0
40,3877,-7266,-14131,-960,-443,477,1101,-831,-1260,628,10054,0
41,3721,-7357,-14126,-957,-466,432,1068,-926,-1432,729,10017,0
42,3548,-7456,-14119,-948,-482,391,1050,-1029,-1615,833,10003,0
43,3365,-7557,-14112,-925,-510,359,1026,-1068,-1814,925,10000,0
44,3173,-7661,-14103,-884,-538,323,989,-990,-1999,992,10091,0
45,2972,-7766,-14093,-830,-582,241,905,-869,-2176,1052,10004,0
46,2759,-7870,-14082,-768,-603,194,865,-792,-2341,1091,10018,0
47,2534,-7973,-14069,-702,-623,139,819,-777,-2493,1104,10000,0
48,2534,-7973,-14069,-702,-653,44,702,-800,-2624,1095,10078,0
49,2298,-8073,-14056,-636,-685,31,637,-855,-2744,1061,10046,0
50,2052,-8166,-14043,-568,-727,43,563,-887,-2854,1002,10000,0
51,1797,-8254,-14030,-496,-763,37,482,-890,-2958,944,10009,0
52,1532,-8336,-14015,-425,-817,-3,325,-945,-3049,902,10101,0
53,1257,-8415,-13997,-358,-843,-19,276,-1049,-3117,870,9994,0
54,971,-8489,-13977,-298,-879,-23,213,-1168,-3178,836,10033,0
55,674,-8557,-13953,-247,-940,-51,-37,-1336,-3234,791,9955,0
56,359,-8620,-13927,-212,-938,-90,-194,-1584,-3312,741,10061,0
57,30,-8676,-13897,-184,-912,-109,-359,-1751,-3399,691,10061,0
58,299,8726,13863,146,-878,-117,-516,-1647,-3465,646,10014,0
59,617,8769,13826,87,-830,-118,-825,-1370,-3491,611,10010,0
60,921,8808,13784,8,-779,-140,-971,-1097,-3479,586,9984,0
61,1212,8844,13739,-82,-754,-138,-1121,-914,-3412,565,10131,0
62,1488,8875,13690,-173,-727,-165,-1341,-805,-3293,549,9997,0
63,1750,8904,13639,-263,-635,-258,-1416,-742,-3143,538,9992,0
64,1997,8930,13586,-349,-570,-290,-1480,-685,-2979,518,10020,0
65,2225,8953,13533,-433,-533,-318,-1490,-576,-2780,484,10109,0
66,2431,8971,13483,-514,-476,-361,-1492,-484,-2559,428,9972,0
67,2620,8983,13436,-588,-432,-391,-1507,-456,-2342,360,10023,0
68,2792,8991,13393,-656,-396,-412,-1524,-418,-2132,295,10005,0
69,2943,8996,13354,-722,-363,-424,-1524,-303,-1924,233,10117,0
70,3070,9001,13318,-792,-290,-471,-1468,-113,-1712,182,10000,0
71,3173,9005,13287,-865,-246,-489,-1427,60,-1494,136,9973,0
72,3254,9008,13260,-936,-199,-498,-1386,172,-1267,87,10027,0
73,3315,9008,13240,-1001,-162,-490,-1252,231,-1039,27,10005,0
74,3359,9006,13226,-1059,-129,-484,-1183,258,-808,-35,10139,0
75,3389,9000,13219,-1103,-105,-476,-1109,219,-586,-97,9999,0
76,3407,8989,13219,-1136,-90,-462,-1020,157,-380,-165,9964,0
77,3414,8973,13226,-1156,-6,-460,-804,112,-187,-231,10046,0
78,3410,8954,13239,-1168,-11,-436,-708,74,-16,-291,10059,0
79,3392,8933,13257,-1178,-29,-400,-591,141,127,-346,10006,0
80,3361,8912,13278,-1190,9,-372,-362,239,244,-393,10006,0
81,3323,8888,13303,-1199,71,-311,-258,250,337,-431,10005,0
82,3282,8861,13330,-1201,71,-311,-258,187,410,-461,10116,0
83,3248,8829,13361,-1189,43,-330,-153,7,448,-493,9984,0
84,3222,8792,13394,-1164,6,-316,-84,-191,445,-522,10016,0
85,3200,8752,13428,-1134,2,-313,30,-268,433,-540,9995,0
# GESTURE_END
