# GESTURE_START label=0 caster=lucky rep=5 nsamples=100 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1507,8622,13686,-2129,-277,104,-482,72,2378,-72,10039,0
1,1333,8645,13705,-2026,-325,98,-422,56,2365,-42,10060,0
2,1159,8669,13720,-1926,-356,92,-373,86,2335,-12,10046,0
3,986,8694,13731,-1829,-375,78,-330,132,2312,16,9958,0
4,813,8719,13738,-1736,-399,21,-233,168,2285,34,10049,0
5,638,8742,13743,-1649,-403,-23,-174,235,2261,31,10028,0
6,461,8763,13746,-1571,-409,-52,-111,347,2227,11,10000,0
7,281,8780,13748,-1503,-435,-59,-33,452,2185,-29,10000,0
8,104,8791,13751,-1438,-461,-55,109,452,2185,-29,10096,0
9,66,-8797,-13754,1370,-482,-46,155,468,2136,-78,10000,0
10,227,-8798,-13758,1298,-494,-43,193,395,2073,-129,10010,0
11,381,-8796,-13763,1226,-508,-32,249,287,2007,-170,9993,0
12,532,-8792,-13766,1158,-510,-21,277,258,1939,-199,10196,0
13,680,-8785,-13769,1092,-517,-5,304,278,1883,-216,10001,0
14,822,-8778,-13772,1024,-529,3,342,276,1837,-227,10009,0
15,956,-8770,-13774,947,-507,-2,407,215,1803,-231,10031,0
16,1081,-8762,-13775,861,-505,-9,444,87,1771,-231,10016,0
17,1199,-8753,-13777,767,-497,-18,479,-59,1744,-229,9982,0
18,1309,-8744,-13778,668,-463,-29,544,-175,1716,-236,10042,0
19,1414,-8733,-13779,566,-460,-23,569,-270,1675,-241,9971,0
20,1516,-8721,-13779,467,-460,-7,595,-338,1640,-251,9999,0
21,1615,-8708,-13779,369,-459,4,628,-326,1601,-260,10117,0
22,1708,-8695,-13778,270,-428,34,686,-333,1559,-259,10030,0
23,1796,-8683,-13776,171,-416,43,706,-367,1511,-258,10005,0
24,1879,-8670,-13774,74,-386,48,724,-408,1461,-248,9993,0
25,1958,-8659,-13770,-20,-361,57,746,-417,1403,-240,9983,0
26,2033,-8648,-13766,-112,-336,88,781,-414,1351,-218,10120,0
27,2103,-8640,-13759,-204,-345,93,801,-419,1296,-196,9988,0
28,2167,-8633,-13752,-293,-356,96,825,-457,1243,-170,10009,0
29,2227,-8627,-13744,-378,-339,116,886,-467,1182,-147,9994,0
30,2280,-8622,-13737,-458,-338,132,913,-450,1104,-128,10119,0
31,2326,-8618,-13729,-533,-334,147,922,-444,1022,-115,10001,0
32,2366,-8616,-13720,-600,-326,164,920,-443,920,-94,9999,0
33,2401,-8617,-13711,-657,-327,191,905,-412,804,-60,9997,0
34,2434,-8620,-13701,-700,-338,196,893,-338,702,-16,10110,0
35,2467,-8627,-13689,-729,-350,201,878,-225,598,38,10010,0
36,2499,-8636,-13677,-745,-341,197,841,-98,506,94,10001,0
37,2530,-8648,-13663,-752,-342,179,830,22,424,151,10054,0
38,2559,-8664,-13648,-753,-355,165,823,92,359,209,9937,0
39,2585,-8682,-13631,-753,-355,152,822,127,308,254,10126,0
40,2604,-8703,-13614,-757,-348,115,851,115,264,288,10000,0
41,2616,-8727,-13596,-769,-342,97,880,31,237,314,10031,0
42,2620,-8753,-13577,-788,-333,83,905,-86,205,326,9969,0
43,2613,-8782,-13558,-817,-326,57,920,-217,174,333,10028,0
44,2595,-8812,-13539,-854,-316,-1,965,-388,132,338,10088,0
45,2568,-8842,-13522,-895,-318,-25,975,-535,78,326,10000,0
46,2531,-8870,-13508,-936,-331,-50,977,-622,-1,298,10028,0
47,2485,-8894,-13498,-976,-365,-63,943,-680,-87,254,9972,0
48,2430,-8913,-13493,-1015,-373,-51,921,-727,-183,189,10017,0
49,2369,-8927,-13492,-1051,-382,-36,924,-745,-279,113,10097,0
50,2299,-8937,-13494,-1087,-385,-14,947,-759,-365,35,10016,0
51,2221,-8944,-13500,-1122,-377,41,951,-789,-446,-34,10015,0
52,2134,-8949,-13508,-1152,-382,52,942,-837,-540,-91,9972,0
53,2043,-8952,-13519,-1172,-380,73,922,-835,-651,-122,10145,0
54,1949,-8954,-13531,-1175,-438,102,806,-758,-768,-137,9973,0
55,1856,-8956,-13544,-1160,-423,108,724,-615,-893,-139,10027,0
56,1767,-8956,-13558,-1124,-409,117,629,-433,-1001,-126,9982,0
57,1688,-8957,-13573,-1068,-407,134,542,-213,-1092,-108,10018,0
58,1619,-8957,-13586,-994,-401,181,522,54,-1136,-81,10086,0
59,1550,-8961,-13597,-922,-401,218,549,274,-1141,-41,10028,0
60,1464,-8969,-13605,-875,-415,224,576,257,-1131,-6,10012,0
61,1351,-8982,-13609,-859,-443,213,608,-91,-1142,21,9991,0
62,1351,-8982,-13609,-859,-489,183,608,-571,-1198,48,10120,0
63,1213,-8999,-13610,-863,-466,150,559,-932,-1309,71,9998,0
64,1057,-9020,-13609,-870,-479,146,485,-1077,-1461,102,9977,0
65,895,-9043,-13606,-858,-523,118,320,-929,-1641,148,9994,0
66,732,-9069,-13600,-821,-484,72,235,-705,-1817,215,10140,0
67,567,-9101,-13591,-765,-452,27,157,-548,-1955,294,10008,0
68,395,-9136,-13576,-701,-445,-9,78,-508,-2074,367,9997,0
69,210,-9174,-13558,-638,-483,-51,-72,-610,-2187,403,9993,0
70,8,-9211,-13537,-585,-478,-86,-145,-811,-2297,404,10015,0
71,214,9244,13515,543,-426,-117,-221,-1055,-2403,372,10089,0
72,450,9272,13491,506,-362,-159,-359,-1187,-2511,322,10027,0
73,693,9295,13467,461,-354,-153,-436,-1162,-2620,279,10000,0
74,930,9315,13441,393,-351,-144,-517,-905,-2720,249,9977,0
75,1153,9335,13412,291,-334,-126,-601,-500,-2808,247,10114,0
76,1361,9356,13380,159,-316,-71,-790,-101,-2873,271,10013,0
77,1560,9380,13342,9,-290,-58,-887,117,-2907,303,9997,0
78,1763,9403,13300,-135,-230,-61,-981,37,-2902,334,10016,0
79,1975,9422,13255,-256,-125,-107,-1126,-248,-2851,353,10113,0
