# GESTURE_START label=3 caster=lucky rep=1 nsamples=116 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2360,-10975,11583,2869,34,-79,-1017,64,-635,1321,10000,0
1,2374,-10887,11653,2912,55,-112,-1046,47,-517,1301,10000,0
2,2381,-10802,11721,2949,72,-147,-1110,34,-389,1271,10003,0
3,2377,-10721,11788,2979,75,-162,-1143,9,-257,1237,9996,0
4,2364,-10645,11854,3001,70,-174,-1168,-23,-110,1202,10001,0
5,2341,-10572,11920,3016,63,-180,-1185,-34,45,1172,9999,0
6,2306,-10504,11985,3021,46,-207,-1200,-57,213,1143,10001,0
7,2259,-10440,12051,3019,41,-233,-1195,-77,380,1122,9999,0
8,2203,-10380,12116,3006,39,-262,-1185,-69,543,1097,10000,0
9,2140,-10322,12182,2983,27,-286,-1167,-40,697,1072,10001,0
10,2068,-10269,12248,2948,2,-328,-1119,-1,852,1041,10003,0
11,1989,-10219,12314,2904,-12,-351,-1086,22,999,1001,9996,0
12,1903,-10174,12377,2850,-31,-372,-1055,37,1139,951,10000,0
13,1808,-10133,12439,2787,-54,-410,-980,51,1274,900,10001,0
14,1707,-10098,12497,2715,-71,-423,-938,66,1410,834,9999,0
15,1599,-10068,12553,2633,-99,-434,-893,90,1538,767,10001,0
16,1486,-10043,12605,2543,-129,-441,-839,124,1658,703,10000,0
17,1368,-10023,12654,2443,-169,-448,-734,159,1766,630,10017,0
18,1247,-10008,12699,2336,-191,-448,-672,193,1868,561,9995,0
19,1120,-9997,12740,2222,-205,-447,-607,204,1956,493,9999,0
20,989,-9991,12776,2103,-210,-427,-478,198,2034,421,10001,0
21,853,-9988,12807,1980,-225,-413,-412,200,2108,359,10002,0
22,716,-9989,12834,1852,-245,-397,-337,228,2162,297,10000,0
23,578,-9992,12857,1718,-269,-380,-267,272,2210,247,10000,0
24,442,-9997,12877,1578,-283,-355,-131,325,2233,206,10000,0
25,307,-10002,12893,1435,-289,-346,-65,370,2252,172,10001,0
26,172,-10008,12906,1289,-295,-335,-3,390,2259,139,10003,0
27,38,-10016,12916,1144,-293,-322,108,384,2255,104,9993,0
28,96,10024,-12921,-1000,-302,-315,171,364,2244,70,10003,0
29,231,10032,-12923,-859,-310,-302,226,338,2235,34,10000,0
30,364,10042,-12921,-719,-318,-287,288,330,2206,-7,10050,0
31,494,10053,-12914,-582,-315,-256,399,325,2172,-45,10057,0
32,621,10066,-12905,-446,-318,-238,456,340,2132,-77,10048,0
33,744,10078,-12892,-311,-323,-224,509,361,2083,-107,10049,0
34,861,10092,-12877,-177,-325,-212,562,389,2029,-133,10058,0
35,971,10106,-12859,-43,-318,-187,658,433,1962,-159,9984,0
36,1072,10121,-12839,90,-318,-168,705,501,1888,-187,10049,0
37,1165,10137,-12817,223,-316,-150,746,550,1807,-209,9990,0
38,1252,10154,-12793,352,-293,-124,817,563,1717,-232,9993,0
39,1334,10171,-12767,473,-290,-106,846,563,1717,-232,10130,0
40,1412,10188,-12740,586,-282,-90,876,533,1628,-253,9966,0
41,1489,10205,-12712,690,-285,-81,901,477,1539,-268,10003,0
42,1565,10222,-12684,783,-269,-59,948,402,1457,-280,9997,0
43,1638,10238,-12656,868,-270,-50,970,325,1371,-289,10199,0
44,1708,10253,-12629,944,-276,-42,996,262,1287,-291,10000,0
45,1773,10268,-12603,1013,-283,-35,1050,209,1196,-290,10010,0
46,1831,10283,-12577,1076,-292,-32,1072,178,1097,-283,10000,0
47,1879,10297,-12553,1134,-301,-24,1094,180,990,-276,10036,0
48,1917,10312,-12530,1189,-308,-17,1118,205,878,-266,9994,0
49,1944,10327,-12509,1240,-311,-18,1157,246,755,-255,9997,0
50,1959,10342,-12489,1287,-311,-19,1169,294,625,-243,10030,0
51,1961,10358,-12471,1330,-312,-17,1180,347,485,-226,9971,0
52,1952,10375,-12455,1367,-312,-21,1188,395,343,-213,10116,0
53,1932,10392,-12440,1395,-318,-23,1196,427,192,-207,9999,0
54,1903,10410,-12427,1414,-321,-16,1201,428,37,-198,10034,0
55,1866,10429,-12416,1421,-321,-15,1199,416,-117,-198,9967,0
56,1820,10448,-12407,1417,-332,-12,1172,380,-278,-196,10116,0
57,1767,10469,-12400,1399,-334,-7,1133,325,-438,-196,10012,0
58,1708,10489,-12394,1367,-331,-14,1086,277,-605,-201,9998,0
59,1646,10510,-12391,1317,-327,-28,1038,181,-769,-205,9996,0
60,1580,10531,-12388,1255,-326,-42,934,48,-922,-207,10025,0
61,1505,10555,-12384,1187,-325,-34,877,-25,-1053,-220,10087,0
62,1415,10580,-12380,1119,-343,-18,819,-2,-1183,-236,10007,0
63,1312,10606,-12374,1055,-363,8,715,99,-1303,-249,10000,0
64,1198,10632,-12369,992,-371,6,682,247,-1398,-253,10010,0
65,1078,10656,-12364,927,-384,10,654,325,-1480,-238,10114,0
66,955,10680,-12359,856,-401,21,621,359,-1547,-225,9989,0
67,840,10701,-12354,770,-429,34,542,326,-1615,-214,10015,0
68,739,10720,-12351,660,-407,22,503,134,-1667,-205,9998,0
69,657,10737,-12347,522,-384,10,470,-186,-1719,-201,10040,0
70,589,10753,-12342,361,-374,12,434,-578,-1761,-208,10070,0
71,524,10769,-12335,188,-392,14,305,-872,-1813,-228,10003,0
72,455,10783,-12327,9,-391,-10,239,-1010,-1880,-248,10015,0
73,368,10797,-12316,-159,-383,-22,164,-1026,-1961,-250,10032,0
74,251,10810,-12305,-301,-388,-14,32,-786,-2034,-252,10064,0
75,103,10821,-12295,-415,-370,18,-42,-345,-2099,-244,10033,0
76,67,-10829,12285,505,-344,54,-124,136,-2144,-229,9967,0
77,246,-10831,12277,584,-344,97,-196,515,-2161,-196,10021,0
78,416,-10828,12271,665,-344,90,-323,681,-2147,-145,10105,0
79,568,-10820,12267,761,-329,49,-364,597,-2106,-74,10020,0
80,704,-10807,12264,866,-317,10,-400,334,-2046,-2,9972,0
81,833,-10792,12261,974,-266,-78,-481,127,-1989,54,10030,0
82,963,-10773,12259,1077,-230,-119,-524,54,-1947,89,10114,0
83,1105,-10752,12257,1166,-203,-141,-578,108,-1930,113,9980,0
84,1265,-10728,12257,1235,-193,-119,-642,320,-1921,122,10008,0
85,1440,-10699,12257,1285,-199,-32,-773,639,-1923,127,9992,0
86,1617,-10667,12259,1330,-171,-11,-837,918,-1923,145,10118,0
87,1774,-10634,12259,1388,-133,-20,-894,972,-1893,177,10000,0
88,1903,-10603,12257,1466,-86,-61,-946,726,-1832,208,10016,0
89,2002,-10578,12251,1564,-56,-77,-955,329,-1731,218,9993,0
90,2002,-10578,12251,1564,-18,-102,-961,-85,-1617,199,10125,0
91,2071,-10560,12240,1678,10,-116,-968,-455,-1488,153,9978,0
92,2122,-10549,12224,1799,34,-84,-1017,-665,-1378,96,10022,0
93,2171,-10540,12206,1911,62,-58,-1043,-612,-1291,49,10001,0
94,2228,-10530,12189,2005,89,-30,-1061,-390,-1223,22,10096,0
95,2296,-10518,12175,2073,116,-19,-1076,-78,-1137,19,10031,0
96,2370,-10503,12166,2121,141,-7,-1078,140,-1029,25,9989,0
97,2439,-10488,12159,2158,155,-3,-1062,214,-897,33,10011,0
98,2498,-10475,12153,2187,165,0,-1025,204,-749,31,9989,0
99,2544,-10464,12148,2210,175,2,-941,149,-593,26,10097,0
100,2578,-10456,12144,2229,174,6,-902,92,-446,21,10037,0
101,2601,-10450,12142,2243,174,-4,-874,57,-320,23,9982,0
102,2618,-10444,12142,2253,176,-31,-856,59,-221,45,10016,0
103,2630,-10436,12145,2257,157,-100,-837,70,-148,77,10114,0
104,2641,-10427,12151,2256,145,-138,-828,110,-82,112,9998,0
105,2650,-10415,12161,2247,127,-169,-820,181,-15,138,9986,0
106,2657,-10403,12172,2231,99,-238,-792,238,59,142,9982,0
107,2661,-10393,12185,2207,109,-275,-773,268,151,132,10135,0
108,2660,-10384,12198,2177,110,-298,-745,290,238,107,10000,0
109,2651,-10383,12208,2133,111,-315,-719,330,415,20,10001,0
110,2636,-10388,12216,2086,150,-337,-601,300,499,-44,10000,0
111,2610,-10399,12220,2041,28,-355,-672,182,578,-113,10113,0
112,2569,-10418,12218,2005,43,-403,-617,-31,638,-182,10012,0
113,2520,-10443,12212,1971,29,-387,-602,-117,698,-259,9990,0
114,2467,-10474,12202,1935,37,-427,-554,-157,753,-328,9996,0
115,2407,-10511,12188,1898,30,-417,-512,-211,810,-406,10055,0
# GESTURE_END
