# GESTURE_START label=3 caster=lucky rep=24 nsamples=98 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,4864,7352,13672,-1950,86,-51,-1489,265,1090,958,10000,0
1,4773,7439,13666,-1890,49,-85,-1421,202,1296,955,10000,0
2,4670,7524,13665,-1817,14,-132,-1348,122,1487,935,10000,0
3,4556,7606,13668,-1733,-24,-192,-1217,60,1654,900,10003,0
4,4431,7685,13676,-1645,-49,-188,-1145,70,1804,844,9997,0
5,4291,7761,13688,-1559,-58,-161,-1065,146,1946,780,10000,0
6,4136,7836,13702,-1474,-80,-103,-969,238,2080,733,10000,0
7,3971,7910,13718,-1385,-133,-32,-783,253,2209,717,10008,0
8,3799,7983,13734,-1289,-160,-33,-681,225,2324,720,9992,0
9,3617,8057,13749,-1189,-189,-39,-577,234,2426,734,10000,0
10,3428,8131,13762,-1088,-219,-53,-476,280,2502,746,10013,0
11,3232,8205,13773,-989,-223,-118,-285,328,2560,745,10053,0
12,3031,8276,13783,-888,-229,-143,-173,337,2605,723,10053,0
13,2831,8342,13792,-782,-250,-160,-63,273,2633,689,10060,0
14,2632,8402,13801,-670,-251,-153,140,190,2644,645,10046,0
15,2436,8457,13808,-555,-248,-168,243,146,2632,607,9964,0
16,2241,8508,13814,-446,-245,-168,336,184,2575,574,10052,0
17,2047,8556,13817,-349,-257,-158,423,299,2496,544,10039,0
18,1854,8603,13817,-267,-231,-148,561,429,2387,522,10020,0
19,1665,8647,13815,-195,-218,-155,601,507,2284,502,9992,0
20,1484,8688,13811,-129,-191,-180,629,507,2284,502,10100,0
21,1312,8725,13805,-64,-146,-246,677,509,2170,481,10001,0
22,1148,8756,13800,-1,-127,-260,702,461,2070,441,9999,0
23,991,8782,13796,61,-117,-263,746,425,1986,391,10000,0
24,843,8801,13793,127,-106,-275,795,385,1912,327,10196,0
25,702,8814,13792,194,-70,-229,892,292,1844,255,10010,0
26,573,8822,13792,263,-97,-210,947,227,1781,184,10000,0
27,454,8825,13793,330,-105,-201,994,130,1685,125,9991,0
28,344,8825,13794,389,-101,-186,1035,92,1576,80,10039,0
29,245,8823,13796,441,-89,-164,1080,106,1442,36,9999,0
30,157,8818,13799,482,-74,-157,1089,117,1284,1,10001,0
31,80,8812,13803,514,-62,-141,1086,147,1118,-26,9999,0
32,13,8804,13807,536,-66,-102,1068,165,953,-55,10117,0
33,45,-8796,-13812,-547,-58,-94,1072,208,786,-77,10000,0
34,94,-8787,-13817,-549,-57,-76,1071,254,634,-92,9999,0
35,132,-8779,-13822,-547,-51,-65,1077,280,492,-91,10009,0
36,158,-8773,-13826,-544,-37,-79,1089,260,363,-91,10020,0
37,174,-8767,-13829,-540,-33,-93,1097,188,242,-81,10117,0
38,180,-8762,-13833,-532,-38,-109,1105,146,126,-70,10005,0
39,178,-8758,-13836,-519,-47,-119,1139,119,13,-63,9995,0
40,169,-8753,-13840,-500,-55,-122,1166,115,-94,-62,9979,0
41,151,-8748,-13844,-476,-65,-120,1193,123,-205,-70,10136,0
42,125,-8743,-13849,-444,-81,-119,1228,136,-324,-78,9980,0
43,89,-8737,-13854,-404,-119,-109,1304,151,-454,-85,10003,0
44,43,-8731,-13859,-356,-135,-109,1337,171,-590,-94,9987,0
45,17,8726,13863,302,-152,-126,1364,187,-741,-94,10128,0
46,90,8721,13868,238,-192,-148,1393,156,-918,-91,10002,0
47,174,8714,13872,159,-192,-155,1397,178,-1108,-96,10017,0
48,270,8705,13877,64,-177,-157,1376,258,-1312,-113,9970,0
49,378,8693,13882,-44,-163,-164,1344,338,-1516,-139,10129,0
50,499,8677,13888,-160,-143,-171,1260,386,-1719,-171,9999,0
51,634,8656,13893,-280,-130,-171,1220,397,-1899,-217,10050,0
52,784,8629,13900,-395,-152,-164,1183,341,-2054,-269,9948,0
53,949,8597,13906,-502,-161,-159,1143,199,-2177,-322,10031,0
54,1130,8558,13913,-601,-234,-68,1020,19,-2281,-372,10088,0
55,1330,8512,13919,-686,-249,-10,913,-151,-2382,-423,10017,0
56,1554,8459,13925,-752,-250,58,756,-416,-2497,-470,9987,0
57,1800,8400,13928,-802,-389,207,349,-749,-2614,-507,10009,0
58,2062,8336,13928,-848,-409,231,141,-1041,-2747,-531,10112,0
59,2330,8270,13921,-906,-473,258,-71,-1183,-2880,-536,10012,0
60,2598,8204,13907,-990,-485,291,-299,-1102,-3024,-531,9983,0
61,2864,8140,13884,-1103,-492,412,-811,-837,-3181,-530,10025,0
62,3128,8079,13851,-1242,-488,515,-1093,-527,-3355,-516,10135,0
63,3389,8024,13807,-1394,-442,543,-1346,-248,-3503,-481,9988,0
64,3648,7977,13753,-1538,-332,496,-1775,-89,-3558,-389,9994,0
65,3895,7939,13691,-1676,-255,473,-1942,-119,-3516,-251,9984,0
