# GESTURE_START label=3 caster=lucky rep=8 nsamples=41 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3769,2576,-15727,503,-260,122,1024,-295,-1484,61,10107,0
1,3625,2570,-15763,457,-273,158,958,-370,-1644,52,10010,0
2,3470,2563,-15801,411,-286,188,759,-281,-1783,57,9999,0
3,3308,2552,-15838,367,-282,183,662,-261,-1899,84,10048,0
4,3142,2539,-15875,329,-277,177,568,-229,-1970,125,9996,0
5,2975,2521,-15911,286,-295,161,435,-173,-2009,168,10076,0
6,2808,2498,-15945,234,-305,170,397,-228,-2024,210,10015,0
7,2641,2471,-15979,166,-320,180,360,-342,-2037,240,9989,0
8,2473,2437,-16012,80,-326,181,311,-531,-2062,263,10011,0
9,2305,2398,-16043,-17,-360,118,200,-739,-2096,296,10119,0
10,2137,2354,-16072,-112,-358,48,171,-876,-2115,339,9986,0
11,1965,2309,-16100,-195,-370,-29,144,-863,-2116,383,10020,0
12,1789,2265,-16126,-267,-381,-227,71,-717,-2128,416,10002,0
13,1607,2226,-16149,-325,-353,-318,7,-588,-2159,420,10091,0
14,1419,2195,-16170,-379,-322,-377,-70,-423,-2204,378,10015,0
15,1227,2176,-16187,-434,-278,-394,-129,-349,-2256,279,9991,0
16,1032,2168,-16200,-485,-278,-290,-206,-339,-2298,138,10011,0
17,834,2172,-16210,-524,-278,-193,-211,-287,-2316,-8,10115,0
18,631,2181,-16217,-534,-266,-87,-228,-139,-2334,-119,9999,0
19,424,2190,-16223,-525,-273,3,-260,211,-2334,-178,10005,0
20,216,2193,-16227,-522,-262,71,-397,417,-2351,-161,10007,0
21,10,2189,-16229,-527,-220,72,-488,360,-2381,-102,10128,0
22,190,-2180,16228,548,-183,64,-576,258,-2366,-30,10000,0
23,382,-2169,16225,585,-113,73,-729,77,-2326,23,10000,0
24,382,-2169,16225,585,-81,75,-774,-135,-2259,58,10028,0
25,564,-2155,16220,630,-77,75,-800,-233,-2161,82,10099,0
26,736,-2140,16213,668,-64,68,-809,-164,-2038,100,9973,0
27,900,-2123,16206,693,-76,-6,-844,-39,-1928,121,10000,0
28,1056,-2103,16199,703,-49,-58,-872,124,-1809,147,10028,0
29,1203,-2082,16191,712,-8,-82,-893,128,-1706,166,10106,0
30,1339,-2063,16182,731,34,-30,-966,-4,-1608,143,10000,0
31,1466,-2050,16171,762,62,4,-998,-166,-1512,100,10002,0
32,1582,-2042,16159,814,67,42,-1003,-416,-1408,61,9984,0
33,1684,-2038,16146,873,72,64,-985,-528,-1263,35,10127,0
34,1772,-2034,16134,923,53,77,-837,-446,-1094,37,10042,0
35,1849,-2027,16125,953,81,91,-877,-226,-930,56,9947,0
36,1915,-2014,16119,951,63,72,-767,126,-769,82,10001,0
37,1974,-2000,16113,950,61,50,-698,107,-682,119,10090,0
38,2023,-1987,16107,979,90,-5,-689,-246,-621,143,10036,0
39,2069,-1971,16102,998,112,-21,-694,-130,-562,166,9999,0
40,2109,-1956,16098,1013,130,-31,-681,-102,-496,163,10001,0
# GESTURE_END
