# GESTURE_START label=3 caster=lucky rep=13 nsamples=81 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,4016,7868,13738,-1291,-124,-326,-1540,356,1423,1445,10000,0
1,3889,7988,13712,-1220,-148,-383,-1436,382,1665,1391,10003,0
2,3744,8102,13692,-1140,-180,-434,-1330,368,1891,1318,9997,0
3,3584,8210,13677,-1052,-217,-522,-1119,362,2102,1228,10000,0
4,3409,8311,13669,-958,-252,-536,-1000,368,2288,1127,10000,0
5,3221,8401,13666,-856,-279,-541,-875,332,2460,1008,10000,0
6,3025,8481,13668,-744,-310,-536,-754,271,2610,896,9999,0
7,2818,8552,13673,-628,-346,-491,-503,260,2739,793,10001,0
8,2604,8615,13681,-509,-365,-454,-360,268,2827,696,9999,0
9,2383,8670,13690,-391,-396,-418,-231,295,2886,618,10006,0
10,2158,8719,13699,-273,-386,-368,20,321,2928,555,9995,0
11,1933,8761,13708,-153,-391,-343,133,282,2932,491,10000,0
12,1712,8796,13716,-30,-414,-347,237,234,2914,434,10000,0
13,1492,8825,13723,91,-417,-314,326,226,2883,378,10001,0
14,1279,8847,13729,212,-365,-316,506,176,2831,318,10005,0
15,1072,8863,13734,332,-374,-308,591,144,2758,257,10012,0
16,870,8872,13739,448,-360,-289,661,148,2677,192,9983,0
17,677,8876,13744,559,-344,-273,732,133,2566,132,9999,0
18,495,8874,13748,666,-320,-235,861,105,2444,80,10017,0
19,320,8868,13752,765,-306,-211,927,134,2315,35,10000,0
20,154,8859,13755,853,-290,-187,980,189,2175,7,9996,0
21,6,-8849,-13757,-930,-250,-148,1085,251,2031,-8,10002,0
22,152,-8840,-13758,-999,-234,-137,1129,241,1861,-8,10000,0
23,287,-8830,-13757,-1059,-229,-126,1171,257,1693,-9,9999,0
24,410,-8821,-13756,-1111,-202,-116,1206,257,1520,-9,10000,0
25,517,-8812,-13754,-1159,-182,-128,1273,206,1346,-10,10007,0
26,610,-8803,-13752,-1202,-176,-132,1309,166,1175,-15,9994,0
27,690,-8794,-13751,-1236,-174,-126,1344,169,993,-22,9999,0
28,756,-8786,-13751,-1261,-169,-115,1417,170,809,-30,10000,0
29,808,-8779,-13751,-1278,-171,-107,1441,155,617,-33,10000,0
30,844,-8773,-13751,-1289,-166,-114,1465,121,423,-35,10000,0
31,861,-8768,-13752,-1296,-160,-116,1489,50,210,-40,10001,0
32,863,-8765,-13755,-1293,-169,-116,1518,34,-7,-48,10000,0
33,848,-8762,-13759,-1277,-166,-118,1532,73,-238,-51,10000,0
34,819,-8761,-13764,-1247,-175,-119,1542,121,-475,-51,10000,0
35,774,-8761,-13771,-1202,-189,-114,1548,160,-713,-61,9999,0
36,712,-8761,-13779,-1148,-210,-111,1544,155,-946,-62,10001,0
37,631,-8763,-13786,-1086,-214,-117,1530,96,-1180,-64,10000,0
38,528,-8766,-13794,-1020,-217,-132,1503,19,-1411,-71,10027,0
39,407,-8768,-13802,-947,-221,-129,1436,-43,-1632,-94,10053,0
40,268,-8768,-13811,-868,-215,-114,1406,-78,-1842,-123,10056,0
41,114,-8766,-13819,-782,-222,-91,1374,-115,-2041,-148,10047,0
42,57,8762,13827,689,-233,-58,1343,-140,-2233,-167,10051,0
43,243,8758,13832,591,-297,-19,1240,-189,-2421,-173,9963,0
44,444,8753,13835,487,-317,2,1169,-228,-2610,-164,10045,0
45,662,8747,13833,378,-333,16,1077,-288,-2796,-148,10038,0
46,899,8741,13826,270,-394,62,838,-409,-2975,-129,10003,0
47,1153,8733,13813,163,-430,101,698,-535,-3144,-117,9997,0
48,1427,8723,13795,65,-472,130,536,-535,-3144,-117,10104,0
49,1721,8708,13771,-22,-519,126,353,-737,-3293,-105,10016,0
50,2030,8687,13742,-106,-604,84,-68,-983,-3423,-99,9976,0
51,2341,8663,13707,-201,-601,59,-320,-1104,-3549,-109,10033,0
52,2645,8634,13667,-317,-557,61,-577,-1024,-3654,-140,10165,0
53,2931,8605,13623,-460,-514,175,-1040,-770,-3719,-180,10001,0
54,3200,8576,13575,-618,-474,263,-1259,-415,-3721,-216,10016,0
55,3451,8547,13523,-778,-408,276,-1424,-150,-3658,-229,9995,0
56,3685,8521,13468,-925,-363,334,-1583,-28,-3506,-206,9957,0
57,3903,8496,13414,-1050,-280,322,-1757,-45,-3266,-159,10070,0
58,4100,8475,13359,-1155,-212,297,-1799,-150,-2979,-89,10038,0
59,4273,8461,13306,-1241,-139,265,-1822,-199,-2655,-10,9967,0
60,4425,8451,13256,-1310,-84,212,-1829,-229,-2316,71,9994,0
61,4550,8448,13209,-1368,3,96,-1753,-239,-1991,139,10132,0
62,4650,8450,13168,-1419,34,52,-1705,-178,-1667,182,10015,0
63,4726,8456,13132,-1465,76,23,-1641,-71,-1366,198,10000,0
64,4779,8464,13103,-1508,97,26,-1484,30,-1089,189,9970,0
65,4813,8474,13080,-1544,119,25,-1409,137,-836,164,10118,0
66,4832,8485,13062,-1574,140,35,-1339,193,-601,141,10000,0
67,4835,8499,13049,-1598,156,44,-1277,213,-395,130,10009,0
68,4821,8518,13039,-1619,172,84,-1143,267,-198,131,10001,0
69,4792,8543,13031,-1636,168,101,-1068,353,-16,147,10116,0
70,4752,8572,13026,-1645,159,84,-978,424,160,182,9988,0
71,4703,8605,13022,-1640,102,-10,-786,431,336,227,9992,0
72,4649,8639,13022,-1622,102,-33,-714,365,501,276,10005,0
73,4591,8671,13025,-1588,118,-161,-569,272,652,311,10019,0
74,4533,8700,13031,-1543,92,-235,-478,140,781,326,10127,0
75,4473,8725,13042,-1490,30,-377,-267,34,866,309,9960,0
76,4413,8742,13057,-1432,31,-322,-258,-54,939,264,10010,0
77,4350,8754,13076,-1380,66,-424,-195,-122,972,178,10050,0
78,4297,8755,13099,-1316,38,-500,-132,-70,970,91,10085,0
79,4239,8752,13126,-1263,-30,-506,-75,-287,958,18,9982,0
80,4177,8743,13155,-1223,-16,-537,-41,-166,940,-88,10029,0
# GESTURE_END
