# GESTURE_START label=3 caster=lucky rep=10 nsamples=117 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1665,9693,12845,-2590,-190,461,-499,-436,-1660,1112,10000,0
1,1819,9748,12777,-2619,-191,425,-502,-601,-1567,1209,10003,0
2,1977,9806,12706,-2631,-184,374,-516,-772,-1491,1291,9997,0
3,2138,9867,12633,-2632,-190,288,-565,-880,-1437,1353,10000,0
4,2296,9930,12556,-2629,-188,238,-602,-887,-1393,1392,10000,0
5,2447,9995,12475,-2630,-177,183,-643,-801,-1355,1419,10000,0
6,2588,10062,12391,-2638,-167,135,-676,-643,-1314,1430,10005,0
7,2715,10131,12303,-2656,-183,64,-765,-452,-1268,1434,9995,0
8,2828,10203,12213,-2683,-185,29,-815,-272,-1215,1426,10000,0
9,2929,10275,12121,-2715,-180,-2,-873,-138,-1150,1412,10000,0
10,3021,10347,12029,-2745,-171,-44,-932,-73,-1053,1394,10000,0
11,3103,10419,11940,-2772,-146,-102,-1034,-50,-938,1362,10000,0
12,3175,10490,11855,-2790,-125,-138,-1086,-51,-793,1322,10000,0
13,3237,10559,11774,-2799,-112,-171,-1140,-75,-630,1280,10000,0
14,3289,10627,11699,-2796,-98,-223,-1204,-101,-443,1233,10000,0
15,3328,10694,11630,-2781,-93,-255,-1218,-132,-241,1179,10002,0
16,3355,10759,11569,-2754,-91,-282,-1225,-151,-32,1123,10006,0
17,3367,10824,11513,-2716,-96,-306,-1225,-137,184,1061,9996,0
18,3363,10888,11465,-2669,-107,-326,-1182,-103,401,991,10040,0
19,3343,10951,11424,-2613,-112,-342,-1137,-76,611,926,10049,0
20,3310,11013,11389,-2547,-116,-349,-1085,-65,814,858,10050,0
21,3264,11073,11361,-2470,-147,-345,-966,-71,999,790,10051,0
22,3208,11129,11340,-2385,-174,-342,-899,-81,1166,720,10059,0
23,3143,11183,11324,-2291,-209,-329,-826,-87,1307,656,9948,0
24,3070,11234,11313,-2193,-239,-306,-746,-77,1419,596,10055,0
25,2990,11283,11305,-2092,-276,-273,-632,-47,1496,547,10040,0
26,2902,11331,11298,-1994,-294,-272,-599,24,1542,510,10032,0
27,2802,11378,11292,-1903,-302,-270,-575,175,1576,477,9968,0
28,2688,11426,11284,-1823,-313,-271,-569,175,1576,477,10096,0
29,2556,11474,11277,-1757,-311,-275,-576,390,1598,442,10032,0
30,2408,11521,11270,-1701,-307,-281,-587,632,1628,399,9968,0
31,2245,11566,11264,-1652,-307,-282,-590,848,1676,351,10000,0
32,2068,11609,11262,-1604,-313,-275,-585,1015,1746,293,10194,0
33,1878,11646,11263,-1553,-332,-248,-557,1136,1845,224,10011,0
34,1681,11679,11268,-1494,-347,-218,-522,1205,1965,148,10017,0
35,1479,11706,11278,-1422,-372,-177,-478,1193,2098,79,9990,0
36,1278,11729,11290,-1332,-400,-120,-379,1105,2236,15,10027,0
37,1079,11747,11304,-1224,-409,-103,-321,958,2374,-32,9998,0
38,880,11762,11319,-1102,-414,-85,-255,793,2510,-62,9997,0
39,679,11773,11333,-969,-417,-40,-131,676,2626,-83,10033,0
40,478,11781,11346,-826,-433,-15,-70,599,2724,-102,9970,0
41,276,11787,11356,-676,-443,-1,-4,525,2809,-108,10118,0
42,73,11791,11364,-522,-448,12,67,471,2873,-107,9999,0
43,131,-11792,-11368,364,-436,31,229,452,2914,-96,10029,0
44,330,-11792,-11368,203,-433,36,301,426,2945,-87,10000,0
45,524,-11789,-11365,40,-428,44,358,370,2941,-75,10089,0
46,712,-11785,-11359,-122,-406,77,464,299,2911,-62,10008,0
47,897,-11779,-11349,-278,-413,87,512,264,2861,-48,10000,0
48,1083,-11772,-11336,-422,-414,89,561,295,2782,-27,9989,0
49,1270,-11764,-11320,-550,-408,92,603,393,2693,1,10116,0
50,1459,-11754,-11301,-661,-342,96,660,533,2580,28,10000,0
51,1649,-11742,-11281,-754,-335,105,676,684,2452,48,10012,0
52,1838,-11729,-11260,-832,-332,111,691,831,2314,65,10000,0
53,2024,-11715,-11238,-896,-332,113,694,950,2177,80,10109,0
54,2209,-11699,-11215,-946,-325,93,721,1045,2047,97,10056,0
55,2390,-11682,-11193,-986,-304,88,748,1134,1925,105,9948,0
56,2561,-11664,-11171,-1023,-277,86,774,1191,1811,107,10004,0
57,2712,-11647,-11149,-1066,-242,69,826,1130,1703,94,10043,0
58,2840,-11631,-11128,-1117,-243,63,847,926,1596,75,10107,0
59,2945,-11618,-11108,-1176,-234,51,861,658,1481,51,9964,0
60,3033,-11607,-11090,-1237,-226,41,875,408,1362,24,10002,0
61,3109,-11594,-11076,-1293,-210,49,904,252,1233,-2,10022,0
62,3177,-11581,-11065,-1342,-203,59,923,196,1096,-32,10092,0
63,3235,-11567,-11057,-1384,-193,64,933,187,964,-59,10032,0
64,3285,-11553,-11053,-1416,-182,86,956,174,822,-79,9965,0
65,3326,-11540,-11051,-1440,-171,88,962,180,679,-97,9999,0
66,3360,-11527,-11053,-1453,-169,96,973,188,528,-107,10077,0
67,3385,-11515,-11057,-1457,-165,104,977,202,380,-112,10070,0
68,3397,-11505,-11064,-1455,-156,118,987,199,230,-114,9985,0
69,3398,-11496,-11074,-1447,-153,132,995,156,73,-117,10014,0
70,3383,-11491,-11085,-1435,-151,146,1007,97,-76,-122,10108,0
71,3352,-11489,-11099,-1421,-153,157,1016,0,-232,-122,10017,0
72,3302,-11491,-11114,-1403,-180,195,1016,-133,-392,-120,10000,0
73,3237,-11496,-11130,-1380,-197,209,1021,-249,-564,-116,9998,0
74,3158,-11505,-11149,-1347,-212,217,1021,-340,-746,-103,10002,0
75,3068,-11515,-11168,-1301,-249,234,991,-383,-936,-84,10090,0
76,2969,-11528,-11189,-1237,-274,243,965,-376,-1139,-56,10000,0
77,2863,-11543,-11210,-1155,-286,255,932,-316,-1352,-21,10025,0
78,2750,-11559,-11232,-1054,-295,264,896,-222,-1565,18,9982,0
79,2750,-11559,-11232,-1054,-338,279,790,-132,-1775,68,10131,0
80,2628,-11578,-11252,-938,-354,295,743,-101,-1965,123,9997,0
81,2495,-11600,-11269,-811,-367,297,691,-99,-2135,181,10003,0
82,2353,-11625,-11283,-675,-404,284,576,-125,-2284,242,9998,0
83,2200,-11653,-11292,-532,-409,259,542,-159,-2413,310,10127,0
84,2038,-11684,-11297,-385,-423,229,501,-208,-2521,376,9992,0
85,1867,-11717,-11296,-235,-422,187,455,-264,-2610,436,10008,0
86,1685,-11751,-11291,-85,-431,117,353,-346,-2687,483,9972,0
87,1493,-11786,-11283,63,-424,91,288,-458,-2750,505,10117,0
88,1290,-11818,-11273,207,-428,70,229,-573,-2812,501,10029,0
89,1078,-11846,-11262,352,-431,51,172,-637,-2869,479,9991,0
90,866,-11869,-11250,500,-436,44,66,-608,-2910,449,9991,0
91,657,-11887,-11237,653,-425,39,21,-545,-2926,414,10034,0
92,451,-11900,-11224,809,-415,43,-21,-495,-2930,381,10097,0
93,247,-11908,-11209,965,-470,66,-112,-470,-2922,350,9993,0
94,43,-11911,-11194,1119,-469,67,-169,-486,-2897,320,9990,0
95,161,11910,11178,-1268,-454,79,-235,-521,-2872,296,10021,0
96,368,11906,11161,-1411,-453,92,-308,-593,-2837,272,10077,0
97,578,11897,11143,-1545,-466,104,-427,-695,-2796,258,10040,0
98,790,11886,11124,-1670,-460,90,-472,-784,-2740,252,10000,0
99,1001,11872,11103,-1788,-452,71,-527,-825,-2669,248,10000,0
100,1205,11857,11080,-1903,-426,-3,-638,-793,-2592,254,10114,0
101,1398,11842,11053,-2018,-422,-33,-690,-687,-2521,263,9975,0
102,1576,11827,11023,-2138,-403,-52,-740,-524,-2442,272,10036,0
103,1736,11812,10989,-2264,-368,-78,-790,-321,-2343,271,9986,0
104,1876,11800,10953,-2393,-356,-111,-830,-121,-2234,271,10120,0
105,1997,11788,10914,-2525,-331,-122,-839,58,-2104,267,10006,0
106,2105,11778,10875,-2651,-295,-145,-844,125,-1953,256,10027,0
107,2209,11766,10839,-2762,-290,-192,-864,43,-1789,234,9989,0
108,2313,11752,10809,-2853,-274,-209,-858,-135,-1630,203,9981,0
109,2416,11735,10785,-2926,-257,-195,-845,-276,-1465,160,10098,0
110,2512,11717,10766,-2987,-164,-248,-818,-321,-1302,110,10001,0
111,2599,11698,10753,-3038,-185,-206,-714,-338,-1145,60,10007,0
112,2677,11677,10744,-3081,-162,-203,-673,-340,-1012,9,9998,0
113,2746,11655,10739,-3120,-162,-203,-673,-296,-898,-45,10121,0
