# GESTURE_START label=3 caster=lucky rep=0 nsamples=120 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1295,-3522,-15944,368,-403,505,232,-241,-2044,-176,10000,0
1,1118,-3509,-15960,397,-395,536,186,-98,-2084,-107,10000,0
2,940,-3502,-15972,434,-401,568,140,-25,-2115,-34,10004,0
3,757,-3501,-15981,468,-403,599,88,-69,-2147,47,9996,0
4,570,-3508,-15986,491,-382,624,-37,-207,-2164,136,10000,0
5,380,-3522,-15989,501,-340,621,-102,-365,-2170,231,10000,0
6,188,-3545,-15987,503,-322,620,-156,-465,-2161,324,10001,0
7,3,3575,15981,-499,-292,612,-256,-522,-2136,420,9999,0
8,193,3613,15972,-494,-274,599,-290,-528,-2114,518,10000,0
9,381,3658,15958,-494,-283,596,-324,-470,-2097,614,10007,0
10,566,3712,15940,-502,-296,585,-363,-368,-2097,715,9993,0
11,750,3774,15917,-519,-302,539,-477,-256,-2098,818,10011,0
12,933,3845,15890,-544,-295,504,-555,-153,-2109,920,10007,0
13,1114,3923,15858,-572,-269,459,-649,-116,-2104,1013,10052,0
14,1293,4007,15822,-599,-214,414,-744,-113,-2072,1085,10050,0
15,1467,4095,15784,-625,-169,362,-909,-107,-2005,1143,10060,0
16,1633,4187,15742,-649,-146,344,-990,-95,-1921,1196,10040,0
17,1789,4284,15698,-674,-132,322,-1076,-54,-1817,1245,9962,0
18,1935,4385,15652,-699,-137,243,-1247,-13,-1706,1301,10057,0
19,2070,4491,15603,-725,-128,189,-1333,34,-1581,1350,10051,0
20,2191,4601,15553,-750,-105,130,-1411,82,-1427,1392,10004,0
21,2297,4712,15503,-773,-69,71,-1475,109,-1254,1407,10004,0
22,2387,4824,15454,-792,-50,-25,-1597,109,-1254,1407,10096,0
23,2462,4934,15407,-805,-33,-75,-1662,107,-1072,1403,10010,0
24,2519,5044,15362,-816,-12,-129,-1722,105,-878,1384,9987,0
25,2557,5154,15318,-827,15,-253,-1810,128,-675,1366,10033,0
26,2570,5262,15278,-844,45,-317,-1831,210,-461,1340,10165,0
27,2556,5367,15243,-861,60,-362,-1821,357,-210,1294,10004,0
28,2517,5465,15215,-866,60,-401,-1782,440,83,1224,10008,0
29,2452,5552,15194,-853,24,-427,-1646,400,414,1126,10000,0
30,2363,5629,15182,-823,-4,-417,-1543,276,762,1000,10000,0
31,2250,5695,15177,-777,-42,-395,-1426,163,1100,867,10026,0
32,2117,5753,15177,-717,-119,-323,-1189,69,1416,746,10033,0
33,1970,5804,15181,-642,-154,-304,-1070,-16,1693,639,9968,0
34,1810,5849,15187,-553,-181,-301,-956,-125,1917,565,9998,0
35,1640,5892,15193,-456,-208,-308,-844,-242,2101,515,10056,0
36,1459,5932,15198,-364,-211,-304,-633,-282,2245,483,10073,0
37,1266,5971,15202,-283,-222,-289,-529,-191,2348,461,9989,0
38,1065,6006,15205,-210,-236,-262,-436,-25,2422,430,10000,0
39,860,6038,15206,-137,-256,-245,-342,96,2472,397,10011,0
40,654,6068,15205,-59,-286,-224,-187,110,2518,363,10134,0
41,446,6095,15202,16,-316,-216,-119,62,2543,346,10000,0
42,235,6121,15195,84,-337,-214,-56,97,2552,332,10002,0
43,23,6147,15187,145,-332,-215,70,180,2549,332,9981,0
44,189,-6170,-15175,-205,-346,-207,138,263,2533,330,10072,0
45,400,-6192,-15161,-269,-372,-201,204,283,2534,325,10062,0
46,605,-6213,-15145,-341,-402,-199,273,228,2531,314,9983,0
47,806,-6233,-15125,-418,-428,-210,404,113,2515,312,9998,0
48,1005,-6252,-15103,-493,-440,-216,466,49,2491,314,10115,0
