# GESTURE_START label=3 caster=lucky rep=14 nsamples=42 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1590,1428,-16220,-883,-109,243,9,-138,-1377,233,10004,0
1,1474,1394,-16233,-891,-113,198,24,-6,-1371,310,9996,0
2,1358,1356,-16246,-901,-111,143,37,-32,-1376,370,10000,0
3,1241,1313,-16258,-921,-105,47,16,-155,-1404,411,10000,0
4,1122,1267,-16268,-958,-79,-11,-6,-342,-1436,424,10000,0
5,1001,1222,-16277,-1005,-59,-68,-37,-461,-1461,408,10000,0
6,880,1180,-16283,-1057,-40,-112,-68,-524,-1475,360,10000,0
7,758,1144,-16289,-1109,-52,-172,-79,-512,-1475,296,10000,0
8,635,1114,-16293,-1148,-52,-192,-75,-366,-1475,233,10000,0
9,509,1090,-16298,-1169,-54,-210,-60,-143,-1479,168,10006,0
10,381,1072,-16303,-1169,-51,-213,-58,96,-1493,107,9994,0
11,248,1058,-16307,-1159,-68,-186,-91,217,-1535,48,10001,0
12,110,1049,-16309,-1155,-62,-172,-131,146,-1590,-4,9999,0
13,30,-1044,16310,1159,-51,-149,-182,52,-1624,-54,10000,0
14,171,-1042,16307,1178,-45,-62,-277,-107,-1633,-101,10000,0
15,310,-1044,16303,1207,-26,-30,-310,-240,-1614,-132,10000,0
16,445,-1046,16298,1228,-9,-21,-331,-144,-1570,-134,10001,0
17,577,-1047,16294,1233,11,-16,-349,30,-1525,-129,9999,0
18,707,-1048,16289,1228,28,11,-387,146,-1491,-132,10005,0
19,834,-1049,16283,1223,41,27,-406,156,-1460,-124,10042,0
20,958,-1048,16276,1223,47,36,-438,81,-1433,-110,10053,0
21,1079,-1047,16269,1228,61,37,-515,23,-1392,-92,10055,0
22,1193,-1045,16260,1235,82,28,-547,6,-1327,-78,10051,0
23,1301,-1044,16252,1241,113,16,-573,5,-1246,-72,10053,0
24,1401,-1043,16243,1247,136,9,-598,2,-1161,-77,9963,0
25,1494,-1043,16234,1254,162,22,-636,-23,-1080,-91,10057,0
26,1579,-1047,16225,1261,167,46,-652,-18,-986,-113,10017,0
27,1656,-1052,16217,1264,168,84,-665,1,-888,-125,10000,0
28,1724,-1057,16209,1270,135,162,-655,1,-888,-125,10100,0
29,1784,-1060,16202,1275,129,176,-640,-27,-786,-121,9998,0
30,1836,-1059,16196,1273,133,175,-639,-26,-693,-88,9999,0
31,1880,-1053,16192,1268,140,168,-641,60,-600,-38,10008,0
32,1918,-1045,16188,1271,139,116,-653,90,-516,11,10186,0
33,1947,-1036,16184,1285,149,77,-658,-6,-440,59,10019,0
34,1969,-1025,16181,1297,155,41,-673,-121,-359,95,9970,0
35,1983,-1015,16179,1308,163,10,-682,-112,-270,116,10018,0
36,1989,-1008,16177,1325,165,-20,-676,-104,-180,117,10021,0
37,1986,-1003,16176,1345,156,-24,-667,-175,-88,104,10000,0
38,1974,-1000,16177,1363,149,-21,-647,-229,13,84,10000,0
39,1952,-1000,16178,1374,144,16,-582,-212,122,63,10000,0
40,1922,-999,16183,1367,126,38,-555,-137,239,44,10121,0
41,1885,-1003,16184,1397,115,43,-493,67,359,32,9996,0
# GESTURE_END
