# GESTURE_START label=3 caster=lucky rep=18 nsamples=92 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,4587,6322,14209,-2352,158,214,-1846,-18,-568,1353,10003,0
1,4626,6425,14153,-2337,164,165,-1850,109,-328,1389,9997,0
2,4643,6534,14100,-2317,163,99,-1847,163,-74,1421,10000,0
3,4640,6647,14053,-2288,164,-48,-1816,170,193,1432,10000,0
4,4616,6763,14011,-2251,146,-110,-1785,189,459,1426,10001,0
5,4571,6881,13976,-2209,98,-158,-1738,239,728,1404,9998,0
6,4504,7000,13946,-2160,64,-201,-1687,273,984,1376,10001,0
7,4418,7119,13922,-2101,12,-276,-1556,260,1241,1335,10005,0
8,4314,7234,13905,-2031,-18,-321,-1474,220,1486,1286,9995,0
9,4193,7346,13895,-1952,-38,-363,-1383,190,1722,1221,10006,0
10,4056,7453,13891,-1864,-76,-428,-1191,180,1941,1139,9994,0
11,3901,7554,13893,-1772,-102,-443,-1078,194,2142,1041,10000,0
12,3731,7648,13900,-1675,-136,-443,-962,203,2320,933,10000,0
13,3548,7734,13913,-1574,-172,-431,-846,207,2474,825,10000,0
14,3353,7813,13928,-1471,-202,-373,-618,232,2602,727,10000,0
15,3148,7885,13946,-1367,-232,-337,-497,260,2703,647,10008,0
16,2935,7953,13964,-1264,-250,-292,-379,310,2776,589,9992,0
17,2714,8016,13980,-1163,-249,-214,-142,354,2832,547,10001,0
18,2491,8076,13996,-1060,-267,-192,-25,347,2864,518,10019,0
19,2268,8133,14009,-953,-266,-179,86,309,2875,503,9996,0
20,2047,8186,14019,-845,-253,-175,186,271,2858,493,10002,0
21,1831,8236,14026,-734,-235,-195,356,219,2819,482,9999,0
22,1619,8281,14030,-624,-224,-215,438,203,2760,462,9997,0
23,1412,8323,14032,-522,-218,-225,511,242,2672,428,10007,0
24,1209,8360,14032,-428,-217,-224,574,298,2578,386,9995,0
25,1012,8392,14031,-341,-183,-225,700,328,2475,333,10006,0
26,823,8418,14030,-260,-186,-214,757,346,2351,275,9994,0
27,642,8438,14028,-186,-168,-198,814,348,2239,218,9999,0
28,470,8453,14026,-116,-149,-166,919,342,2120,169,9999,0
29,306,8464,14025,-52,-140,-176,974,347,1999,127,10003,0
30,155,8471,14023,10,-123,-175,1029,293,1865,83,9998,0
31,17,8474,14022,71,-120,-170,1085,219,1729,39,10001,0
32,106,-8473,-14022,-131,-91,-172,1185,135,1582,-8,9999,0
33,214,-8467,-14023,-190,-90,-162,1231,64,1423,-56,10002,0
34,308,-8458,-14027,-244,-90,-148,1274,29,1246,-107,9999,0
35,389,-8445,-14032,-287,-96,-69,1338,67,1060,-153,10000,0
36,460,-8430,-14038,-313,-94,-41,1377,163,854,-181,9998,0
37,516,-8414,-14045,-326,-105,-3,1404,210,634,-188,10000,0
38,557,-8400,-14052,-327,-108,23,1425,239,414,-179,10003,0
39,581,-8387,-14059,-320,-116,51,1440,227,197,-153,10002,0
40,587,-8378,-14065,-306,-120,40,1441,167,-22,-120,10044,0
41,575,-8371,-14069,-288,-122,25,1444,117,-225,-90,10051,0
42,547,-8366,-14074,-264,-122,-6,1452,71,-425,-71,10056,0
43,501,-8362,-14078,-235,-132,-6,1457,23,-627,-60,10045,0
44,440,-8359,-14083,-197,-146,5,1466,23,-833,-61,10048,0
