# GESTURE_START label=3 caster=lucky rep=0 nsamples=110 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2155,-12315,10481,1505,-136,433,-844,-59,-1540,1215,10000,0
1,2231,-12230,10549,1610,-117,411,-890,82,-1451,1304,9999,0
2,2303,-12139,10624,1704,-97,386,-927,158,-1337,1386,10001,0
3,2369,-12043,10704,1790,-71,323,-981,166,-1218,1467,10000,0
4,2423,-11944,10789,1872,-68,274,-1015,113,-1092,1543,10006,0
5,2465,-11841,10879,1952,-50,212,-1035,42,-971,1621,9994,0
6,2495,-11735,10972,2028,-12,81,-1074,-23,-848,1686,10000,0
7,2513,-11627,11069,2101,2,7,-1091,-87,-722,1729,10000,0
8,2519,-11520,11166,2169,22,-53,-1111,-149,-593,1745,10000,0
9,2514,-11415,11262,2232,42,-116,-1124,-194,-467,1737,10008,0
10,2503,-11311,11358,2288,61,-199,-1147,-202,-350,1709,10028,0
11,2485,-11211,11451,2334,71,-235,-1169,-182,-229,1662,10056,0
12,2463,-11114,11543,2371,90,-264,-1187,-156,-116,1607,10052,0
13,2436,-11021,11631,2400,94,-278,-1217,-138,9,1543,10048,0
14,2399,-10933,11717,2420,92,-284,-1231,-158,141,1481,10052,0
15,2352,-10851,11800,2434,95,-286,-1241,-202,283,1424,9963,0
16,2293,-10774,11880,2442,89,-284,-1241,-241,429,1376,10048,0
17,2225,-10699,11960,2442,55,-291,-1245,-268,573,1348,10026,0
18,2147,-10627,12040,2435,34,-323,-1245,-266,712,1336,10020,0
19,2063,-10556,12121,2416,14,-367,-1244,-230,851,1331,9997,0
20,1973,-10485,12203,2386,-15,-416,-1233,-230,851,1331,10091,0
21,1879,-10417,12284,2342,-60,-498,-1204,-167,993,1318,10002,0
22,1781,-10353,12364,2282,-98,-529,-1168,-85,1136,1283,10000,0
23,1679,-10295,12441,2205,-132,-545,-1132,14,1293,1222,10037,0
