# GESTURE_START label=5 caster=lucky rep=8 nsamples=42 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,193,14515,-7485,1302,-193,695,-538,-1017,-1560,1327,10000,0
1,202,14463,-7610,1143,-293,698,-645,-1046,-1550,1526,10000,0
2,192,14400,-7750,995,-326,654,-689,-817,-1535,1747,10004,0
3,144,14326,-7902,868,-331,581,-721,-321,-1516,1970,9996,0
4,52,14241,-8065,770,-248,504,-753,272,-1463,2166,10000,0
5,67,-14146,8235,-697,-172,425,-803,688,-1376,2313,10000,0
6,190,-14043,8413,-636,-170,391,-809,780,-1262,2434,10001,0
7,304,-13932,8596,-583,-166,368,-805,756,-1127,2531,9999,0
8,408,-13814,8784,-537,-228,381,-782,694,-991,2622,10000,0
9,497,-13687,8978,-494,-260,376,-776,556,-869,2722,10000,0
10,571,-13552,9179,-452,-297,351,-769,427,-748,2834,10000,0
11,634,-13408,9386,-417,-338,306,-763,372,-625,2947,10001,0
12,692,-13255,9597,-390,-368,168,-742,375,-494,3045,9999,0
13,746,-13095,9812,-376,-371,101,-723,419,-350,3111,10000,0
14,794,-12928,10026,-374,-372,43,-699,464,-191,3147,10000,0
15,833,-12757,10239,-384,-375,-5,-625,470,-15,3162,10000,0
16,860,-12582,10451,-408,-384,-3,-570,460,180,3164,10000,0
17,874,-12403,10660,-440,-416,5,-519,414,364,3164,10001,0
18,870,-12220,10868,-476,-454,15,-463,277,530,3174,10014,0
19,843,-12034,11075,-507,-514,50,-399,51,670,3187,9998,0
20,789,-11843,11282,-527,-541,78,-370,-262,785,3210,10003,0
21,706,-11648,11488,-531,-564,83,-344,-634,875,3250,9998,0
22,599,-11446,11696,-518,-557,78,-274,-953,937,3304,10001,0
23,480,-11237,11903,-497,-568,73,-235,-1121,975,3368,9999,0
24,361,-11019,12110,-478,-606,55,-186,-1109,996,3443,10000,0
25,251,-10790,12317,-469,-623,37,-137,-941,1009,3525,10000,0
26,152,-10553,12523,-474,-611,-9,-58,-740,1002,3600,10002,0
27,63,-10306,12727,-488,-612,-29,-33,-578,993,3664,9998,0
28,20,10052,-12928,506,-607,-45,-14,-493,976,3723,10000,0
29,100,9789,-13127,524,-603,-51,1,-478,947,3774,10001,0
30,183,9519,-13323,534,-605,-59,39,-572,924,3831,10009,0
31,274,9240,-13517,527,-606,-91,48,-790,897,3891,9991,0
32,376,8952,-13708,497,-593,-162,36,-1078,845,3953,9985,0
33,484,8656,-13895,445,-538,-371,80,-1330,774,3986,10050,0
34,583,8359,-14073,395,-543,-436,88,-1255,694,3956,10052,0
35,664,8064,-14242,362,-526,-464,126,-969,621,3895,10050,0
36,729,7771,-14401,343,-496,-525,157,-741,543,3822,10058,0
37,779,7483,-14551,336,-471,-538,199,-533,466,3729,10043,0
38,818,7202,-14690,335,-478,-538,203,-407,384,3615,9966,0
39,853,6926,-14820,325,-456,-539,188,-468,300,3502,10045,0
40,888,6657,-14941,296,-387,-572,129,-660,216,3387,10016,0
41,924,6393,-15055,251,-401,-589,94,-828,143,3280,10030,0
# GESTURE_END
