# GESTURE_START label=5 caster=lucky rep=6 nsamples=107 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3115,2223,15931,65,-33,15,-485,345,-586,745,10000,0
1,3148,2298,15914,15,-32,10,-476,667,-484,767,10000,0
2,3166,2382,15898,-65,1,-29,-502,1059,-375,792,10002,0
3,3177,2470,15881,-153,-23,-46,-514,1166,-299,817,9998,0
4,3177,2560,15866,-244,-16,-56,-536,1218,-181,832,10000,0
5,3169,2648,15852,-321,-4,-66,-528,1075,-64,828,10000,0
6,3155,2729,15840,-369,5,-84,-487,748,52,821,10000,0
7,3135,2805,15830,-396,1,-89,-442,510,170,809,10000,0
8,3110,2878,15821,-406,-9,-93,-385,327,265,797,10001,0
9,3078,2949,15814,-414,-20,-102,-327,313,344,786,10003,0
10,3040,3022,15808,-429,-24,-98,-221,406,397,776,9997,0
11,2999,3093,15801,-451,-24,-81,-186,484,420,751,10000,0
12,2957,3163,15794,-475,-29,-56,-158,514,418,725,9999,0
13,2918,3229,15788,-493,-13,15,-110,426,406,702,10000,0
14,2881,3293,15781,-503,-6,49,-96,330,389,693,10001,0
15,2847,3356,15774,-509,-3,81,-85,273,381,698,10000,0
16,2814,3419,15766,-505,2,113,-64,167,377,714,9999,0
17,2785,3482,15758,-490,7,202,-48,24,373,744,10001,0
18,2759,3546,15749,-457,3,238,-36,-173,370,785,10014,0
19,2738,3612,15739,-407,-14,261,-33,-365,356,848,10000,0
20,2719,3684,15727,-350,-25,273,-22,-443,356,935,9997,0
21,2698,3764,15713,-294,-32,269,-17,-408,367,1028,10003,0
22,2675,3852,15696,-242,-44,265,-5,-345,380,1116,10001,0
23,2650,3948,15678,-194,-51,259,13,-275,397,1201,10002,0
24,2621,4053,15656,-154,-70,256,63,-174,401,1288,10055,0
25,2590,4166,15632,-121,-82,259,85,-57,404,1373,10044,0
26,2558,4287,15605,-96,-79,278,105,39,392,1456,10054,0
27,2529,4423,15571,-73,-121,306,140,78,332,1644,10051,0
28,2501,4569,15534,-56,-122,308,150,163,300,1751,9964,0
29,2475,4724,15492,-44,-124,316,162,231,260,1853,10053,0
30,2450,4888,15445,-34,-140,311,166,260,222,1968,10049,0
31,2427,5061,15393,-25,-170,297,177,284,196,2070,10006,0
32,2408,5240,15336,-14,-184,286,177,261,157,2172,10000,0
33,2390,5428,15273,-3,-196,252,171,261,157,2172,10095,0
34,2375,5621,15205,12,-208,214,158,259,129,2279,10004,0
35,2364,5818,15133,36,-214,157,156,222,106,2369,10001,0
36,2355,6019,15055,59,-236,117,151,121,80,2442,10007,0
37,2344,6224,14973,77,-237,78,152,121,60,2509,10189,0
38,2328,6433,14887,80,-238,1,175,196,45,2554,10000,0
39,2302,6645,14798,62,-239,-53,187,373,34,2585,10022,0
40,2270,6856,14706,30,-234,-88,202,647,33,2603,9994,0
41,2239,7064,14612,-3,-236,-91,226,825,30,2591,9948,0
42,2215,7267,14516,-31,-254,-77,261,829,8,2555,10101,0
43,2199,7465,14418,-52,-263,-87,263,722,-39,2524,10016,0
44,2189,7660,14316,-70,-254,-107,256,618,-93,2510,9970,0
45,2184,7852,14213,-85,-255,-135,244,533,-143,2491,9996,0
46,2185,8038,14108,-99,-258,-137,238,485,-185,2465,10107,0
47,2192,8220,14002,-109,-254,-125,232,428,-233,2429,10000,0
48,2206,8397,13894,-116,-253,-116,219,350,-278,2396,10001,0
49,2224,8572,13784,-121,-261,-108,212,265,-327,2372,10007,0
50,2240,8745,13672,-134,-269,-116,210,227,-369,2357,10138,0
51,2249,8919,13558,-162,-268,-134,204,306,-399,2346,9981,0
52,2252,9091,13442,-199,-261,-166,189,498,-413,2334,10020,0
53,2257,9259,13325,-235,-244,-256,137,621,-430,2317,10000,0
54,2268,9421,13209,-265,-227,-307,107,592,-444,2286,10098,0
55,2283,9575,13095,-291,-211,-354,78,487,-458,2233,9999,0
56,2296,9721,12984,-315,-185,-422,51,410,-456,2157,10000,0
57,2310,9858,12877,-338,-175,-433,50,394,-443,2062,10001,0
58,2325,9984,12776,-358,-177,-426,52,360,-423,1952,10104,0
59,2342,10101,12680,-378,-174,-404,58,309,-413,1825,10012,0
60,2359,10211,12588,-398,-159,-353,63,276,-415,1706,9999,0
61,2377,10313,12500,-419,-166,-327,64,257,-415,1601,10019,0
62,2395,10410,12415,-441,-168,-312,51,255,-426,1514,10007,0
63,2415,10501,12333,-462,-164,-287,10,248,-433,1439,10091,0
64,2437,10588,12254,-481,-162,-281,-14,222,-441,1372,10001,0
65,2461,10671,12176,-496,-157,-287,-37,170,-437,1321,10029,0
66,2484,10750,12101,-509,-153,-304,-54,128,-426,1274,10087,0
67,2503,10826,12029,-523,-141,-316,-69,102,-397,1230,10005,0
68,2516,10898,11960,-537,-134,-312,-65,130,-364,1182,9995,0
69,2524,10967,11894,-553,-134,-305,-58,168,-317,1118,10017,0
70,2526,11034,11831,-573,-115,-311,-64,217,-281,1062,10034,0
71,2523,11098,11771,-594,-113,-318,-69,304,-254,1015,10092,0
72,2521,11158,11714,-612,-109,-329,-79,337,-224,963,9981,0
73,2524,11212,11661,-622,-107,-341,-98,286,-195,909,10023,0
74,2531,11261,11611,-624,-96,-368,-116,187,-175,851,10000,0
75,2540,11305,11567,-621,-96,-379,-116,64,-145,794,10097,0
76,2548,11345,11526,-613,-95,-387,-114,-8,-105,729,10016,0
77,2557,11380,11490,-601,-97,-387,-102,-39,-61,664,10002,0
78,2568,11410,11459,-584,-95,-346,-70,-91,-23,595,9998,0
79,2581,11435,11433,-564,-100,-317,-53,-159,7,521,10097,0
80,2590,11457,11409,-546,-102,-293,-38,-200,23,458,10000,0
81,2597,11479,11387,-531,-99,-273,-31,-171,33,411,10045,0
82,2603,11498,11366,-516,-101,-276,-30,-132,37,383,9975,0
83,2603,11498,11366,-516,-98,-287,-31,-124,44,357,10115,0
84,2607,11517,11347,-501,-93,-300,-33,-115,55,331,10000,0
85,2612,11534,11329,-486,-89,-329,-27,-123,63,305,9998,0
86,2617,11548,11314,-468,-88,-344,-16,-149,74,275,10012,0
87,2622,11560,11301,-449,-90,-359,-6,-167,98,238,10107,0
88,2627,11570,11291,-428,-97,-382,19,-192,116,197,10013,0
89,2636,11576,11284,-403,-100,-397,28,-250,121,152,10000,0
90,2649,11577,11280,-375,-95,-409,31,-334,121,99,9988,0
91,2669,11574,11280,-341,-101,-421,37,-427,113,47,10114,0
92,2694,11567,11282,-304,-86,-453,43,-520,106,-7,9999,0
93,2724,11555,11288,-264,-86,-472,50,-586,95,-62,9985,0
94,2757,11538,11298,-222,-85,-491,61,-639,94,-126,10027,0
95,2791,11517,11312,-180,-82,-509,73,-656,94,-197,10106,0
96,2822,11491,11331,-141,-82,-523,109,-609,106,-278,10011,0
97,2848,11462,11355,-106,-103,-526,130,-554,116,-362,9977,0
98,2869,11427,11385,-77,-100,-533,118,-475,121,-450,10009,0
99,2887,11389,11419,-54,-97,-563,212,-407,115,-532,10113,0
100,2914,11343,11458,-25,-81,-592,125,-539,92,-627,10004,0
101,2945,11289,11503,8,-93,-604,118,-630,102,-732,10001,0
102,2976,11227,11555,38,-108,-624,152,-625,96,-853,9998,0
103,3023,11153,11615,80,-136,-669,151,-861,75,-990,10050,0
104,3064,11071,11682,113,-110,-685,148,-764,72,-1131,10068,0
105,3092,10983,11758,129,-110,-684,144,-536,67,-1287,10000,0
106,3112,10885,11843,132,-154,-650,130,-390,51,-1464,9999,0
# GESTURE_END
