# GESTURE_START label=5 caster=lucky rep=17 nsamples=89 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,421,-15364,5669,230,-250,207,239,116,-104,-1798,10000,0
1,448,-15416,5526,228,-263,319,206,199,-120,-1797,10018,0
2,477,-15464,5387,224,-269,369,180,264,-122,-1762,10001,0
3,504,-15509,5254,220,-268,399,159,296,-114,-1706,10194,0
4,527,-15550,5128,216,-262,414,149,274,-99,-1627,10000,0
5,544,-15589,5009,210,-237,424,137,233,-71,-1538,10029,0
6,555,-15623,4898,203,-230,408,156,176,-37,-1443,9980,0
7,566,-15655,4795,195,-236,394,172,110,1,-1350,10032,0
8,586,-15684,4698,184,-238,363,212,125,19,-1257,10003,0
9,618,-15710,4608,171,-235,349,228,226,21,-1172,10000,0
10,662,-15732,4523,157,-233,340,251,373,6,-1092,10023,0
11,715,-15753,4444,145,-225,342,255,521,-29,-1021,9957,0
12,767,-15772,4368,138,-210,324,262,609,-70,-963,10132,0
13,809,-15790,4295,137,-201,326,255,574,-117,-912,9997,0
14,830,-15808,4224,143,-177,305,248,455,-151,-871,10004,0
15,825,-15827,4153,158,-172,310,221,199,-177,-845,10027,0
16,789,-15847,4082,181,-184,313,213,-117,-192,-835,10122,0
17,718,-15868,4010,212,-195,305,222,-487,-189,-835,9995,0
18,619,-15890,3938,248,-204,295,244,-906,-169,-836,10026,0
19,507,-15911,3865,288,-235,315,274,-1232,-157,-839,9943,0
20,399,-15931,3793,333,-245,309,279,-1385,-174,-837,10129,0
21,309,-15948,3723,378,-222,354,287,-1365,-220,-827,9999,0
22,238,-15963,3656,428,-244,403,289,-1148,-286,-801,9999,0
23,198,-15976,3595,481,-251,455,264,-947,-387,-756,10001,0
24,188,-15986,3542,536,-242,501,229,-615,-497,-698,10105,0
25,199,-15994,3499,596,-229,547,183,-266,-605,-614,10017,0
26,217,-15998,3466,661,-243,603,68,-42,-704,-504,9994,0
27,232,-15999,3446,732,-229,605,14,28,-785,-376,9993,0
28,240,-15997,3437,806,-211,596,-32,-12,-834,-229,10148,0
29,239,-15993,3441,881,-201,582,-72,-101,-855,-81,9978,0
30,234,-15985,3456,957,-215,537,-137,-189,-851,63,10000,0
31,231,-15975,3483,1030,-210,505,-163,-229,-839,206,10018,0
32,237,-15962,3521,1099,-197,486,-189,-192,-826,342,10094,0
33,253,-15946,3571,1164,-195,463,-245,-67,-799,473,10029,0
34,274,-15927,3631,1225,-190,435,-271,59,-774,596,9971,0
35,294,-15906,3701,1283,-183,407,-291,130,-742,716,10000,0
36,313,-15883,3778,1337,-177,385,-302,147,-706,829,10080,0
37,327,-15859,3861,1388,-188,350,-321,147,-657,921,10047,0
38,334,-15832,3949,1437,-181,337,-332,101,-615,996,10039,0
39,334,-15805,4041,1486,-176,326,-347,33,-576,1060,9969,0
40,327,-15776,4136,1534,-164,318,-384,-39,-548,1113,10111,0
41,320,-15745,4234,1579,-159,323,-412,-106,-519,1158,10037,0
42,320,-15713,4337,1620,-150,324,-442,-94,-496,1201,9981,0
43,330,-15678,4446,1657,-135,330,-467,-8,-472,1252,9999,0
44,349,-15641,4563,1687,-121,337,-518,130,-446,1314,10117,0
45,372,-15601,4686,1712,-114,341,-542,262,-410,1389,9978,0
46,392,-15559,4816,1732,-105,343,-561,333,-365,1470,10002,0
47,401,-15515,4951,1749,-106,341,-570,321,-306,1549,10039,0
48,401,-15515,4951,1749,-127,327,-577,219,-232,1624,10096,0
