# GESTURE_START label=5 caster=lucky rep=5 nsamples=53 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,3550,-5654,-14952,-550,-40,-13,197,-52,-14,-236,10000,0
1,3549,-5635,-14960,-538,-37,-24,187,67,-37,-216,10000,0
2,3548,-5616,-14968,-519,-40,-38,177,178,-68,-199,10035,0
3,3549,-5594,-14977,-490,-42,-64,125,238,-99,-192,10089,0
4,3551,-5570,-14986,-458,-41,-68,103,370,-115,-193,9992,0
5,3551,-5547,-14996,-431,-47,-79,90,415,-121,-200,10009,0
6,3550,-5524,-15005,-406,-53,-98,60,348,-123,-211,10001,0
7,3550,-5500,-15014,-385,-36,-158,15,314,-121,-221,10020,0
8,3554,-5472,-15024,-361,-35,-170,-6,287,-101,-240,10146,0
9,3560,-5442,-15034,-339,-32,-179,-14,346,-67,-267,9941,0
10,3568,-5409,-15045,-319,-58,-180,15,331,-36,-304,10010,0
11,3578,-5373,-15056,-298,-55,-169,5,325,-10,-337,10019,0
12,3579,-5340,-15067,-297,-52,-162,-11,351,3,-366,10097,0
13,3566,-5312,-15079,-329,-58,-167,-4,97,-15,-395,10011,0
14,3552,-5283,-15092,-368,-47,-161,2,-313,-34,-428,9980,0
15,3540,-5262,-15103,-364,-43,-151,15,-391,-39,-454,10007,0
16,3529,-5238,-15113,-360,-45,-145,31,-385,-42,-475,10119,0
17,3519,-5202,-15128,-383,-34,-146,60,-362,-48,-489,10000,0
18,3514,-5161,-15143,-385,-44,-150,71,-180,-54,-493,10033,0
19,3512,-5117,-15158,-372,-41,-167,55,58,-69,-496,10005,0
20,3509,-5072,-15175,-355,-7,-177,-54,251,-90,-494,10093,0
21,3504,-5027,-15191,-343,-34,-255,-30,281,-123,-502,10000,0
22,3506,-4975,-15208,-313,-31,-303,-79,232,-132,-517,10029,0
23,3513,-4919,-15226,-281,-14,-350,-98,463,-108,-538,9971,0
24,3522,-4856,-15244,-254,-4,-400,-97,505,-66,-588,10146,0
25,3531,-4788,-15264,-238,-5,-394,-73,485,-28,-663,9979,0
26,3534,-4716,-15285,-241,-19,-374,-49,368,-7,-755,10019,0
27,3528,-4642,-15309,-267,-24,-342,-14,166,-4,-855,9973,0
28,3514,-4565,-15335,-311,-36,-254,42,-109,-23,-946,10016,0
29,3494,-4486,-15361,-369,-34,-204,67,-334,-53,-1025,10097,0
30,3469,-4405,-15389,-433,-45,-155,95,-489,-82,-1089,10029,0
31,3442,-4322,-15416,-492,-50,-118,108,-556,-115,-1133,10000,0
32,3416,-4236,-15444,-537,-48,-86,118,-512,-149,-1141,10016,0
33,3393,-4147,-15473,-564,-43,-84,122,-359,-180,-1135,10107,0
34,3373,-4055,-15501,-572,-42,-88,128,-130,-202,-1126,9994,0
35,3353,-3960,-15530,-568,-32,-123,124,79,-231,-1120,9992,0
36,3330,-3861,-15560,-556,-23,-143,107,231,-265,-1124,9992,0
37,3304,-3760,-15591,-546,-16,-162,85,313,-308,-1143,10146,0
38,3269,-3658,-15623,-552,-23,-171,76,288,-355,-1181,9987,0
39,3228,-3552,-15655,-573,-29,-146,75,83,-400,-1239,9996,0
40,3182,-3444,-15687,-604,-46,-125,77,-75,-432,-1308,10005,0
41,3182,-3444,-15687,-604,-53,-99,69,-194,-457,-1371,10115,0
42,3132,-3332,-15720,-644,-72,-54,66,-308,-480,-1424,9996,0
43,3079,-3218,-15752,-694,-85,-35,67,-414,-492,-1471,9992,0
44,3023,-3103,-15783,-751,-99,-15,71,-488,-504,-1501,9985,0
45,2968,-2985,-15814,-805,-117,4,95,-455,-497,-1525,10069,0
46,2916,-2864,-15844,-845,-123,36,81,-286,-490,-1532,10062,0
47,2869,-2738,-15874,-858,-108,36,58,36,-480,-1525,9988,0
48,2825,-2609,-15904,-853,-107,37,45,256,-490,-1519,10022,0
49,2776,-2482,-15932,-857,-106,54,32,132,-522,-1514,9990,0
50,2724,-2356,-15960,-861,-97,125,-37,128,-546,-1505,10120,0
51,2671,-2230,-15987,-865,-86,163,-49,124,-570,-1497,9977,0
52,2618,-2108,-16012,-873,-83,202,-71,73,-563,-1471,10004,0
# GESTURE_END
