# GESTURE_START label=5 caster=lucky rep=14 nsamples=63 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,785,-14570,7432,532,-157,330,-366,-385,524,-1944,10000,0
1,742,-14647,7288,494,-138,255,-304,-347,564,-1893,10000,0
2,707,-14720,7144,450,-138,253,-283,-219,587,-1870,10000,0
3,684,-14792,7001,398,-145,270,-266,-64,604,-1867,10000,0
4,667,-14861,6857,342,-159,330,-253,35,625,-1866,10000,0
5,652,-14928,6714,281,-172,361,-239,73,655,-1851,10000,0
6,634,-14993,6573,217,-178,366,-231,55,705,-1819,10005,0
7,609,-15054,6435,151,-166,373,-208,-15,770,-1771,9996,0
8,576,-15113,6301,80,-168,379,-133,-61,844,-1716,9999,0
9,539,-15168,6171,6,-194,375,-83,-99,912,-1651,10004,0
10,496,-15219,6047,-72,-214,360,-25,-139,973,-1581,9996,0
11,451,-15267,5928,-153,-214,350,79,-153,1012,-1515,10000,0
12,406,-15311,5813,-234,-221,350,127,-141,1026,-1455,10000,0
13,363,-15352,5702,-316,-233,357,169,-125,1018,-1404,10000,0
14,323,-15391,5594,-396,-242,368,210,-97,987,-1346,10005,0
15,284,-15427,5491,-472,-253,382,269,-97,952,-1288,9996,0
16,246,-15459,5393,-544,-261,392,296,-112,904,-1221,10014,0
17,208,-15489,5301,-612,-277,398,322,-120,848,-1150,10009,0
18,173,-15516,5215,-674,-292,376,365,-118,786,-1065,9999,0
19,142,-15541,5135,-731,-298,360,389,-97,720,-977,9989,0
20,117,-15562,5063,-784,-347,341,450,-47,652,-888,10002,0
21,102,-15581,4997,-833,-299,364,408,46,581,-810,10001,0
22,92,-15598,4937,-878,-308,291,495,83,506,-727,10000,0
23,82,-15613,4883,-913,-322,290,500,42,415,-651,10000,0
24,77,-15626,4835,-942,-320,279,511,79,319,-583,10001,0
25,78,-15638,4792,-964,-313,271,512,114,225,-512,9999,0
26,87,-15648,4755,-979,-308,257,497,173,133,-439,10001,0
27,102,-15657,4723,-988,-308,245,490,216,43,-372,10003,0
28,120,-15665,4696,-992,-294,234,475,232,-32,-310,9996,0
29,140,-15672,4673,-989,-270,199,453,215,-101,-258,10000,0
30,153,-15677,4658,-974,-252,180,437,106,-206,-177,10011,0
31,159,-15682,4645,-955,-237,169,420,17,-246,-150,10006,0
32,158,-15687,4634,-930,-230,145,396,-90,-275,-132,10057,0
33,148,-15691,4625,-901,-217,77,350,-193,-290,-123,10053,0
34,131,-15696,4615,-869,-214,38,328,-296,-305,-129,10053,0
35,104,-15701,4605,-832,-211,-4,309,-407,-318,-148,10059,0
36,72,-15707,4591,-793,-215,-78,292,-471,-333,-189,9961,0
37,42,-15715,4573,-752,-225,-103,288,-453,-367,-237,10052,0
38,21,-15724,4550,-710,-222,-119,286,-358,-403,-293,10028,0
39,14,-15733,4522,-668,-217,-123,275,-198,-449,-344,10000,0
40,23,-15744,4490,-626,-239,-93,231,-198,-449,-344,10025,0
41,46,-15756,4455,-584,-255,-66,199,-17,-501,-387,10084,0
42,76,-15768,4417,-544,-276,-56,168,131,-535,-418,9988,0
43,109,-15780,4378,-504,-281,-41,144,221,-554,-438,10032,0
44,140,-15792,4338,-466,-275,-19,91,263,-546,-459,10166,0
45,164,-15804,4296,-431,-278,-31,74,234,-523,-472,10004,0
46,181,-15816,4253,-398,-273,-46,64,174,-481,-486,10008,0
47,195,-15829,4207,-369,-268,-56,57,107,-427,-510,10000,0
48,210,-15843,4157,-344,-267,-59,60,74,-372,-547,10000,0
49,234,-15857,4104,-324,-266,-45,70,112,-329,-587,10026,0
50,265,-15871,4049,-305,-259,-12,69,217,-306,-625,10034,0
51,295,-15885,3993,-285,-246,34,-24,295,-310,-647,9970,0
52,321,-15898,3938,-262,-233,31,-104,288,-328,-652,9994,0
53,340,-15912,3884,-237,-216,13,-190,237,-348,-644,10115,0
54,351,-15925,3829,-212,-178,-34,-351,147,-350,-637,10019,0
55,357,-15938,3773,-191,-167,-60,-409,66,-320,-641,10000,0
56,362,-15952,3714,-175,-147,-97,-488,19,-270,-659,10000,0
57,380,-15967,3651,-168,-144,-101,-497,12,-206,-695,10087,0
58,420,-15981,3584,-171,-109,42,-579,193,-150,-748,9999,0
59,463,-15994,3518,-180,-78,93,-572,454,-87,-782,10011,0
60,507,-16007,3454,-195,-64,147,-547,520,-24,-781,10000,0
61,542,-16018,3394,-212,-16,209,-474,529,37,-751,10116,0
62,566,-16028,3341,-229,1,225,-425,446,85,-699,9990,0
# GESTURE_END
